"rbd";"id_subdimension";"agno";"id_indicador";"id_dimension";"niv_mbajo_por";"niv_mmedio_por";"niv_malto_por";"niv_bajo_por";"niv_medio_por";"niv_alto_por";"codigo_bbdd";"fecha_bbdd";"grado"
103;231;2025;2;23;;;;27;51;22;v12025;20260423;2m
103;232;2025;2;23;;;;68;;32;v12025;20260423;2m
103;311;2025;3;31;;;;86;5;8;v12025;20260423;2m
103;312;2025;3;31;;;;68;11;22;v12025;20260423;2m
103;321;2025;3;32;;;;41;30;30;v12025;20260423;2m
103;322;2025;3;32;;;;14;43;43;v12025;20260423;2m
103;323;2025;3;32;;;;53;22;25;v12025;20260423;2m
103;331;2025;3;33;;;;30;51;19;v12025;20260423;2m
103;411;2025;4;41;;;;33;22;44;v12025;20260423;2m
103;412;2025;4;41;;;;64;;36;v12025;20260423;2m
103;421;2025;4;42;;;;17;47;36;v12025;20260423;2m
103;422;2025;4;42;;;;69;;31;v12025;20260423;2m
103;431;2025;4;43;;;;8;69;22;v12025;20260423;2m
103;432;2025;4;43;;;;43;;57;v12025;20260423;2m
106;111;2025;1;11;;;;26;44;30;v12025;20260423;2m
106;112;2025;1;11;;;;17;38;44;v12025;20260423;2m
106;121;2025;1;12;;;;38;48;13;v12025;20260423;2m
106;122;2025;1;12;;;;63;;37;v12025;20260423;2m
106;211;2025;2;21;;;;48;43;9;v12025;20260423;2m
106;212;2025;2;21;;;;17;49;34;v12025;20260423;2m
106;221;2025;2;22;;;;59;35;7;v12025;20260423;2m
106;222;2025;2;22;;;;66;;34;v12025;20260423;2m
106;231;2025;2;23;;;;29;42;29;v12025;20260423;2m
106;232;2025;2;23;;;;82;;18;v12025;20260423;2m
106;311;2025;3;31;;;;88;4;8;v12025;20260423;2m
106;312;2025;3;31;;;;74;10;17;v12025;20260423;2m
106;321;2025;3;32;;;;50;24;26;v12025;20260423;2m
106;322;2025;3;32;;;;27;42;31;v12025;20260423;2m
106;323;2025;3;32;;;;62;10;29;v12025;20260423;2m
106;331;2025;3;33;;;;36;45;19;v12025;20260423;2m
106;411;2025;4;41;;;;17;48;35;v12025;20260423;2m
106;412;2025;4;41;;;;28;;72;v12025;20260423;2m
106;421;2025;4;42;;;;8;48;44;v12025;20260423;2m
106;422;2025;4;42;;;;36;;64;v12025;20260423;2m
106;431;2025;4;43;;;;7;59;34;v12025;20260423;2m
106;432;2025;4;43;;;;11;;89;v12025;20260423;2m
107;111;2025;1;11;;;;31;41;28;v12025;20260423;2m
107;112;2025;1;11;;;;18;41;41;v12025;20260423;2m
107;121;2025;1;12;;;;44;46;11;v12025;20260423;2m
107;122;2025;1;12;;;;72;;28;v12025;20260423;2m
107;211;2025;2;21;;;;48;42;10;v12025;20260423;2m
107;212;2025;2;21;;;;25;50;25;v12025;20260423;2m
107;221;2025;2;22;;;;57;41;2;v12025;20260423;2m
107;222;2025;2;22;;;;70;;30;v12025;20260423;2m
107;231;2025;2;23;;;;23;51;26;v12025;20260423;2m
107;232;2025;2;23;;;;81;;19;v12025;20260423;2m
107;311;2025;3;31;;;;86;5;9;v12025;20260423;2m
107;312;2025;3;31;;;;79;10;11;v12025;20260423;2m
107;321;2025;3;32;;;;56;20;24;v12025;20260423;2m
107;322;2025;3;32;;;;27;44;30;v12025;20260423;2m
107;323;2025;3;32;;;;60;21;19;v12025;20260423;2m
107;331;2025;3;33;;;;37;44;19;v12025;20260423;2m
107;411;2025;4;41;;;;29;40;31;v12025;20260423;2m
107;412;2025;4;41;;;;56;;44;v12025;20260423;2m
107;421;2025;4;42;;;;9;56;35;v12025;20260423;2m
107;422;2025;4;42;;;;59;;41;v12025;20260423;2m
107;431;2025;4;43;;;;7;59;34;v12025;20260423;2m
107;432;2025;4;43;;;;25;;75;v12025;20260423;2m
108;111;2025;1;11;;;;37;43;20;v12025;20260423;2m
108;112;2025;1;11;;;;18;42;40;v12025;20260423;2m
108;121;2025;1;12;;;;35;55;10;v12025;20260423;2m
108;122;2025;1;12;;;;75;;25;v12025;20260423;2m
108;211;2025;2;21;;;;52;39;8;v12025;20260423;2m
108;212;2025;2;21;;;;21;50;30;v12025;20260423;2m
108;221;2025;2;22;;;;68;28;4;v12025;20260423;2m
108;222;2025;2;22;;;;69;;31;v12025;20260423;2m
108;231;2025;2;23;;;;26;49;25;v12025;20260423;2m
108;232;2025;2;23;;;;85;;15;v12025;20260423;2m
108;311;2025;3;31;;;;88;5;7;v12025;20260423;2m
108;312;2025;3;31;;;;67;16;17;v12025;20260423;2m
108;321;2025;3;32;;;;63;16;21;v12025;20260423;2m
108;322;2025;3;32;;;;28;49;23;v12025;20260423;2m
108;323;2025;3;32;;;;60;22;19;v12025;20260423;2m
108;331;2025;3;33;;;;42;44;14;v12025;20260423;2m
108;411;2025;4;41;;;;27;44;30;v12025;20260423;2m
108;412;2025;4;41;;;;30;;70;v12025;20260423;2m
108;421;2025;4;42;;;;23;45;32;v12025;20260423;2m
108;422;2025;4;42;;;;40;;60;v12025;20260423;2m
108;431;2025;4;43;;;;16;62;22;v12025;20260423;2m
108;432;2025;4;43;;;;17;;83;v12025;20260423;2m
109;111;2025;1;11;;;;42;25;33;v12025;20260423;2m
109;112;2025;1;11;;;;44;35;21;v12025;20260423;2m
109;121;2025;1;12;;;;41;44;15;v12025;20260423;2m
109;122;2025;1;12;;;;87;;13;v12025;20260423;2m
109;211;2025;2;21;;;;56;37;7;v12025;20260423;2m
109;212;2025;2;21;;;;38;49;14;v12025;20260423;2m
109;221;2025;2;22;;;;66;29;6;v12025;20260423;2m
109;222;2025;2;22;;;;81;;19;v12025;20260423;2m
109;231;2025;2;23;;;;49;38;12;v12025;20260423;2m
109;232;2025;2;23;;;;88;;12;v12025;20260423;2m
109;311;2025;3;31;;;;77;9;14;v12025;20260423;2m
109;312;2025;3;31;;;;75;7;19;v12025;20260423;2m
109;321;2025;3;32;;;;80;8;12;v12025;20260423;2m
109;322;2025;3;32;;;;41;41;19;v12025;20260423;2m
109;323;2025;3;32;;;;74;11;14;v12025;20260423;2m
109;331;2025;3;33;;;;53;36;11;v12025;20260423;2m
109;411;2025;4;41;;;;27;33;41;v12025;20260423;2m
109;412;2025;4;41;;;;43;;57;v12025;20260423;2m
109;421;2025;4;42;;;;22;46;32;v12025;20260423;2m
109;422;2025;4;42;;;;60;;40;v12025;20260423;2m
109;431;2025;4;43;;;;14;52;34;v12025;20260423;2m
109;432;2025;4;43;;;;35;;65;v12025;20260423;2m
110;111;2025;1;11;;;;31;40;29;v12025;20260423;2m
110;112;2025;1;11;;;;18;49;33;v12025;20260423;2m
110;121;2025;1;12;;;;33;57;11;v12025;20260423;2m
110;122;2025;1;12;;;;74;;27;v12025;20260423;2m
110;211;2025;2;21;;;;35;49;16;v12025;20260423;2m
110;212;2025;2;21;;;;28;49;23;v12025;20260423;2m
110;221;2025;2;22;;;;58;33;10;v12025;20260423;2m
110;222;2025;2;22;;;;71;;29;v12025;20260423;2m
110;231;2025;2;23;;;;25;47;28;v12025;20260423;2m
110;232;2025;2;23;;;;83;;17;v12025;20260423;2m
110;311;2025;3;31;;;;80;11;10;v12025;20260423;2m
110;312;2025;3;31;;;;67;14;18;v12025;20260423;2m
110;321;2025;3;32;;;;47;29;24;v12025;20260423;2m
110;322;2025;3;32;;;;13;55;32;v12025;20260423;2m
110;323;2025;3;32;;;;63;18;19;v12025;20260423;2m
110;331;2025;3;33;;;;34;53;13;v12025;20260423;2m
110;411;2025;4;41;;;;21;37;43;v12025;20260423;2m
110;412;2025;4;41;;;;46;;54;v12025;20260423;2m
110;421;2025;4;42;;;;10;57;34;v12025;20260423;2m
110;422;2025;4;42;;;;35;;65;v12025;20260423;2m
110;431;2025;4;43;;;;11;66;23;v12025;20260423;2m
110;432;2025;4;43;;;;25;;75;v12025;20260423;2m
124;111;2025;1;11;;;;32;45;24;v12025;20260423;2m
124;112;2025;1;11;;;;24;51;25;v12025;20260423;2m
124;121;2025;1;12;;;;46;46;7;v12025;20260423;2m
124;122;2025;1;12;;;;86;;14;v12025;20260423;2m
124;211;2025;2;21;;;;43;48;9;v12025;20260423;2m
124;212;2025;2;21;;;;32;53;14;v12025;20260423;2m
124;221;2025;2;22;;;;62;34;4;v12025;20260423;2m
124;222;2025;2;22;;;;85;;15;v12025;20260423;2m
124;231;2025;2;23;;;;29;56;15;v12025;20260423;2m
124;232;2025;2;23;;;;74;;26;v12025;20260423;2m
124;311;2025;3;31;;;;90;4;7;v12025;20260423;2m
124;312;2025;3;31;;;;82;7;11;v12025;20260423;2m
124;321;2025;3;32;;;;73;12;15;v12025;20260423;2m
124;322;2025;3;32;;;;32;47;21;v12025;20260423;2m
124;323;2025;3;32;;;;73;14;13;v12025;20260423;2m
124;331;2025;3;33;;;;43;48;9;v12025;20260423;2m
124;411;2025;4;41;;;;30;38;32;v12025;20260423;2m
124;412;2025;4;41;;;;48;;52;v12025;20260423;2m
124;421;2025;4;42;;;;16;53;31;v12025;20260423;2m
124;422;2025;4;42;;;;55;;45;v12025;20260423;2m
124;431;2025;4;43;;;;10;65;26;v12025;20260423;2m
124;432;2025;4;43;;;;26;;74;v12025;20260423;2m
125;111;2025;1;11;;;;29;46;25;v12025;20260423;2m
125;112;2025;1;11;;;;16;38;46;v12025;20260423;2m
125;121;2025;1;12;;;;38;51;11;v12025;20260423;2m
125;122;2025;1;12;;;;68;;32;v12025;20260423;2m
125;211;2025;2;21;;;;41;50;9;v12025;20260423;2m
125;212;2025;2;21;;;;18;49;32;v12025;20260423;2m
125;221;2025;2;22;;;;67;30;3;v12025;20260423;2m
125;222;2025;2;22;;;;63;;37;v12025;20260423;2m
125;231;2025;2;23;;;;21;49;30;v12025;20260423;2m
125;232;2025;2;23;;;;83;;17;v12025;20260423;2m
125;311;2025;3;31;;;;89;8;3;v12025;20260423;2m
125;312;2025;3;31;;;;80;9;11;v12025;20260423;2m
125;321;2025;3;32;;;;58;18;24;v12025;20260423;2m
125;322;2025;3;32;;;;19;47;34;v12025;20260423;2m
125;323;2025;3;32;;;;61;15;24;v12025;20260423;2m
125;331;2025;3;33;;;;43;45;12;v12025;20260423;2m
125;411;2025;4;41;;;;17;35;48;v12025;20260423;2m
125;412;2025;4;41;;;;39;;61;v12025;20260423;2m
125;421;2025;4;42;;;;11;44;45;v12025;20260423;2m
125;422;2025;4;42;;;;52;;48;v12025;20260423;2m
125;431;2025;4;43;;;;16;61;23;v12025;20260423;2m
125;432;2025;4;43;;;;29;;71;v12025;20260423;2m
127;111;2025;1;11;;;;21;41;38;v12025;20260423;2m
127;112;2025;1;11;;;;21;45;34;v12025;20260423;2m
127;121;2025;1;12;;;;46;42;11;v12025;20260423;2m
127;122;2025;1;12;;;;80;;20;v12025;20260423;2m
127;211;2025;2;21;;;;24;65;11;v12025;20260423;2m
127;212;2025;2;21;;;;16;59;25;v12025;20260423;2m
127;221;2025;2;22;;;;44;56;0;v12025;20260423;2m
127;222;2025;2;22;;;;68;;32;v12025;20260423;2m
127;231;2025;2;23;;;;18;55;27;v12025;20260423;2m
127;232;2025;2;23;;;;83;;17;v12025;20260423;2m
127;311;2025;3;31;;;;80;7;13;v12025;20260423;2m
127;312;2025;3;31;;;;79;7;14;v12025;20260423;2m
127;321;2025;3;32;;;;51;30;20;v12025;20260423;2m
127;322;2025;3;32;;;;13;48;39;v12025;20260423;2m
127;323;2025;3;32;;;;58;21;21;v12025;20260423;2m
127;331;2025;3;33;;;;46;39;14;v12025;20260423;2m
127;411;2025;4;41;;;;20;39;41;v12025;20260423;2m
127;412;2025;4;41;;;;63;;37;v12025;20260423;2m
127;421;2025;4;42;;;;8;48;44;v12025;20260423;2m
127;422;2025;4;42;;;;72;;28;v12025;20260423;2m
127;431;2025;4;43;;;;17;63;20;v12025;20260423;2m
127;432;2025;4;43;;;;23;;77;v12025;20260423;2m
129;111;2025;1;11;;;;29;24;48;v12025;20260423;2m
129;112;2025;1;11;;;;0;52;48;v12025;20260423;2m
129;121;2025;1;12;;;;19;57;24;v12025;20260423;2m
129;122;2025;1;12;;;;67;;33;v12025;20260423;2m
129;211;2025;2;21;;;;30;45;25;v12025;20260423;2m
129;212;2025;2;21;;;;5;50;45;v12025;20260423;2m
129;221;2025;2;22;;;;45;30;25;v12025;20260423;2m
129;222;2025;2;22;;;;65;;35;v12025;20260423;2m
129;231;2025;2;23;;;;14;57;29;v12025;20260423;2m
129;232;2025;2;23;;;;86;;14;v12025;20260423;2m
129;311;2025;3;31;;;;71;5;24;v12025;20260423;2m
129;312;2025;3;31;;;;43;19;38;v12025;20260423;2m
129;321;2025;3;32;;;;52;29;19;v12025;20260423;2m
129;322;2025;3;32;;;;10;67;24;v12025;20260423;2m
129;323;2025;3;32;;;;48;19;33;v12025;20260423;2m
129;331;2025;3;33;;;;24;48;29;v12025;20260423;2m
129;411;2025;4;41;;;;10;48;43;v12025;20260423;2m
129;412;2025;4;41;;;;43;;57;v12025;20260423;2m
129;421;2025;4;42;;;;5;38;57;v12025;20260423;2m
129;422;2025;4;42;;;;52;;48;v12025;20260423;2m
129;431;2025;4;43;;;;5;67;29;v12025;20260423;2m
129;432;2025;4;43;;;;24;;76;v12025;20260423;2m
130;111;2025;1;11;;;;12;40;48;v12025;20260423;2m
130;112;2025;1;11;;;;32;44;24;v12025;20260423;2m
130;121;2025;1;12;;;;40;48;12;v12025;20260423;2m
130;122;2025;1;12;;;;96;;4;v12025;20260423;2m
130;211;2025;2;21;;;;12;68;20;v12025;20260423;2m
130;212;2025;2;21;;;;28;52;20;v12025;20260423;2m
130;221;2025;2;22;;;;28;64;8;v12025;20260423;2m
130;222;2025;2;22;;;;84;;16;v12025;20260423;2m
130;231;2025;2;23;;;;32;48;20;v12025;20260423;2m
130;232;2025;2;23;;;;80;;20;v12025;20260423;2m
130;311;2025;3;31;;;;92;0;8;v12025;20260423;2m
130;312;2025;3;31;;;;84;4;12;v12025;20260423;2m
130;321;2025;3;32;;;;63;25;13;v12025;20260423;2m
130;322;2025;3;32;;;;12;72;16;v12025;20260423;2m
130;323;2025;3;32;;;;76;12;12;v12025;20260423;2m
130;331;2025;3;33;;;;40;36;24;v12025;20260423;2m
130;411;2025;4;41;;;;16;52;32;v12025;20260423;2m
130;412;2025;4;41;;;;72;;28;v12025;20260423;2m
130;421;2025;4;42;;;;12;48;40;v12025;20260423;2m
130;422;2025;4;42;;;;68;;32;v12025;20260423;2m
130;431;2025;4;43;;;;4;60;36;v12025;20260423;2m
130;432;2025;4;43;;;;28;;72;v12025;20260423;2m
131;111;2025;1;11;;;;23;55;23;v12025;20260423;2m
131;112;2025;1;11;;;;27;68;5;v12025;20260423;2m
131;121;2025;1;12;;;;50;50;0;v12025;20260423;2m
131;122;2025;1;12;;;;95;;5;v12025;20260423;2m
131;211;2025;2;21;;;;23;73;5;v12025;20260423;2m
131;212;2025;2;21;;;;36;59;5;v12025;20260423;2m
131;221;2025;2;22;;;;64;36;0;v12025;20260423;2m
131;222;2025;2;22;;;;86;;14;v12025;20260423;2m
131;231;2025;2;23;;;;45;41;14;v12025;20260423;2m
131;232;2025;2;23;;;;77;;23;v12025;20260423;2m
131;311;2025;3;31;;;;90;10;0;v12025;20260423;2m
131;312;2025;3;31;;;;76;10;14;v12025;20260423;2m
131;321;2025;3;32;;;;73;14;14;v12025;20260423;2m
131;322;2025;3;32;;;;32;55;14;v12025;20260423;2m
131;323;2025;3;32;;;;82;9;9;v12025;20260423;2m
131;331;2025;3;33;;;;43;48;10;v12025;20260423;2m
131;411;2025;4;41;;;;27;36;36;v12025;20260423;2m
131;412;2025;4;41;;;;36;;64;v12025;20260423;2m
131;421;2025;4;42;;;;27;50;23;v12025;20260423;2m
131;422;2025;4;42;;;;67;;33;v12025;20260423;2m
131;431;2025;4;43;;;;5;68;27;v12025;20260423;2m
131;432;2025;4;43;;;;50;;50;v12025;20260423;2m
132;111;2025;1;11;;;;18;30;53;v12025;20260423;2m
132;112;2025;1;11;;;;13;42;45;v12025;20260423;2m
132;121;2025;1;12;;;;27;58;15;v12025;20260423;2m
132;122;2025;1;12;;;;75;;25;v12025;20260423;2m
132;211;2025;2;21;;;;27;52;21;v12025;20260423;2m
132;212;2025;2;21;;;;23;47;30;v12025;20260423;2m
132;221;2025;2;22;;;;51;39;10;v12025;20260423;2m
132;222;2025;2;22;;;;73;;27;v12025;20260423;2m
132;231;2025;2;23;;;;34;45;21;v12025;20260423;2m
132;232;2025;2;23;;;;90;;10;v12025;20260423;2m
132;311;2025;3;31;;;;84;5;12;v12025;20260423;2m
132;312;2025;3;31;;;;73;6;21;v12025;20260423;2m
132;321;2025;3;32;;;;52;26;22;v12025;20260423;2m
132;322;2025;3;32;;;;26;43;31;v12025;20260423;2m
132;323;2025;3;32;;;;59;18;23;v12025;20260423;2m
132;331;2025;3;33;;;;38;45;17;v12025;20260423;2m
132;411;2025;4;41;;;;16;39;45;v12025;20260423;2m
132;412;2025;4;41;;;;65;;35;v12025;20260423;2m
132;421;2025;4;42;;;;13;48;39;v12025;20260423;2m
132;422;2025;4;42;;;;75;;25;v12025;20260423;2m
132;431;2025;4;43;;;;13;59;28;v12025;20260423;2m
132;432;2025;4;43;;;;42;;58;v12025;20260423;2m
133;111;2025;1;11;;;;25;43;33;v12025;20260423;2m
133;112;2025;1;11;;;;15;45;40;v12025;20260423;2m
133;121;2025;1;12;;;;38;63;0;v12025;20260423;2m
133;122;2025;1;12;;;;80;;20;v12025;20260423;2m
133;211;2025;2;21;;;;17;66;17;v12025;20260423;2m
133;212;2025;2;21;;;;15;54;32;v12025;20260423;2m
133;221;2025;2;22;;;;51;46;2;v12025;20260423;2m
133;222;2025;2;22;;;;68;;32;v12025;20260423;2m
133;231;2025;2;23;;;;17;51;32;v12025;20260423;2m
133;232;2025;2;23;;;;80;;20;v12025;20260423;2m
133;311;2025;3;31;;;;85;2;12;v12025;20260423;2m
133;312;2025;3;31;;;;83;10;7;v12025;20260423;2m
133;321;2025;3;32;;;;54;29;17;v12025;20260423;2m
133;322;2025;3;32;;;;24;49;27;v12025;20260423;2m
133;323;2025;3;32;;;;66;15;20;v12025;20260423;2m
133;331;2025;3;33;;;;27;61;12;v12025;20260423;2m
133;411;2025;4;41;;;;24;39;37;v12025;20260423;2m
133;412;2025;4;41;;;;54;;46;v12025;20260423;2m
133;421;2025;4;42;;;;7;59;34;v12025;20260423;2m
133;422;2025;4;42;;;;46;;54;v12025;20260423;2m
133;431;2025;4;43;;;;10;56;34;v12025;20260423;2m
133;432;2025;4;43;;;;24;;76;v12025;20260423;2m
134;111;2025;1;11;;;;39;39;21;v12025;20260423;2m
134;112;2025;1;11;;;;21;54;25;v12025;20260423;2m
134;121;2025;1;12;;;;43;57;0;v12025;20260423;2m
134;122;2025;1;12;;;;82;;18;v12025;20260423;2m
134;211;2025;2;21;;;;29;61;11;v12025;20260423;2m
134;212;2025;2;21;;;;11;68;21;v12025;20260423;2m
134;221;2025;2;22;;;;50;46;4;v12025;20260423;2m
134;222;2025;2;22;;;;71;;29;v12025;20260423;2m
134;231;2025;2;23;;;;7;64;29;v12025;20260423;2m
134;232;2025;2;23;;;;86;;14;v12025;20260423;2m
134;311;2025;3;31;;;;93;4;4;v12025;20260423;2m
134;312;2025;3;31;;;;79;18;4;v12025;20260423;2m
134;321;2025;3;32;;;;54;29;18;v12025;20260423;2m
134;322;2025;3;32;;;;11;57;32;v12025;20260423;2m
134;323;2025;3;32;;;;57;29;14;v12025;20260423;2m
134;331;2025;3;33;;;;50;50;0;v12025;20260423;2m
134;411;2025;4;41;;;;21;54;25;v12025;20260423;2m
134;412;2025;4;41;;;;75;;25;v12025;20260423;2m
134;421;2025;4;42;;;;21;61;18;v12025;20260423;2m
134;422;2025;4;42;;;;71;;29;v12025;20260423;2m
134;431;2025;4;43;;;;21;64;14;v12025;20260423;2m
134;432;2025;4;43;;;;33;;67;v12025;20260423;2m
144;111;2025;1;11;;;;22;31;47;v12025;20260423;2m
144;112;2025;1;11;;;;23;48;29;v12025;20260423;2m
144;121;2025;1;12;;;;38;50;13;v12025;20260423;2m
144;122;2025;1;12;;;;77;;23;v12025;20260423;2m
144;211;2025;2;21;;;;55;30;15;v12025;20260423;2m
144;212;2025;2;21;;;;15;61;24;v12025;20260423;2m
144;221;2025;2;22;;;;67;27;6;v12025;20260423;2m
144;222;2025;2;22;;;;73;;27;v12025;20260423;2m
144;231;2025;2;23;;;;33;45;21;v12025;20260423;2m
144;232;2025;2;23;;;;73;;27;v12025;20260423;2m
144;311;2025;3;31;;;;73;3;24;v12025;20260423;2m
144;312;2025;3;31;;;;45;18;36;v12025;20260423;2m
144;321;2025;3;32;;;;52;21;27;v12025;20260423;2m
144;322;2025;3;32;;;;27;36;36;v12025;20260423;2m
144;323;2025;3;32;;;;55;21;24;v12025;20260423;2m
144;331;2025;3;33;;;;42;45;12;v12025;20260423;2m
144;411;2025;4;41;;;;12;33;55;v12025;20260423;2m
144;412;2025;4;41;;;;45;;55;v12025;20260423;2m
144;421;2025;4;42;;;;12;27;61;v12025;20260423;2m
144;422;2025;4;42;;;;55;;45;v12025;20260423;2m
144;431;2025;4;43;;;;12;58;30;v12025;20260423;2m
144;432;2025;4;43;;;;33;;67;v12025;20260423;2m
161;111;2025;1;11;;;;30;43;28;v12025;20260423;2m
161;112;2025;1;11;;;;38;49;13;v12025;20260423;2m
161;121;2025;1;12;;;;30;65;5;v12025;20260423;2m
161;122;2025;1;12;;;;88;;13;v12025;20260423;2m
161;211;2025;2;21;;;;62;31;8;v12025;20260423;2m
161;212;2025;2;21;;;;33;49;18;v12025;20260423;2m
161;221;2025;2;22;;;;64;28;8;v12025;20260423;2m
161;222;2025;2;22;;;;72;;28;v12025;20260423;2m
161;231;2025;2;23;;;;48;40;13;v12025;20260423;2m
161;232;2025;2;23;;;;93;;8;v12025;20260423;2m
161;311;2025;3;31;;;;85;5;10;v12025;20260423;2m
161;312;2025;3;31;;;;73;8;20;v12025;20260423;2m
161;321;2025;3;32;;;;72;21;8;v12025;20260423;2m
161;322;2025;3;32;;;;46;33;21;v12025;20260423;2m
161;323;2025;3;32;;;;77;8;15;v12025;20260423;2m
161;331;2025;3;33;;;;63;28;10;v12025;20260423;2m
161;411;2025;4;41;;;;30;33;38;v12025;20260423;2m
161;412;2025;4;41;;;;58;;43;v12025;20260423;2m
161;421;2025;4;42;;;;18;49;33;v12025;20260423;2m
161;422;2025;4;42;;;;64;;36;v12025;20260423;2m
161;431;2025;4;43;;;;18;53;30;v12025;20260423;2m
161;432;2025;4;43;;;;28;;73;v12025;20260423;2m
178;111;2025;1;11;;;;56;33;11;v12025;20260423;2m
178;112;2025;1;11;;;;17;28;56;v12025;20260423;2m
178;121;2025;1;12;;;;33;50;17;v12025;20260423;2m
178;122;2025;1;12;;;;78;;22;v12025;20260423;2m
178;211;2025;2;21;;;;71;18;12;v12025;20260423;2m
178;212;2025;2;21;;;;12;65;24;v12025;20260423;2m
178;221;2025;2;22;;;;65;29;6;v12025;20260423;2m
178;222;2025;2;22;;;;65;;35;v12025;20260423;2m
178;231;2025;2;23;;;;33;61;6;v12025;20260423;2m
178;232;2025;2;23;;;;94;;6;v12025;20260423;2m
178;311;2025;3;31;;;;83;0;17;v12025;20260423;2m
178;312;2025;3;31;;;;72;17;11;v12025;20260423;2m
178;321;2025;3;32;;;;56;33;11;v12025;20260423;2m
178;322;2025;3;32;;;;28;50;22;v12025;20260423;2m
178;323;2025;3;32;;;;61;11;28;v12025;20260423;2m
178;331;2025;3;33;;;;39;50;11;v12025;20260423;2m
178;411;2025;4;41;;;;44;33;22;v12025;20260423;2m
178;412;2025;4;41;;;;33;;67;v12025;20260423;2m
178;421;2025;4;42;;;;17;56;28;v12025;20260423;2m
178;422;2025;4;42;;;;28;;72;v12025;20260423;2m
178;431;2025;4;43;;;;6;61;33;v12025;20260423;2m
178;432;2025;4;43;;;;28;;72;v12025;20260423;2m
191;111;2025;1;11;;;;27;42;31;v12025;20260423;2m
191;112;2025;1;11;;;;11;39;50;v12025;20260423;2m
191;121;2025;1;12;;;;33;53;13;v12025;20260423;2m
191;122;2025;1;12;;;;59;;41;v12025;20260423;2m
191;211;2025;2;21;;;;29;58;13;v12025;20260423;2m
191;212;2025;2;21;;;;15;39;46;v12025;20260423;2m
191;221;2025;2;22;;;;48;45;8;v12025;20260423;2m
191;222;2025;2;22;;;;52;;48;v12025;20260423;2m
191;231;2025;2;23;;;;13;47;40;v12025;20260423;2m
191;232;2025;2;23;;;;69;;31;v12025;20260423;2m
191;311;2025;3;31;;;;86;6;8;v12025;20260423;2m
191;312;2025;3;31;;;;63;17;21;v12025;20260423;2m
191;321;2025;3;32;;;;44;28;28;v12025;20260423;2m
191;322;2025;3;32;;;;16;47;37;v12025;20260423;2m
191;323;2025;3;32;;;;42;18;40;v12025;20260423;2m
191;331;2025;3;33;;;;22;58;19;v12025;20260423;2m
191;411;2025;4;41;;;;19;38;43;v12025;20260423;2m
191;412;2025;4;41;;;;40;;60;v12025;20260423;2m
191;421;2025;4;42;;;;8;48;43;v12025;20260423;2m
191;422;2025;4;42;;;;46;;54;v12025;20260423;2m
191;431;2025;4;43;;;;10;55;35;v12025;20260423;2m
191;432;2025;4;43;;;;29;;71;v12025;20260423;2m
199;111;2025;1;11;;;;35;27;38;v12025;20260423;2m
199;112;2025;1;11;;;;13;34;53;v12025;20260423;2m
199;121;2025;1;12;;;;44;46;10;v12025;20260423;2m
199;122;2025;1;12;;;;72;;28;v12025;20260423;2m
199;211;2025;2;21;;;;40;45;15;v12025;20260423;2m
199;212;2025;2;21;;;;11;48;41;v12025;20260423;2m
199;221;2025;2;22;;;;63;33;4;v12025;20260423;2m
199;222;2025;2;22;;;;64;;36;v12025;20260423;2m
199;231;2025;2;23;;;;21;53;26;v12025;20260423;2m
199;232;2025;2;23;;;;77;;23;v12025;20260423;2m
199;311;2025;3;31;;;;82;5;13;v12025;20260423;2m
199;312;2025;3;31;;;;69;12;19;v12025;20260423;2m
199;321;2025;3;32;;;;50;25;25;v12025;20260423;2m
199;322;2025;3;32;;;;24;43;33;v12025;20260423;2m
199;323;2025;3;32;;;;58;18;25;v12025;20260423;2m
199;331;2025;3;33;;;;38;48;14;v12025;20260423;2m
199;411;2025;4;41;;;;25;42;33;v12025;20260423;2m
199;412;2025;4;41;;;;40;;60;v12025;20260423;2m
199;421;2025;4;42;;;;12;54;34;v12025;20260423;2m
199;422;2025;4;42;;;;57;;43;v12025;20260423;2m
199;431;2025;4;43;;;;10;64;26;v12025;20260423;2m
199;432;2025;4;43;;;;22;;78;v12025;20260423;2m
200;111;2025;1;11;;;;28;36;35;v12025;20260423;2m
200;112;2025;1;11;;;;18;43;39;v12025;20260423;2m
200;121;2025;1;12;;;;38;48;14;v12025;20260423;2m
200;122;2025;1;12;;;;67;;33;v12025;20260423;2m
200;211;2025;2;21;;;;35;47;18;v12025;20260423;2m
200;212;2025;2;21;;;;15;42;43;v12025;20260423;2m
200;221;2025;2;22;;;;47;41;12;v12025;20260423;2m
200;222;2025;2;22;;;;56;;44;v12025;20260423;2m
200;231;2025;2;23;;;;17;41;42;v12025;20260423;2m
200;232;2025;2;23;;;;72;;28;v12025;20260423;2m
200;311;2025;3;31;;;;77;4;19;v12025;20260423;2m
200;312;2025;3;31;;;;62;8;30;v12025;20260423;2m
200;321;2025;3;32;;;;43;16;41;v12025;20260423;2m
200;322;2025;3;32;;;;18;36;46;v12025;20260423;2m
200;323;2025;3;32;;;;49;11;40;v12025;20260423;2m
200;331;2025;3;33;;;;28;49;23;v12025;20260423;2m
200;411;2025;4;41;;;;27;28;45;v12025;20260423;2m
200;412;2025;4;41;;;;31;;69;v12025;20260423;2m
200;421;2025;4;42;;;;12;48;40;v12025;20260423;2m
