"rbd";"agno";"nivel";"grado";"ind";"dim";"sdim";"niv_bajo_por";"niv_medio_por";"niv_alto_por";"niv_mbajo_por";"niv_mmedio_por";"niv_malto_por";"fecha_bbdd";"codigo_bdd"
9655;2023;MEDIA;2;CC;AS;TV;73;;27;;;;20240528;final20240528v1
9656;2023;MEDIA;2;AM;AA;AA;19;46;35;;;;20240528;final20240528v1
9656;2023;MEDIA;2;CC;AR;AB;23;58;18;;;;20240528;final20240528v1
9656;2023;MEDIA;2;HV;AC;AC;9;67;25;;;;20240528;final20240528v1
9656;2023;MEDIA;2;HV;VA;AF;25;44;31;;;;20240528;final20240528v1
9656;2023;MEDIA;2;HV;HA;AL;13;56;31;;;;20240528;final20240528v1
9656;2023;MEDIA;2;CC;AO;AO;88;12;0;;;;20240528;final20240528v1
9656;2023;MEDIA;2;CC;AR;CS;29;57;14;;;;20240528;final20240528v1
9656;2023;MEDIA;2;PF;VD;EP;52;26;21;;;;20240528;final20240528v1
9656;2023;MEDIA;2;AM;ME;ID;35;61;4;;;;20240528;final20240528v1
9656;2023;MEDIA;2;PF;SP;IE;36;51;14;;;;20240528;final20240528v1
9656;2023;MEDIA;2;CC;AS;MP;23;50;27;;;;20240528;final20240528v1
9656;2023;MEDIA;2;AM;AA;PA;6;44;51;;;;20240528;final20240528v1
9656;2023;MEDIA;2;HV;AC;PC;29;;71;;;;20240528;final20240528v1
9656;2023;MEDIA;2;PF;VD;PD;53;18;29;;;;20240528;final20240528v1
9656;2023;MEDIA;2;PF;PA;PE;85;4;12;;;;20240528;final20240528v1
9656;2023;MEDIA;2;HV;HA;PH;56;;44;;;;20240528;final20240528v1
9656;2023;MEDIA;2;AM;ME;PM;70;;30;;;;20240528;final20240528v1
9656;2023;MEDIA;2;PF;PA;PP;70;9;21;;;;20240528;final20240528v1
9656;2023;MEDIA;2;CC;AO;PR;65;;35;;;;20240528;final20240528v1
9656;2023;MEDIA;2;HV;VA;PV;52;;48;;;;20240528;final20240528v1
9656;2023;MEDIA;2;PF;VD;RD;20;51;29;;;;20240528;final20240528v1
9656;2023;MEDIA;2;CC;AS;TV;85;;16;;;;20240528;final20240528v1
9659;2023;MEDIA;2;AM;AA;AA;27;39;35;;;;20240528;final20240528v1
9659;2023;MEDIA;2;CC;AR;AB;40;44;16;;;;20240528;final20240528v1
9659;2023;MEDIA;2;HV;AC;AC;16;56;28;;;;20240528;final20240528v1
9659;2023;MEDIA;2;HV;VA;AF;37;33;31;;;;20240528;final20240528v1
9659;2023;MEDIA;2;HV;HA;AL;22;49;29;;;;20240528;final20240528v1
9659;2023;MEDIA;2;CC;AO;AO;90;10;0;;;;20240528;final20240528v1
9659;2023;MEDIA;2;CC;AR;CS;43;51;7;;;;20240528;final20240528v1
9659;2023;MEDIA;2;PF;VD;EP;60;21;19;;;;20240528;final20240528v1
9659;2023;MEDIA;2;AM;ME;ID;50;45;5;;;;20240528;final20240528v1
9659;2023;MEDIA;2;PF;SP;IE;44;45;11;;;;20240528;final20240528v1
9659;2023;MEDIA;2;CC;AS;MP;24;56;21;;;;20240528;final20240528v1
9659;2023;MEDIA;2;AM;AA;PA;25;52;23;;;;20240528;final20240528v1
9659;2023;MEDIA;2;HV;AC;PC;21;;79;;;;20240528;final20240528v1
9659;2023;MEDIA;2;PF;VD;PD;60;21;19;;;;20240528;final20240528v1
9659;2023;MEDIA;2;PF;PA;PE;90;5;6;;;;20240528;final20240528v1
9659;2023;MEDIA;2;HV;HA;PH;66;;34;;;;20240528;final20240528v1
9659;2023;MEDIA;2;AM;ME;PM;87;;13;;;;20240528;final20240528v1
9659;2023;MEDIA;2;PF;PA;PP;78;11;11;;;;20240528;final20240528v1
9659;2023;MEDIA;2;CC;AO;PR;69;;31;;;;20240528;final20240528v1
9659;2023;MEDIA;2;HV;VA;PV;59;;41;;;;20240528;final20240528v1
9659;2023;MEDIA;2;PF;VD;RD;39;38;23;;;;20240528;final20240528v1
9659;2023;MEDIA;2;CC;AS;TV;78;;22;;;;20240528;final20240528v1
9660;2023;MEDIA;2;AM;AA;AA;20;39;42;;;;20240528;final20240528v1
9660;2023;MEDIA;2;CC;AR;AB;14;50;36;;;;20240528;final20240528v1
9660;2023;MEDIA;2;HV;AC;AC;13;64;23;;;;20240528;final20240528v1
9660;2023;MEDIA;2;HV;VA;AF;22;36;42;;;;20240528;final20240528v1
9660;2023;MEDIA;2;HV;HA;AL;11;56;32;;;;20240528;final20240528v1
9660;2023;MEDIA;2;CC;AO;AO;67;33;0;;;;20240528;final20240528v1
9660;2023;MEDIA;2;CC;AR;CS;30;62;9;;;;20240528;final20240528v1
9660;2023;MEDIA;2;PF;VD;EP;32;29;39;;;;20240528;final20240528v1
9660;2023;MEDIA;2;AM;ME;ID;32;57;11;;;;20240528;final20240528v1
9660;2023;MEDIA;2;PF;SP;IE;23;54;22;;;;20240528;final20240528v1
9660;2023;MEDIA;2;CC;AS;MP;10;44;45;;;;20240528;final20240528v1
9660;2023;MEDIA;2;AM;AA;PA;10;33;57;;;;20240528;final20240528v1
9660;2023;MEDIA;2;HV;AC;PC;15;;85;;;;20240528;final20240528v1
9660;2023;MEDIA;2;PF;VD;PD;45;25;30;;;;20240528;final20240528v1
9660;2023;MEDIA;2;PF;PA;PE;84;4;12;;;;20240528;final20240528v1
9660;2023;MEDIA;2;HV;HA;PH;55;;45;;;;20240528;final20240528v1
9660;2023;MEDIA;2;AM;ME;PM;58;;42;;;;20240528;final20240528v1
9660;2023;MEDIA;2;PF;PA;PP;60;10;29;;;;20240528;final20240528v1
9660;2023;MEDIA;2;CC;AO;PR;50;;50;;;;20240528;final20240528v1
9660;2023;MEDIA;2;HV;VA;PV;51;;49;;;;20240528;final20240528v1
9660;2023;MEDIA;2;PF;VD;RD;10;46;45;;;;20240528;final20240528v1
9660;2023;MEDIA;2;CC;AS;TV;78;;22;;;;20240528;final20240528v1
9665;2023;MEDIA;2;AM;AA;AA;25;47;28;;;;20240528;final20240528v1
9665;2023;MEDIA;2;CC;AR;AB;25;53;22;;;;20240528;final20240528v1
9665;2023;MEDIA;2;HV;AC;AC;11;66;23;;;;20240528;final20240528v1
9665;2023;MEDIA;2;HV;VA;AF;29;45;26;;;;20240528;final20240528v1
9665;2023;MEDIA;2;HV;HA;AL;14;55;31;;;;20240528;final20240528v1
9665;2023;MEDIA;2;CC;AO;AO;73;26;1;;;;20240528;final20240528v1
9665;2023;MEDIA;2;CC;AR;CS;42;50;8;;;;20240528;final20240528v1
9665;2023;MEDIA;2;PF;VD;EP;45;29;26;;;;20240528;final20240528v1
9665;2023;MEDIA;2;AM;ME;ID;44;47;9;;;;20240528;final20240528v1
9665;2023;MEDIA;2;PF;SP;IE;32;54;14;;;;20240528;final20240528v1
9665;2023;MEDIA;2;CC;AS;MP;17;57;27;;;;20240528;final20240528v1
9665;2023;MEDIA;2;AM;AA;PA;18;44;39;;;;20240528;final20240528v1
9665;2023;MEDIA;2;HV;AC;PC;18;;82;;;;20240528;final20240528v1
9665;2023;MEDIA;2;PF;VD;PD;51;23;27;;;;20240528;final20240528v1
9665;2023;MEDIA;2;PF;PA;PE;81;8;11;;;;20240528;final20240528v1
9665;2023;MEDIA;2;HV;HA;PH;60;;40;;;;20240528;final20240528v1
9665;2023;MEDIA;2;AM;ME;PM;70;;30;;;;20240528;final20240528v1
9665;2023;MEDIA;2;PF;PA;PP;64;12;25;;;;20240528;final20240528v1
9665;2023;MEDIA;2;CC;AO;PR;60;;40;;;;20240528;final20240528v1
9665;2023;MEDIA;2;HV;VA;PV;54;;46;;;;20240528;final20240528v1
9665;2023;MEDIA;2;PF;VD;RD;17;42;42;;;;20240528;final20240528v1
9665;2023;MEDIA;2;CC;AS;TV;77;;24;;;;20240528;final20240528v1
9666;2023;MEDIA;2;AM;AA;AA;12;35;53;;;;20240528;final20240528v1
9666;2023;MEDIA;2;CC;AR;AB;6;41;53;;;;20240528;final20240528v1
9666;2023;MEDIA;2;HV;AC;AC;0;44;56;;;;20240528;final20240528v1
9666;2023;MEDIA;2;HV;VA;AF;6;19;75;;;;20240528;final20240528v1
9666;2023;MEDIA;2;HV;HA;AL;0;29;71;;;;20240528;final20240528v1
9666;2023;MEDIA;2;CC;AO;AO;47;47;6;;;;20240528;final20240528v1
9666;2023;MEDIA;2;CC;AR;CS;12;47;41;;;;20240528;final20240528v1
9666;2023;MEDIA;2;PF;VD;EP;24;29;47;;;;20240528;final20240528v1
9666;2023;MEDIA;2;AM;ME;ID;24;77;0;;;;20240528;final20240528v1
9666;2023;MEDIA;2;PF;SP;IE;18;29;53;;;;20240528;final20240528v1
9666;2023;MEDIA;2;CC;AS;MP;12;35;53;;;;20240528;final20240528v1
9666;2023;MEDIA;2;AM;AA;PA;6;18;77;;;;20240528;final20240528v1
9666;2023;MEDIA;2;HV;AC;PC;24;;77;;;;20240528;final20240528v1
9666;2023;MEDIA;2;PF;VD;PD;24;18;59;;;;20240528;final20240528v1
9666;2023;MEDIA;2;PF;PA;PE;82;6;12;;;;20240528;final20240528v1
9666;2023;MEDIA;2;HV;HA;PH;18;;82;;;;20240528;final20240528v1
9666;2023;MEDIA;2;AM;ME;PM;41;;59;;;;20240528;final20240528v1
9666;2023;MEDIA;2;PF;PA;PP;47;12;41;;;;20240528;final20240528v1
9666;2023;MEDIA;2;CC;AO;PR;18;;82;;;;20240528;final20240528v1
9666;2023;MEDIA;2;HV;VA;PV;13;;88;;;;20240528;final20240528v1
9666;2023;MEDIA;2;PF;VD;RD;6;29;65;;;;20240528;final20240528v1
9666;2023;MEDIA;2;CC;AS;TV;41;;59;;;;20240528;final20240528v1
9668;2023;MEDIA;2;AM;AA;AA;47;36;17;;;;20240528;final20240528v1
9668;2023;MEDIA;2;CC;AR;AB;31;50;19;;;;20240528;final20240528v1
9668;2023;MEDIA;2;HV;AC;AC;14;72;14;;;;20240528;final20240528v1
9668;2023;MEDIA;2;HV;VA;AF;47;42;11;;;;20240528;final20240528v1
9668;2023;MEDIA;2;HV;HA;AL;28;47;25;;;;20240528;final20240528v1
9668;2023;MEDIA;2;CC;AO;AO;97;3;0;;;;20240528;final20240528v1
9668;2023;MEDIA;2;CC;AR;CS;56;33;11;;;;20240528;final20240528v1
9668;2023;MEDIA;2;PF;VD;EP;47;36;17;;;;20240528;final20240528v1
9668;2023;MEDIA;2;AM;ME;ID;56;42;3;;;;20240528;final20240528v1
9668;2023;MEDIA;2;PF;SP;IE;69;28;3;;;;20240528;final20240528v1
9668;2023;MEDIA;2;CC;AS;MP;34;54;11;;;;20240528;final20240528v1
9668;2023;MEDIA;2;AM;AA;PA;25;36;39;;;;20240528;final20240528v1
9668;2023;MEDIA;2;HV;AC;PC;36;;64;;;;20240528;final20240528v1
9668;2023;MEDIA;2;PF;VD;PD;58;28;14;;;;20240528;final20240528v1
9668;2023;MEDIA;2;PF;PA;PE;92;6;3;;;;20240528;final20240528v1
9668;2023;MEDIA;2;HV;HA;PH;77;;23;;;;20240528;final20240528v1
9668;2023;MEDIA;2;AM;ME;PM;75;;25;;;;20240528;final20240528v1
9668;2023;MEDIA;2;PF;PA;PP;67;19;14;;;;20240528;final20240528v1
9668;2023;MEDIA;2;CC;AO;PR;74;;26;;;;20240528;final20240528v1
9668;2023;MEDIA;2;HV;VA;PV;75;;25;;;;20240528;final20240528v1
9668;2023;MEDIA;2;PF;VD;RD;36;47;17;;;;20240528;final20240528v1
9668;2023;MEDIA;2;CC;AS;TV;74;;26;;;;20240528;final20240528v1
9673;2023;MEDIA;2;AM;AA;AA;36;40;24;;;;20240528;final20240528v1
9673;2023;MEDIA;2;CC;AR;AB;23;60;17;;;;20240528;final20240528v1
9673;2023;MEDIA;2;HV;AC;AC;19;57;25;;;;20240528;final20240528v1
9673;2023;MEDIA;2;HV;VA;AF;33;41;26;;;;20240528;final20240528v1
9673;2023;MEDIA;2;HV;HA;AL;18;59;23;;;;20240528;final20240528v1
9673;2023;MEDIA;2;CC;AO;AO;87;12;1;;;;20240528;final20240528v1
9673;2023;MEDIA;2;CC;AR;CS;37;53;9;;;;20240528;final20240528v1
9673;2023;MEDIA;2;PF;VD;EP;45;24;31;;;;20240528;final20240528v1
9673;2023;MEDIA;2;AM;ME;ID;48;50;3;;;;20240528;final20240528v1
9673;2023;MEDIA;2;PF;SP;IE;36;51;14;;;;20240528;final20240528v1
9673;2023;MEDIA;2;CC;AS;MP;20;42;39;;;;20240528;final20240528v1
9673;2023;MEDIA;2;AM;AA;PA;22;38;40;;;;20240528;final20240528v1
9673;2023;MEDIA;2;HV;AC;PC;42;;58;;;;20240528;final20240528v1
9673;2023;MEDIA;2;PF;VD;PD;54;15;31;;;;20240528;final20240528v1
9673;2023;MEDIA;2;PF;PA;PE;91;2;8;;;;20240528;final20240528v1
9673;2023;MEDIA;2;HV;HA;PH;79;;21;;;;20240528;final20240528v1
9673;2023;MEDIA;2;AM;ME;PM;77;;23;;;;20240528;final20240528v1
9673;2023;MEDIA;2;PF;PA;PP;77;12;11;;;;20240528;final20240528v1
9673;2023;MEDIA;2;CC;AO;PR;68;;32;;;;20240528;final20240528v1
9673;2023;MEDIA;2;HV;VA;PV;59;;42;;;;20240528;final20240528v1
9673;2023;MEDIA;2;PF;VD;RD;31;38;31;;;;20240528;final20240528v1
9673;2023;MEDIA;2;CC;AS;TV;72;;28;;;;20240528;final20240528v1
9684;2023;MEDIA;2;AM;AA;AA;28;41;31;;;;20240528;final20240528v1
9684;2023;MEDIA;2;CC;AR;AB;32;59;9;;;;20240528;final20240528v1
9684;2023;MEDIA;2;HV;AC;AC;15;64;21;;;;20240528;final20240528v1
9684;2023;MEDIA;2;HV;VA;AF;27;36;37;;;;20240528;final20240528v1
9684;2023;MEDIA;2;HV;HA;AL;15;56;29;;;;20240528;final20240528v1
9684;2023;MEDIA;2;CC;AO;AO;96;4;0;;;;20240528;final20240528v1
9684;2023;MEDIA;2;CC;AR;CS;61;37;1;;;;20240528;final20240528v1
9684;2023;MEDIA;2;PF;VD;EP;51;38;11;;;;20240528;final20240528v1
9684;2023;MEDIA;2;AM;ME;ID;47;51;3;;;;20240528;final20240528v1
9684;2023;MEDIA;2;PF;SP;IE;32;52;16;;;;20240528;final20240528v1
9684;2023;MEDIA;2;CC;AS;MP;17;57;25;;;;20240528;final20240528v1
9684;2023;MEDIA;2;AM;AA;PA;11;40;49;;;;20240528;final20240528v1
9684;2023;MEDIA;2;HV;AC;PC;23;;77;;;;20240528;final20240528v1
9684;2023;MEDIA;2;PF;VD;PD;39;36;25;;;;20240528;final20240528v1
9684;2023;MEDIA;2;PF;PA;PE;88;5;7;;;;20240528;final20240528v1
9684;2023;MEDIA;2;HV;HA;PH;72;;28;;;;20240528;final20240528v1
9684;2023;MEDIA;2;AM;ME;PM;67;;33;;;;20240528;final20240528v1
9684;2023;MEDIA;2;PF;PA;PP;64;17;19;;;;20240528;final20240528v1
9684;2023;MEDIA;2;CC;AO;PR;59;;41;;;;20240528;final20240528v1
9684;2023;MEDIA;2;HV;VA;PV;60;;41;;;;20240528;final20240528v1
9684;2023;MEDIA;2;PF;VD;RD;17;39;44;;;;20240528;final20240528v1
9684;2023;MEDIA;2;CC;AS;TV;76;;24;;;;20240528;final20240528v1
9686;2023;MEDIA;2;AM;AA;AA;51;33;16;;;;20240528;final20240528v1
9686;2023;MEDIA;2;CC;AR;AB;37;44;19;;;;20240528;final20240528v1
9686;2023;MEDIA;2;HV;AC;AC;24;54;22;;;;20240528;final20240528v1
9686;2023;MEDIA;2;HV;VA;AF;49;27;25;;;;20240528;final20240528v1
9686;2023;MEDIA;2;HV;HA;AL;26;45;29;;;;20240528;final20240528v1
9686;2023;MEDIA;2;CC;AO;AO;93;6;1;;;;20240528;final20240528v1
9686;2023;MEDIA;2;CC;AR;CS;39;50;11;;;;20240528;final20240528v1
9686;2023;MEDIA;2;PF;VD;EP;66;16;19;;;;20240528;final20240528v1
9686;2023;MEDIA;2;AM;ME;ID;51;46;3;;;;20240528;final20240528v1
9686;2023;MEDIA;2;PF;SP;IE;46;43;11;;;;20240528;final20240528v1
9686;2023;MEDIA;2;CC;AS;MP;22;55;23;;;;20240528;final20240528v1
9686;2023;MEDIA;2;AM;AA;PA;19;54;27;;;;20240528;final20240528v1
9686;2023;MEDIA;2;HV;AC;PC;39;;61;;;;20240528;final20240528v1
9686;2023;MEDIA;2;PF;VD;PD;67;13;20;;;;20240528;final20240528v1
9686;2023;MEDIA;2;PF;PA;PE;84;11;4;;;;20240528;final20240528v1
9686;2023;MEDIA;2;HV;HA;PH;75;;25;;;;20240528;final20240528v1
9686;2023;MEDIA;2;AM;ME;PM;74;;26;;;;20240528;final20240528v1
9686;2023;MEDIA;2;PF;PA;PP;71;11;17;;;;20240528;final20240528v1
9686;2023;MEDIA;2;CC;AO;PR;73;;28;;;;20240528;final20240528v1
9686;2023;MEDIA;2;HV;VA;PV;57;;43;;;;20240528;final20240528v1
9686;2023;MEDIA;2;PF;VD;RD;36;36;28;;;;20240528;final20240528v1
9686;2023;MEDIA;2;CC;AS;TV;61;;39;;;;20240528;final20240528v1
9687;2023;MEDIA;2;AM;AA;AA;34;36;30;;;;20240528;final20240528v1
9687;2023;MEDIA;2;CC;AR;AB;20;44;36;;;;20240528;final20240528v1
9687;2023;MEDIA;2;HV;AC;AC;16;59;26;;;;20240528;final20240528v1
9687;2023;MEDIA;2;HV;VA;AF;26;45;29;;;;20240528;final20240528v1
9687;2023;MEDIA;2;HV;HA;AL;10;62;28;;;;20240528;final20240528v1
9687;2023;MEDIA;2;CC;AO;AO;84;16;0;;;;20240528;final20240528v1
9687;2023;MEDIA;2;CC;AR;CS;50;39;11;;;;20240528;final20240528v1
9687;2023;MEDIA;2;PF;VD;EP;44;19;38;;;;20240528;final20240528v1
9687;2023;MEDIA;2;AM;ME;ID;43;48;10;;;;20240528;final20240528v1
9687;2023;MEDIA;2;PF;SP;IE;38;47;16;;;;20240528;final20240528v1
9687;2023;MEDIA;2;CC;AS;MP;20;43;37;;;;20240528;final20240528v1
9687;2023;MEDIA;2;AM;AA;PA;14;41;45;;;;20240528;final20240528v1
9687;2023;MEDIA;2;HV;AC;PC;26;;74;;;;20240528;final20240528v1
9687;2023;MEDIA;2;PF;VD;PD;43;23;33;;;;20240528;final20240528v1
9687;2023;MEDIA;2;PF;PA;PE;78;9;13;;;;20240528;final20240528v1
9687;2023;MEDIA;2;HV;HA;PH;53;;48;;;;20240528;final20240528v1
9687;2023;MEDIA;2;AM;ME;PM;63;;38;;;;20240528;final20240528v1
9687;2023;MEDIA;2;PF;PA;PP;72;14;14;;;;20240528;final20240528v1
9687;2023;MEDIA;2;CC;AO;PR;58;;42;;;;20240528;final20240528v1
9687;2023;MEDIA;2;HV;VA;PV;33;;67;;;;20240528;final20240528v1
9687;2023;MEDIA;2;PF;VD;RD;25;49;26;;;;20240528;final20240528v1
9687;2023;MEDIA;2;CC;AS;TV;60;;40;;;;20240528;final20240528v1
9688;2023;MEDIA;2;AM;AA;AA;33;40;28;;;;20240528;final20240528v1
9688;2023;MEDIA;2;CC;AR;AB;28;47;25;;;;20240528;final20240528v1
9688;2023;MEDIA;2;HV;AC;AC;16;60;24;;;;20240528;final20240528v1
9688;2023;MEDIA;2;HV;VA;AF;27;37;37;;;;20240528;final20240528v1
9688;2023;MEDIA;2;HV;HA;AL;15;51;35;;;;20240528;final20240528v1
9688;2023;MEDIA;2;CC;AO;AO;75;24;1;;;;20240528;final20240528v1
9688;2023;MEDIA;2;CC;AR;CS;40;49;12;;;;20240528;final20240528v1
9688;2023;MEDIA;2;PF;VD;EP;50;15;36;;;;20240528;final20240528v1
9688;2023;MEDIA;2;AM;ME;ID;30;54;16;;;;20240528;final20240528v1
9688;2023;MEDIA;2;PF;SP;IE;47;37;16;;;;20240528;final20240528v1
9688;2023;MEDIA;2;CC;AS;MP;25;53;22;;;;20240528;final20240528v1
9688;2023;MEDIA;2;AM;AA;PA;16;36;49;;;;20240528;final20240528v1
9688;2023;MEDIA;2;HV;AC;PC;22;;78;;;;20240528;final20240528v1
9688;2023;MEDIA;2;PF;VD;PD;55;13;32;;;;20240528;final20240528v1
9688;2023;MEDIA;2;PF;PA;PE;84;7;9;;;;20240528;final20240528v1
9688;2023;MEDIA;2;HV;HA;PH;40;;60;;;;20240528;final20240528v1
9688;2023;MEDIA;2;AM;ME;PM;59;;41;;;;20240528;final20240528v1
9688;2023;MEDIA;2;PF;PA;PP;62;15;24;;;;20240528;final20240528v1
9688;2023;MEDIA;2;CC;AO;PR;67;;33;;;;20240528;final20240528v1
9688;2023;MEDIA;2;HV;VA;PV;47;;53;;;;20240528;final20240528v1
9688;2023;MEDIA;2;PF;VD;RD;31;40;29;;;;20240528;final20240528v1
9688;2023;MEDIA;2;CC;AS;TV;65;;35;;;;20240528;final20240528v1
9690;2023;MEDIA;2;AM;AA;AA;33;42;25;;;;20240528;final20240528v1
9690;2023;MEDIA;2;CC;AR;AB;25;63;13;;;;20240528;final20240528v1
9690;2023;MEDIA;2;HV;AC;AC;26;57;17;;;;20240528;final20240528v1
9690;2023;MEDIA;2;HV;VA;AF;30;35;35;;;;20240528;final20240528v1
9690;2023;MEDIA;2;HV;HA;AL;35;44;22;;;;20240528;final20240528v1
9690;2023;MEDIA;2;CC;AO;AO;75;25;0;;;;20240528;final20240528v1
9690;2023;MEDIA;2;CC;AR;CS;21;50;29;;;;20240528;final20240528v1
9690;2023;MEDIA;2;PF;VD;EP;58;17;25;;;;20240528;final20240528v1
9690;2023;MEDIA;2;AM;ME;ID;46;54;0;;;;20240528;final20240528v1
9690;2023;MEDIA;2;PF;SP;IE;48;44;8;;;;20240528;final20240528v1
9690;2023;MEDIA;2;CC;AS;MP;46;33;21;;;;20240528;final20240528v1
9690;2023;MEDIA;2;AM;AA;PA;8;46;46;;;;20240528;final20240528v1
9690;2023;MEDIA;2;HV;AC;PC;33;;67;;;;20240528;final20240528v1
9690;2023;MEDIA;2;PF;VD;PD;65;9;26;;;;20240528;final20240528v1
9690;2023;MEDIA;2;PF;PA;PE;79;4;17;;;;20240528;final20240528v1
9690;2023;MEDIA;2;HV;HA;PH;65;;35;;;;20240528;final20240528v1
9690;2023;MEDIA;2;AM;ME;PM;79;;21;;;;20240528;final20240528v1
9690;2023;MEDIA;2;PF;PA;PP;75;0;25;;;;20240528;final20240528v1
9690;2023;MEDIA;2;CC;AO;PR;67;;33;;;;20240528;final20240528v1
9690;2023;MEDIA;2;HV;VA;PV;48;;52;;;;20240528;final20240528v1
9690;2023;MEDIA;2;PF;VD;RD;30;48;22;;;;20240528;final20240528v1
9690;2023;MEDIA;2;CC;AS;TV;75;;25;;;;20240528;final20240528v1
9693;2023;MEDIA;2;AM;AA;AA;25;43;32;;;;20240528;final20240528v1
9693;2023;MEDIA;2;CC;AR;AB;41;42;18;;;;20240528;final20240528v1
9693;2023;MEDIA;2;HV;AC;AC;17;55;28;;;;20240528;final20240528v1
9693;2023;MEDIA;2;HV;VA;AF;30;39;30;;;;20240528;final20240528v1
9693;2023;MEDIA;2;HV;HA;AL;23;51;27;;;;20240528;final20240528v1
9693;2023;MEDIA;2;CC;AO;AO;90;10;0;;;;20240528;final20240528v1
9693;2023;MEDIA;2;CC;AR;CS;43;47;10;;;;20240528;final20240528v1
9693;2023;MEDIA;2;PF;VD;EP;59;23;18;;;;20240528;final20240528v1
9693;2023;MEDIA;2;AM;ME;ID;41;51;7;;;;20240528;final20240528v1
9693;2023;MEDIA;2;PF;SP;IE;47;41;12;;;;20240528;final20240528v1
9693;2023;MEDIA;2;CC;AS;MP;28;52;20;;;;20240528;final20240528v1
9693;2023;MEDIA;2;AM;AA;PA;20;47;34;;;;20240528;final20240528v1
9693;2023;MEDIA;2;HV;AC;PC;49;;51;;;;20240528;final20240528v1
9693;2023;MEDIA;2;PF;VD;PD;70;18;12;;;;20240528;final20240528v1
9693;2023;MEDIA;2;PF;PA;PE;93;4;3;;;;20240528;final20240528v1
9693;2023;MEDIA;2;HV;HA;PH;71;;29;;;;20240528;final20240528v1
9693;2023;MEDIA;2;AM;ME;PM;83;;17;;;;20240528;final20240528v1
9693;2023;MEDIA;2;PF;PA;PP;76;9;15;;;;20240528;final20240528v1
9693;2023;MEDIA;2;CC;AO;PR;78;;22;;;;20240528;final20240528v1
9693;2023;MEDIA;2;HV;VA;PV;60;;40;;;;20240528;final20240528v1
9693;2023;MEDIA;2;PF;VD;RD;36;40;25;;;;20240528;final20240528v1
9693;2023;MEDIA;2;CC;AS;TV;79;;21;;;;20240528;final20240528v1
9694;2023;MEDIA;2;AM;AA;AA;26;44;30;;;;20240528;final20240528v1
9694;2023;MEDIA;2;CC;AR;AB;17;60;23;;;;20240528;final20240528v1
9694;2023;MEDIA;2;HV;AC;AC;10;65;25;;;;20240528;final20240528v1
9694;2023;MEDIA;2;HV;VA;AF;23;46;32;;;;20240528;final20240528v1
9694;2023;MEDIA;2;HV;HA;AL;15;55;30;;;;20240528;final20240528v1
9694;2023;MEDIA;2;CC;AO;AO;76;23;1;;;;20240528;final20240528v1
9694;2023;MEDIA;2;CC;AR;CS;29;54;17;;;;20240528;final20240528v1
9694;2023;MEDIA;2;PF;VD;EP;41;32;27;;;;20240528;final20240528v1
9694;2023;MEDIA;2;AM;ME;ID;40;48;12;;;;20240528;final20240528v1
9694;2023;MEDIA;2;PF;SP;IE;34;53;14;;;;20240528;final20240528v1
9694;2023;MEDIA;2;CC;AS;MP;20;55;25;;;;20240528;final20240528v1
9694;2023;MEDIA;2;AM;AA;PA;10;31;60;;;;20240528;final20240528v1
9694;2023;MEDIA;2;HV;AC;PC;29;;71;;;;20240528;final20240528v1
9694;2023;MEDIA;2;PF;VD;PD;54;23;24;;;;20240528;final20240528v1
9694;2023;MEDIA;2;PF;PA;PE;88;1;12;;;;20240528;final20240528v1
9694;2023;MEDIA;2;HV;HA;PH;61;;39;;;;20240528;final20240528v1
9694;2023;MEDIA;2;AM;ME;PM;57;;43;;;;20240528;final20240528v1
9694;2023;MEDIA;2;PF;PA;PP;67;11;22;;;;20240528;final20240528v1
9694;2023;MEDIA;2;CC;AO;PR;61;;39;;;;20240528;final20240528v1
9694;2023;MEDIA;2;HV;VA;PV;60;;40;;;;20240528;final20240528v1
9694;2023;MEDIA;2;PF;VD;RD;25;49;27;;;;20240528;final20240528v1
9694;2023;MEDIA;2;CC;AS;TV;67;;33;;;;20240528;final20240528v1
9695;2023;MEDIA;2;AM;AA;AA;26;39;36;;;;20240528;final20240528v1
9695;2023;MEDIA;2;CC;AR;AB;32;51;16;;;;20240528;final20240528v1
9695;2023;MEDIA;2;HV;AC;AC;20;57;23;;;;20240528;final20240528v1
9695;2023;MEDIA;2;HV;VA;AF;34;23;43;;;;20240528;final20240528v1
9695;2023;MEDIA;2;HV;HA;AL;25;44;31;;;;20240528;final20240528v1
9695;2023;MEDIA;2;CC;AO;AO;78;22;0;;;;20240528;final20240528v1
9695;2023;MEDIA;2;CC;AR;CS;39;44;18;;;;20240528;final20240528v1
9695;2023;MEDIA;2;PF;VD;EP;61;19;19;;;;20240528;final20240528v1
9695;2023;MEDIA;2;AM;ME;ID;39;49;13;;;;20240528;final20240528v1
9695;2023;MEDIA;2;PF;SP;IE;36;50;14;;;;20240528;final20240528v1
9695;2023;MEDIA;2;CC;AS;MP;24;51;24;;;;20240528;final20240528v1
9695;2023;MEDIA;2;AM;AA;PA;10;39;51;;;;20240528;final20240528v1
9695;2023;MEDIA;2;HV;AC;PC;39;;61;;;;20240528;final20240528v1
9695;2023;MEDIA;2;PF;VD;PD;54;31;14;;;;20240528;final20240528v1
9695;2023;MEDIA;2;PF;PA;PE;68;19;14;;;;20240528;final20240528v1
9695;2023;MEDIA;2;HV;HA;PH;54;;46;;;;20240528;final20240528v1
