rbd|agno|grado|nom_rbd|cod_reg_rbd|nom_reg_rbd|cod_pro_rbd|nom_pro_rbd|cod_com_rbd|nom_com_rbd|nom_deprov_rbd|cod_depe2|cod_grupo|cod_rural_rbd|ind_am|ind_cc|ind_hv|ind_pf
8085|2019|8b|ESCUELA RURAL SAN MIGUEL DE COÑIMO|10|DE LOS LAGOS|102|CHILOÉ|10202|ANCUD|Chiloe|1|1|2|75.275686885|77.318685137|75.817009381|76.887912258
8092|2019|8b|ESCUELA RURAL LUIS ALBERTO SEGOVIA ROSS|10|DE LOS LAGOS|102|CHILOÉ|10202|ANCUD|Chiloe|1|2|2|79.968844242|82.74330645|86.614206359|86.628372311
8095|2019|8b|ESCUELA RURAL AGUAS BUENAS|10|DE LOS LAGOS|102|CHILOÉ|10202|ANCUD|Chiloe|1|1|2|68.10287109|90.0580122|75.249137435|79.071787246
8099|2019|8b|ESCUELA RURAL COCOTUE|10|DE LOS LAGOS|102|CHILOÉ|10202|ANCUD|Chiloe|1|1|2|88.868979582|89.760633707|82.999179623|98.742568705
8100|2019|8b|ESCUELA RURAL SOL DEL PACIFICO|10|DE LOS LAGOS|102|CHILOÉ|10202|ANCUD|Chiloe|1|1|2|78.31472014|82.503912993|78.388583975|85.404587734
8103|2019|8b|ESCUELA RURAL BAHIA LINAO|10|DE LOS LAGOS|102|CHILOÉ|10202|ANCUD|Chiloe|1|1|2|89.869687547|86.786944159|92.854428169|92.029577026
8105|2019|8b|LICEO BICENTENARIO DE ANCUD|10|DE LOS LAGOS|102|CHILOÉ|10202|ANCUD|Chiloe|1|4|1|69.430379599|72.818104317|66.267239604|76.360367834
8108|2019|8b|SEMINARIO CONCILIAR DE ANCUD|10|DE LOS LAGOS|102|CHILOÉ|10202|ANCUD|Chiloe|2|2|1|74.188648204|76.619221296|70.342026966|76.909823254
8112|2019|8b|ESCUELA RURAL JUAN VICTORINO TANGOL|10|DE LOS LAGOS|102|CHILOÉ|10205|DALCAHUE|Chiloe|1|2|2|78.861441943|81.662342689|76.34472565|91.065312894
8113|2019|8b|ESCUELA RURAL AQUELARRE|10|DE LOS LAGOS|102|CHILOÉ|10209|QUEMCHI|Chiloe|1|1|2|80.227233241|84.224313509|85.386141229|84.513075323
8114|2019|8b|ESCUELA RURAL LLIUCO|10|DE LOS LAGOS|102|CHILOÉ|10209|QUEMCHI|Chiloe|1|2|2|77.746490519|77.648867017|77.521147002|82.584529048
8117|2019|8b|ESCUELA RURAL MONTEMAR|10|DE LOS LAGOS|102|CHILOÉ|10209|QUEMCHI|Chiloe|1|1|2|76.898215617|82.26229092|78.29546027|81.907516802
8133|2019|8b|ESCUELA RURAL LINDA VISTA|10|DE LOS LAGOS|102|CHILOÉ|10209|QUEMCHI|Chiloe|1|1|2|86.158742928|91.93575356|81.013271412|87.036062027
8142|2019|8b|ESCUELA RURAL BORDEMAR VILLA MECHUQUE|10|DE LOS LAGOS|102|CHILOÉ|10209|QUEMCHI|Chiloe|1|1|2|68.466429611|70.706031432|75.356490421|73.899598116
8144|2019|8b|ESCUELA RURAL CESAR GOMEZ GARCIA|10|DE LOS LAGOS|102|CHILOÉ|10205|DALCAHUE|Chiloe|1|1|2|79.469085016|96.786442525|90.324121338|95.618855965
8147|2019|8b|ESCUELA RURAL MALLINLEMU|10|DE LOS LAGOS|102|CHILOÉ|10205|DALCAHUE|Chiloe|1|2|2|72.104858449|75.481460402|73.37988803|77.492168637
8158|2019|8b|ESCUELA RURAL CALEN|10|DE LOS LAGOS|102|CHILOÉ|10205|DALCAHUE|Chiloe|1|2|2|81.040686381|81.457985783|71.266979011|91.454860102
8159|2019|8b|ESCUELA RURAL JOSE DANIEL BAHAMONDE BAHAMONDE|10|DE LOS LAGOS|102|CHILOÉ|10205|DALCAHUE|Chiloe|1|1|2|72.922931612|76.010522294|74.145871077|74.496194901
8161|2019|8b|ESCUELA BASICA DALCAHUE|10|DE LOS LAGOS|102|CHILOÉ|10205|DALCAHUE|Chiloe|1|2|1|73.996171213|80.118429081|74.748843558|81.093635879
8162|2019|8b|LICEO ALFREDO DEL CARMEN BARRIA OYARZUN|10|DE LOS LAGOS|102|CHILOÉ|10204|CURACO DE VÉLEZ|Chiloe|1|2|1|69.885294591|75.589176904|74.227471164|77.410350344
8169|2019|8b|ESCUELA RURAL HUYAR ALTO|10|DE LOS LAGOS|102|CHILOÉ|10204|CURACO DE VÉLEZ|Chiloe|1|2|2|76.820840786|63.38376214|57.131544311|67.426782176
8174|2019|8b|LICEO INSULAR|10|DE LOS LAGOS|102|CHILOÉ|10210|QUINCHAO|Chiloe|1|2|1|73.400683616|73.616503985|72.980828607|73.197324201
8176|2019|8b|ESCUELA RURAL LA CAPILLA|10|DE LOS LAGOS|102|CHILOÉ|10210|QUINCHAO|Chiloe|1|1|2|66.696316834|78.969706204|71.425454504|77.784273904
8177|2019|8b|ESCUELA RURAL OSTRICULTURA|10|DE LOS LAGOS|102|CHILOÉ|10210|QUINCHAO|Chiloe|1|1|2|69.43288532|71.988594476|72.193339313|74.446842631
8180|2019|8b|ESCUELA RURAL ALAO|10|DE LOS LAGOS|102|CHILOÉ|10210|QUINCHAO|Chiloe|1|1|2|79.733333332|87.130873384|76.828997473|87.910901205
8182|2019|8b|ESCUELA RURAL LA VILLA|10|DE LOS LAGOS|102|CHILOÉ|10210|QUINCHAO|Chiloe|1|1|2|65.805292174|78.029267512|71.747748667|74.699411086
8183|2019|8b|ESCUELA RURAL AMANECER 2000|10|DE LOS LAGOS|102|CHILOÉ|10210|QUINCHAO|Chiloe|1|1|2|77.549260789|85.729046219|95.053627975|77.957980899
8186|2019|8b|ESCUELA RURAL LOS PINOS|10|DE LOS LAGOS|102|CHILOÉ|10210|QUINCHAO|Chiloe|1|1|2|76.307391835|84.31916302|83.947995995|84.411542211
8188|2019|8b|ESCUELA RURAL LA CAPILLA|10|DE LOS LAGOS|102|CHILOÉ|10210|QUINCHAO|Chiloe|1|1|2|92.828539656|90.211850296|84.129471653|89.778616021
8189|2019|8b|ESCUELA RURAL TERESA CARDENAS DE PAREDES|10|DE LOS LAGOS|102|CHILOÉ|10210|QUINCHAO|Chiloe|1|2|2|78.785302876|78.830470942|75.556967272|76.553729312
8191|2019|8b|ESCUELA RURAL SAN FRANCISCO|10|DE LOS LAGOS|102|CHILOÉ|10210|QUINCHAO|Chiloe|1|1|2|73.182714864|80.901884246|77.923091208|83.866907728
8194|2019|8b|LICEO PARTICULAR RAMON FREIRE|10|DE LOS LAGOS|102|CHILOÉ|10210|QUINCHAO|Chiloe|2|3|1|64.01757942|67.708458854|65.713321913|76.05608533
8195|2019|8b|ESCUELA PUQUELDON|10|DE LOS LAGOS|102|CHILOÉ|10206|PUQUELDÓN|Chiloe|1|2|1|67.226913476|68.795174204|72.136899286|73.387007671
8201|2019|8b|ESCUELA RURAL LAS CAMPANAS|10|DE LOS LAGOS|102|CHILOÉ|10206|PUQUELDÓN|Chiloe|1|1|2|70.822966227|83.789736118|77.650868585|85.137835103
8202|2019|8b|ESCUELA RURAL DETIF|10|DE LOS LAGOS|102|CHILOÉ|10206|PUQUELDÓN|Chiloe|1|1|2|74.280701219|81.184099845|85.01855548|83.681113389
8203|2019|8b|ESCUELA RURAL SANTA ROSA|10|DE LOS LAGOS|102|CHILOÉ|10206|PUQUELDÓN|Chiloe|1|2|2|71.456489432|81.452493774|84.822681344|80.260167047
8206|2019|8b|LICEO MANUEL JESUS ANDRADE BORQUEZ|10|DE LOS LAGOS|102|CHILOÉ|10203|CHONCHI|Chiloe|1|1|1|70.552808073|70.590175441|69.821483208|71.857621392
8208|2019|8b|ESCUELA RURAL CURACO DE VILUPULLI|10|DE LOS LAGOS|102|CHILOÉ|10203|CHONCHI|Chiloe|1|2|2|73.980130604|72.737013502|63.439772393|57.863257406
8210|2019|8b|ESCUELA RURAL QUITRIPULLI|10|DE LOS LAGOS|102|CHILOÉ|10203|CHONCHI|Chiloe|1|1|2|79.967259837|82.337869454|87.222343952|88.559675958
8211|2019|8b|ESCUELA RURAL HUILLINCO|10|DE LOS LAGOS|102|CHILOÉ|10203|CHONCHI|Chiloe|1|1|2|78.081187124|79.112542315|75.110856823|81.732273773
8220|2019|8b|ESCUELA RURAL CUCAO|10|DE LOS LAGOS|102|CHILOÉ|10203|CHONCHI|Chiloe|1|1|2|68.021016241|80.10155106|76.634889322|70.815310519
8230|2019|8b|ESCUELA RURAL RAUCO|10|DE LOS LAGOS|102|CHILOÉ|10203|CHONCHI|Chiloe|1|3|2|67.255196814|75.562676951|68.227065365|71.305828195
8231|2019|8b|ESCUELA RURAL TERAO|10|DE LOS LAGOS|102|CHILOÉ|10203|CHONCHI|Chiloe|1|1|2|80.224615273|82.449267511|81.778709255|76.80779514
8236|2019|8b|ESCUELA CHILHUE|10|DE LOS LAGOS|102|CHILOÉ|10207|QUEILÉN|Chiloe|1|1|1|79.65497361|79.352842587|75.73645284|81.805331244
8241|2019|8b|ESCUELA RURAL ALVARO VARGAS MIRANDA|10|DE LOS LAGOS|102|CHILOÉ|10207|QUEILÉN|Chiloe|1|1|2|82.828206635|86.047007045|78.913463824|87.697311474
8243|2019|8b|ESCUELA RURAL JUAN BAUTISTA CHIGUAY|10|DE LOS LAGOS|102|CHILOÉ|10207|QUEILÉN|Chiloe|1|1|2|74.033487483|78.284943393|80.157929433|79.072154452
8247|2019|8b|ESCUELA RURAL JUAN ANTONIO VERA DIAZ|10|DE LOS LAGOS|102|CHILOÉ|10207|QUEILÉN|Chiloe|1|1|2|84.782988955|89.169206841|83.143328153|84.429111211
8256|2019|8b|ESCUELA EDUCADORA EULOGIA BORQUEZ PEREZ|10|DE LOS LAGOS|102|CHILOÉ|10208|QUELLÓN|Chiloe|1|2|1|70.692949767|74.466915714|72.536577407|76.128345051
8263|2019|8b|ESCUELA RURAL JOSE SANTOS LINCOMAN INAICHEO|10|DE LOS LAGOS|102|CHILOÉ|10208|QUELLÓN|Chiloe|1|2|2|92.866754897|95.918917741|93.628733398|94.231091657
8264|2019|8b|ESCUELA RURAL ADELA GARCIA GARCIA|10|DE LOS LAGOS|102|CHILOÉ|10208|QUELLÓN|Chiloe|1|1|2|75.380776973|76.863397237|73.964671543|82.472212641
8269|2019|8b|ESCUELA RURAL LASTENIA OYARZUN ANDRADE|10|DE LOS LAGOS|102|CHILOÉ|10208|QUELLÓN|Chiloe|1|2|2|83.447002601|90.059376633|86.263263912|92.488441796
8278|2019|8b|ESCUELA RURAL YELCHO|10|DE LOS LAGOS|102|CHILOÉ|10208|QUELLÓN|Chiloe|1||2|83.398483576|96.806632707|90.071325557|89.605684359
8284|2019|8b|ESCUELA RURAL COINCO|10|DE LOS LAGOS|102|CHILOÉ|10208|QUELLÓN|Chiloe|1|1|2|67.931738406|77.309301242|72.400964761|75.436982147
8287|2019|8b|ESCUELA RURAL AUCHAC|10|DE LOS LAGOS|102|CHILOÉ|10208|QUELLÓN|Chiloe|1|1|2|68.224825105|81.110829896|82.451674895|80.10743705
8288|2019|8b|ESCUELA RURAL YALDAD|10|DE LOS LAGOS|102|CHILOÉ|10208|QUELLÓN|Chiloe|1|1|2|74.95314071|79.868321227|72.499297565|79.924994176
8289|2019|8b|ESCUELA RURAL ARTISTICA ALUMNO MARCELO GUENTEO SOLIS|10|DE LOS LAGOS|102|CHILOÉ|10208|QUELLÓN|Chiloe|1|1|2|79.371441086|79.121392227|80.997926568|81.545639593
8295|2019|8b|ESCUELA RURAL CHUIT|10|DE LOS LAGOS|104|PALENA|10401|CHAITÉN|Palena|1|1|2|83.470459206|84.191117975|78.747839026|87.565416106
8301|2019|8b|ESCUELA RURAL BUILL|10|DE LOS LAGOS|104|PALENA|10401|CHAITÉN|Palena|1|1|2|93.695328037|95.101877918|94.914296984|98.847332567
8303|2019|8b|ESCUELA RURAL CHUMELDEN|10|DE LOS LAGOS|104|PALENA|10401|CHAITÉN|Palena|1|2|2|74.185286842|88.569005189|89.616002549|78.568279665
8306|2019|8b|ESCUELA RURAL VALLE EL FRIO|10|DE LOS LAGOS|104|PALENA|10401|CHAITÉN|Palena|1|3|2|95.307979246|81.260271476|86.351156704|97.592022222
8309|2019|8b|ESCUELA RURAL AYACARA|10|DE LOS LAGOS|104|PALENA|10401|CHAITÉN|Palena|1|1|2|73.767994201|70.660184127|74.425645718|73.735399496
8310|2019|8b|COLEGIO MAURICIO HITCHCOCK|10|DE LOS LAGOS|104|PALENA|10403|HUALAIHUÉ|Llanquihue|1|2|2|72.158634404|78.208598325|74.452696112|76.778392447
8311|2019|8b|ESCUELA RURAL AULEN|10|DE LOS LAGOS|104|PALENA|10403|HUALAIHUÉ|Llanquihue|1|1|2|79.5210646|78.579798936|69.898409049|77.773195539
8313|2019|8b|ESCUELA RURAL CATARATAS DEL ALERCE|10|DE LOS LAGOS|104|PALENA|10403|HUALAIHUÉ|Llanquihue|1|1|2|68.039390284||80.138475991|75.9519932
8321|2019|8b|ESCUELA RURAL CALETA EL MANZANO|10|DE LOS LAGOS|104|PALENA|10403|HUALAIHUÉ|Llanquihue|1|1|2|80.662624364|84.091260838|83.785225001|87.189157414
8323|2019|8b|ESCUELA RURAL N.745 SEMILLERO|10|DE LOS LAGOS|104|PALENA|10403|HUALAIHUÉ|Llanquihue|1|1|2|68.681302596|71.555675475|75.776672186|77.956161142
8325|2019|8b|ESCUELA ANTUPIREN|10|DE LOS LAGOS|104|PALENA|10403|HUALAIHUÉ|Llanquihue|1|1|2|69.743935443|71.987973478|72.994330111|73.607284491
8331|2019|8b|ESCUELA FUTALEUFU|10|DE LOS LAGOS|104|PALENA|10402|FUTALEUFÚ|Palena|1|3|1|74.757350593|73.22746269|74.656824932|78.610639221
8339|2019|8b|ESCUELA ROBERTO WHITE GESELL|10|DE LOS LAGOS|104|PALENA|10404|PALENA|Palena|1|2|1|69.891849852|67.837436194|73.704738107|71.419089907
8345|2019|8b|LICEO JOSEFINA AGUIRRE MONTENEGRO|11|DE AYSÉN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO|111|COYHAIQUE|11101|COYHAIQUE|Coyhaique|1|3|1|68.105716955||62.764752399|71.292437306
8346|2019|8b|ESCUELA VICTOR DOMINGO SILVA|11|DE AYSÉN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO|111|COYHAIQUE|11101|COYHAIQUE|Coyhaique|1|1|1|72.18288659|68.751424488|64.628204582|75.337477736
8348|2019|8b|ESCUELA BAQUEDANO|11|DE AYSÉN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO|111|COYHAIQUE|11101|COYHAIQUE|Coyhaique|1|2|1|71.046542775|72.108898149|69.179318066|77.60244624
8349|2019|8b|ESCUELA PEDRO QUINTANA MANSILLA|11|DE AYSÉN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO|111|COYHAIQUE|11101|COYHAIQUE|Coyhaique|1|3|1|74.001216315|72.65414247|68.141564895|78.393484025
8352|2019|8b|LICEO REPUBLICA ARGENTINA|11|DE AYSÉN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO|111|COYHAIQUE|11101|COYHAIQUE|Coyhaique|1|1|1|69.594526103||60.182337735|73.065104563
8353|2019|8b|ESCUELA NIEVES DEL SUR|11|DE AYSÉN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO|111|COYHAIQUE|11101|COYHAIQUE|Coyhaique|1|2|1|79.547937994|77.892018885|70.939915573|82.55693966
8355|2019|8b|ESCUELA RURAL PABLO NERUDA|11|DE AYSÉN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO|111|COYHAIQUE|11101|COYHAIQUE|Coyhaique|1|1|2|64.288071545|59.786810766|64.698675862|70.060456795
8356|2019|8b|ESCUELA RURAL CON INTERNADO RIO BLANCO|11|DE AYSÉN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO|111|COYHAIQUE|11101|COYHAIQUE|Coyhaique|1|2|2|56.589260322|70.759711206|71.295164569|67.373595039
8357|2019|8b|ESCUELA RURAL VALLE SIMPSON|11|DE AYSÉN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO|111|COYHAIQUE|11101|COYHAIQUE|Coyhaique|1|2|2|73.292683715|77.992918338|78.468750317|80.889926481
8358|2019|8b|ESCUELA JOSE ANTOLIN SILVA ORMENO|11|DE AYSÉN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO|111|COYHAIQUE|11101|COYHAIQUE|Coyhaique|1|2|2|63.383522091|70.572506166|71.5933029|81.325201449
8361|2019|8b|ESCUELA RURAL VALLE DE LA LUNA|11|DE AYSÉN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO|111|COYHAIQUE|11101|COYHAIQUE|Coyhaique|1|2|2|70.640705618|81.680561361|84.215147047|82.345726023
8365|2019|8b|LICEO SAN FELIPE BENICIO DE COYHAIQUE|11|DE AYSÉN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO|111|COYHAIQUE|11101|COYHAIQUE|Coyhaique|2|4|1|67.973534584|77.569951848|66.034175495|76.667209533
8366|2019|8b|COLEGIO LYON COLLEGE|11|DE AYSÉN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO|111|COYHAIQUE|11101|COYHAIQUE|Coyhaique|2|2|1|77.56864263|76.559761837|73.901325014|79.738010874
8367|2019|8b|COLEGIO MATER DEI DE COYHAIQUE|11|DE AYSÉN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO|111|COYHAIQUE|11101|COYHAIQUE|Coyhaique|2|4|1|69.310802851|70.486191548|65.149759946|69.262983244
8370|2019|8b|ESCUELA MUNICIPAL VILLA AMENGUAL|11|DE AYSÉN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO|111|COYHAIQUE|11102|LAGO VERDE|Coyhaique|1|2|2|78.434309928|82.88565362|82.676678212|90.950738543
8371|2019|8b|ESC.CON INTERNADO JOSE MIGUEL CARRERA|11|DE AYSÉN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO|111|COYHAIQUE|11102|LAGO VERDE|Coyhaique|1|2|2|83.048365263|89.485837161|88.061206247|89.290356086
8372|2019|8b|ESCUELA RURAL CON INTERNADO LA TAPERA|11|DE AYSÉN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO|111|COYHAIQUE|11102|LAGO VERDE|Coyhaique|1|2|2|75.528439334|88.309990572|69.848115022|87.680856227
8375|2019|8b|LICEO POLITECNICO DE AYSEN|11|DE AYSÉN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO|112|AYSÉN|11201|AYSÉN|Coyhaique|1|1|1|63.960911888|65.717691354|61.860500414|66.661327538
8376|2019|8b|ESCUELA BASICA MUNICIPAL POETISA GABRIELA MISTRAL|11|DE AYSÉN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO|112|AYSÉN|11201|AYSÉN|Coyhaique|1|2|1|69.891852904|70.086479184|62.431489549|65.233574273
8379|2019|8b|ESCUELA PEDRO AGUIRRE CERDA|11|DE AYSÉN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO|112|AYSÉN|11201|AYSÉN|Coyhaique|1|1|2|78.686636714|79.288209256|76.058598713|71.661576644
8380|2019|8b|LICEO MANIHUALES|11|DE AYSÉN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO|112|AYSÉN|11201|AYSÉN|Coyhaique|1|2|1|67.048832883|66.359684631|64.304865835|67.401254289
8382|2019|8b|ESCUELA CARLOS CONDELL|11|DE AYSÉN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO|112|AYSÉN|11201|AYSÉN|Coyhaique|1|2|2|76.483166709|87.955741549|84.785613139|82.31259604
8384|2019|8b|ESCUELA ALMIRANTE SIMPSON|11|DE AYSÉN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO|112|AYSÉN|11201|AYSÉN|Coyhaique|1|1|1|76.029596095|76.753434323|67.515746361|74.731862819
8388|2019|8b|ESCUELA GUIDO GOMEZ MUNOZ|11|DE AYSÉN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO|112|AYSÉN|11202|CISNES|Coyhaique|1|2|1|65.001507257|59.192030265|63.552346487|66.815888863
8389|2019|8b|ESCUELA AMANDA LABARCA HUBERSTONE|11|DE AYSÉN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO|112|AYSÉN|11202|CISNES|Coyhaique|1|2|2|75.760680588|83.481519809|86.969586866|84.742909277
8390|2019|8b|ESCUELA HAMBURGO|11|DE AYSÉN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO|112|AYSÉN|11202|CISNES|Coyhaique|1|1|2|71.048655524|79.10583854|76.334147328|77.810639852
8391|2019|8b|ESCUELA EUSEBIO IBAR SCHEPELER|11|DE AYSÉN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO|112|AYSÉN|11202|CISNES|Coyhaique|1|2|2|67.530926161|67.587057349|63.507277776|67.290373428
8392|2019|8b|LICEO MELINKA|11|DE AYSÉN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO|112|AYSÉN|11203|GUAITECAS|Coyhaique|1|1|2|69.914191457|71.392243456|67.902371253|66.400737412
8394|2019|8b|LICEO LUISA RABANAL PALMA|11|DE AYSÉN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO|114|GENERAL CARRERA|11401|CHILE CHICO|Coyhaique|1|3|1|70.030438017|75.091857132|64.668190517|73.302456661
8398|2019|8b|ESC. LIBERTADOR BERNARDO O´HIGGINS RIQUELME|11|DE AYSÉN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO|114|GENERAL CARRERA|11401|CHILE CHICO|Coyhaique|1|1|2|76.909923289|77.752536801|73.12484314|83.110798401
8401|2019|8b|ESCUELA GABRIELA MISTRAL|11|DE AYSÉN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO|114|GENERAL CARRERA|11402|RÍO IBÁÑEZ|Coyhaique|1|3|2|73.638186169|65.941971308|64.381536766|68.559042879
8403|2019|8b|LICEO RURAL CERRO CASTILLO|11|DE AYSÉN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO|114|GENERAL CARRERA|11402|RÍO IBÁÑEZ|Coyhaique|1|3|2|69.491306209|72.383081721|58.86921113|69.884805694
8404|2019|8b|ESCUELA AONIKENK|11|DE AYSÉN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO|114|GENERAL CARRERA|11402|RÍO IBÁÑEZ|Coyhaique|1|2|2|70.995088375|70.707676085|73.1318763|80.700476125
8408|2019|8b|ESC. BASICA HERNAN MERINO CORREA|11|DE AYSÉN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO|113|CAPITÁN PRAT|11301|COCHRANE|Coyhaique|1|3|1|70.037522525|65.834899432|71.520839966|72.113455967
8409|2019|8b|ESCUELA PIONEROS DEL SUR|11|DE AYSÉN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO|113|CAPITÁN PRAT|11302|O'HIGGINS|Coyhaique|1|2|2|75.818795405|76.522762395|72.360029262|71.638457103
8410|2019|8b|ESCUELA MUNICIPAL CDTE LUIS BRAVO BRAVO|11|DE AYSÉN DEL GENERAL CARLOS IBAÑEZ DEL CAMPO|113|CAPITÁN PRAT|11303|TORTEL|Coyhaique|1|3|2|86.158005434|82.459931918|87.243323264|83.335957871
8412|2019|8b|ESCUELA LIB. BERNARDO O´HIGGINS R.|12|DE MAGALLANES Y DE LA ANTÁRTICA CHILENA|124|ÚLTIMA ESPERANZA|12401|NATALES|Magallanes|1|3|1|72.544711167|78.251136967|65.970889549|77.303142701
8413|2019|8b|ESCUELA CORONEL SANTIAGO BUERAS|12|DE MAGALLANES Y DE LA ANTÁRTICA CHILENA|124|ÚLTIMA ESPERANZA|12401|NATALES|Magallanes|1|2|1|68.753223089|67.902433864|54.008595241|65.884267749
8415|2019|8b|ESCUELA CAPITAN JUAN LADRILLERO|12|DE MAGALLANES Y DE LA ANTÁRTICA CHILENA|124|ÚLTIMA ESPERANZA|12401|NATALES|Magallanes|1|2|1|71.915901275|67.414877902|68.607605131|74.700673225
8417|2019|8b|ESCUELA BAUDILIA AVENDANO DE YOUSSUF|12|DE MAGALLANES Y DE LA ANTÁRTICA CHILENA|124|ÚLTIMA ESPERANZA|12401|NATALES|Magallanes|1|2|1|75.9358154|72.068600478|68.462699403|73.088244914
8421|2019|8b|LICEO SALESIANO MONSEÑOR FAGNANO|12|DE MAGALLANES Y DE LA ANTÁRTICA CHILENA|124|ÚLTIMA ESPERANZA|12401|NATALES|Magallanes|2|3|1|74.969018491|71.096478512|69.975267458|75.798072856
8422|2019|8b|LICEO MARIA MAZZARELLO|12|DE MAGALLANES Y DE LA ANTÁRTICA CHILENA|124|ÚLTIMA ESPERANZA|12401|NATALES|Magallanes|2|3|1|72.635858456|73.132236863|71.817939132|75.319188763
8423|2019|8b|ESC.HOGAR MUN.FRONTERIZA RAMON SERRANO M|12|DE MAGALLANES Y DE LA ANTÁRTICA CHILENA|124|ÚLTIMA ESPERANZA|12402|TORRES DEL PAINE|Magallanes|1|3|2|70.600480658|67.31431424|75.586778785|78.844588253
8424|2019|8b|INSTIT.SUPERIOR DE COMERCIO JOSE MENENDEZ|12|DE MAGALLANES Y DE LA ANTÁRTICA CHILENA|121|MAGALLANES|12101|PUNTA ARENAS|Magallanes|1|3|1|74.744665999|72.94089766|65.369535092|75.710426207
8433|2019|8b|ESCUELA LIBERTADOR CAP GRAL BDO OHIGGINS|12|DE MAGALLANES Y DE LA ANTÁRTICA CHILENA|121|MAGALLANES|12101|PUNTA ARENAS|Magallanes|1|3|1|77.44292043|72.706711226|70.5534557|75.657468093
8434|2019|8b|ESCUELA ESPANA|12|DE MAGALLANES Y DE LA ANTÁRTICA CHILENA|121|MAGALLANES|12101|PUNTA ARENAS|Magallanes|1|3|1|79.704993416|76.415354288|71.245291271|79.804902691
8435|2019|8b|ESCUELA DIECIOCHO DE SEPTIEMBRE|12|DE MAGALLANES Y DE LA ANTÁRTICA CHILENA|121|MAGALLANES|12101|PUNTA ARENAS|Magallanes|1|2|1|73.428121|72.660049702|63.873909834|72.10214706
8436|2019|8b|ESCUELA PORTUGAL|12|DE MAGALLANES Y DE LA ANTÁRTICA CHILENA|121|MAGALLANES|12101|PUNTA ARENAS|Magallanes|1|2|1|70.997533964|65.62895067|59.606770829|65.337965739
8437|2019|8b|ESC. CAPITAN ARTURO PRAT CHACON|12|DE MAGALLANES Y DE LA ANTÁRTICA CHILENA|121|MAGALLANES|12101|PUNTA ARENAS|Magallanes|1|3|1|73.5885763|64.458706834|64.557528517|76.070934365
8438|2019|8b|ESCUELA REPUBLICA DE CROACIA|12|DE MAGALLANES Y DE LA ANTÁRTICA CHILENA|121|MAGALLANES|12101|PUNTA ARENAS|Magallanes|1|3|1|75.030976811|74.638579308|70.337713529|73.787569986
8439|2019|8b|ESCUELA JUAN WILLIAMS|12|DE MAGALLANES Y DE LA ANTÁRTICA CHILENA|121|MAGALLANES|12101|PUNTA ARENAS|Magallanes|1|3|1|76.732421023|78.027624292|68.916232359|77.631387793
8441|2019|8b|ESCUELA HERNANDO DE MAGALLANES|12|DE MAGALLANES Y DE LA ANTÁRTICA CHILENA|121|MAGALLANES|12101|PUNTA ARENAS|Magallanes|1|2|1|70.801356145|70.244414078|69.760443156|77.993462328
8442|2019|8b|ESCUELA PEDRO PABLO LEMAITRE|12|DE MAGALLANES Y DE LA ANTÁRTICA CHILENA|121|MAGALLANES|12101|PUNTA ARENAS|Magallanes|1|3|1|68.844873993|64.920775618|63.619224323|70.624833199
8444|2019|8b|ESCUELA PATAGONIA|12|DE MAGALLANES Y DE LA ANTÁRTICA CHILENA|121|MAGALLANES|12101|PUNTA ARENAS|Magallanes|1|2|1|76.861288042|74.863185688|68.192777521|75.842733698
