RBD|NOM_RBD|COD_REG_RBD|COD_PRO_RBD|COD_COM_RBD|NOM_REGI_N|NOM_PROVINCIA|COD_DEPROV|NOM_DEPROV|NOM_COMUNA|grado|ind_am_rbd|dim_am_aa_rbd|dim_am_me_rbd|ind_cc_rbd|dim_cc_ao_rbd|dim_cc_ar_rbd|dim_cc_as_rbd|ind_hv_rbd|dim_hv_ac_rbd|dim_hv_ha_rbd|dim_hv_va_rbd|ind_pf_rbd|dim_pf_pa_rbd|dim_pf_sp_rbd|dim_pf_vd_rbd|cod_grupo|cod_rural_rbd|cod_depe2
5782|ESCUELA PARTICULAR SIGLO XXI|9|91|9101|REGIÓN DE LA ARAUCANÍA|CAUTÍN|92|CAUTÍN NORTE|TEMUCO|4b|76.251172361|74.305905935|78.196438787|78.888868891|85.529295435|71.519279493|79.618031745|68.585963606|75.908847252|70.055701048|59.793342517|78.289427988|76.684220355|80.858589909|77.325473699|3|1|2
5783|ESCUELA PARTICULAR SAN JOSE|9|91|9101|REGIÓN DE LA ARAUCANÍA|CAUTÍN|92|CAUTÍN NORTE|TEMUCO|4b|75.629742502|72.952783204|78.306701799|90.897206293|96.27532081|83.374375896|93.041922173|86.404519728|94.534857224|91.526397922|73.152304038|91.661231759|89.485361245|91.770671195|93.727662837|2|2|2
5784|ESCUELA PARTICULAR SARGENTO CANDELARIA|9|91|9112|REGIÓN DE LA ARAUCANÍA|CAUTÍN|93|CAUTÍN SUR|PADRE LAS CASAS|4b|67.154230346|65.079901173|69.228559519|||||62.551287039|70.071008124|63.963901621|53.618951371|84.504023909|90.501271052|74.914026737|88.096773939|1|2|2
5785|ESCUELA PARTICULAR SAN MATEO|9|91|9101|REGIÓN DE LA ARAUCANÍA|CAUTÍN|92|CAUTÍN NORTE|TEMUCO|4b|87.337579939|78.198967025|96.476192852|89.294720103|100|72.856109728|95.028050581|89.079893857|100|92.678226579|74.561454993|77.074250233|89.330269939|64.679635458|77.212845303|1|2|2
5790|ESCUELA PARTICULAR EL CRUCERO|9|91|9101|REGIÓN DE LA ARAUCANÍA|CAUTÍN|92|CAUTÍN NORTE|TEMUCO|4b|70.280615198|67.410823127|73.150407268|71.228597599|77.328820744|66.045932734|70.311039318|64.603701813|72.355749826|62.728258069|58.727097545|75.150944603|76.296377322|79.018729121|70.137727366|1|2|2
5791|ESCUELA PARTICULAR WITRAMALAL|9|91|9112|REGIÓN DE LA ARAUCANÍA|CAUTÍN|93|CAUTÍN SUR|PADRE LAS CASAS|4b|63.544187737|62.196827774|64.891547699|72.813055269|77.084649235|67.92999098|73.424525592|65.501939913|85.3395442|53.359969094|57.806306444|73.686739752|77.313678477|74.462509474|69.284031303|1|2|2
5793|ESCUELA ANDRES BELLO|9|91|9112|REGIÓN DE LA ARAUCANÍA|CAUTÍN|93|CAUTÍN SUR|PADRE LAS CASAS|4b|66.422414909|66.325714103|66.519115715|||||54.253222199|69.168247312|50.649936937|42.941482347|75.128602368|77.958513719|78.679407057|68.747886328|1|2|2
5794|ESCUELA PARTICULAR PROF.ANDRES AGUAYO|9|91|9112|REGIÓN DE LA ARAUCANÍA|CAUTÍN|93|CAUTÍN SUR|PADRE LAS CASAS|4b|75.602544426|74.483166036|76.721922815|72.208460488|81.726928434|64.592932937|70.305520094|74.55305933|82.373600306|62.420293081|78.865284604|62.900845222|72.723742801|62.561609028|53.417183837|1|2|2
5796|ESCUELA PARTICULAR DOCTOR MUHAJIR|9|91|9101|REGIÓN DE LA ARAUCANÍA|CAUTÍN|92|CAUTÍN NORTE|TEMUCO|4b|54.83403697|55.93563426|53.732439681|72.806173277|76.93664939|63.042810073|78.439060369|61.013317008|65.449818145|60.431738358|57.158394522|71.780276814|75.391755994|73.406556258|66.54251819|2|2|2
5797|ESCUELA PARTICULAR REPOCURA|9|91|9112|REGIÓN DE LA ARAUCANÍA|CAUTÍN|93|CAUTÍN SUR|PADRE LAS CASAS|4b|79.645695914|75.548898113|83.742493715|73.916601261|82.066080844|69.689779364|69.993943576|80.897139988|93.398735787|79.071610522|70.221073655|77.368230689|79.676614937|77.720861319|74.707215811|1|2|2
5798|ESCUELA PARTICULAR NIRRIMAPU|9|91|9112|REGIÓN DE LA ARAUCANÍA|CAUTÍN|93|CAUTÍN SUR|PADRE LAS CASAS|4b|78.591797814|79.352327523|77.831268104|83.336691098|94.224966033|74.590964231|81.19414303|69.303558721|73.57869237|73.037169497|61.294814296|78.977627885|74.906483625|82.247761663|79.778638366|1|2|2
5799|ESCUELA SANTA INES DE CAIVICO|9|91|9112|REGIÓN DE LA ARAUCANÍA|CAUTÍN|93|CAUTÍN SUR|PADRE LAS CASAS|4b|84.024002807|83.077308186|84.970697428|75.660969556|81.661688491|75.829185134|69.492035044|79.196618226|100|71.483305413|66.106549264|87.32381517|75.278745421|97.188878343|89.503821748|1|2|2
5800|ESCUELA PARTICULAR JOSE LUIS SANFUENTES|9|91|9112|REGIÓN DE LA ARAUCANÍA|CAUTÍN|93|CAUTÍN SUR|PADRE LAS CASAS|4b|71.164006243|66.921456227|75.406556258|60.525747813|70.520037734|49.797420874|61.259784832|60.628518131|74.555190548|60.760986087|46.569377759|77.847009256|58.738061454|92.372694212|82.430272102|1|2|2
5801|ESCUELA PARTICULAR POETA ERCILLA|9|91|9112|REGIÓN DE LA ARAUCANÍA|CAUTÍN|93|CAUTÍN SUR|PADRE LAS CASAS|4b|83.548496956|86.741965276|80.702887623|||||60.039606222|70.081287052|62.744866074|47.292665539|70.941196214|78.070961446|58.147044086|76.605583111|1|2|2
5803|ESCUELA PARTICULAR PICHI ITINENTO|9|91|9112|REGIÓN DE LA ARAUCANÍA|CAUTÍN|93|CAUTÍN SUR|PADRE LAS CASAS|4b|83.927499718|77.612779257|77.649018521|71.860421314|73.711245248|72.774807527|69.095211166|74.483695783|84.038924337|70.693529051|68.718633961|79.001365408|69.231795728|84.546394999|83.225905497|1|2|2
5806|ESCUELA PARTICULAR DAVID RIADI MATUS|9|91|9112|REGIÓN DE LA ARAUCANÍA|CAUTÍN|93|CAUTÍN SUR|PADRE LAS CASAS|4b|67.519502228|80.559454684|54.479549773|71.124834211|70.745697772|66.116585103|76.512219757|73.691514057|100|63.697854919|57.376687251|76.06642252|90.403778947|64.679635458|73.115853155|1|2|2
5807|ESCUELA PARTICULAR LA ROCA|9|91|9112|REGIÓN DE LA ARAUCANÍA|CAUTÍN|93|CAUTÍN SUR|PADRE LAS CASAS|4b|66.590468175|74.380222547|58.800713803|64.405795621|74.993172755|59.686703583|65.834511031|55.563556873|46.044013472|65.967814766|54.67884238|78.094176589|86.004892023|67.133335328|81.144302415|1|2|2
5808|COLEGIO DE LA SALLE|9|91|9101|REGIÓN DE LA ARAUCANÍA|CAUTÍN|92|CAUTÍN NORTE|TEMUCO|4b|74.365670339|73.441812139|75.289528538|78.257768148|85.240795415|68.277019977|81.255489052|74.113254691|78.260022345|77.50913598|66.57060575|77.308840912|77.707502677|75.531272227|78.687747831|5|1|3
5810|COLEGIO BAUTISTA|9|91|9101|REGIÓN DE LA ARAUCANÍA|CAUTÍN|92|CAUTÍN NORTE|TEMUCO|4b|75.308327664|74.91731168|75.699343648|77.418342224|81.605433934|70.39591192|80.253680819|74.952504094|79.458219574|77.127297174|68.271995534|77.043915186|70.729938945|80.60407572|79.797730895|5|1|3
5812|COLEGIO ALEMAN|9|91|9101|REGIÓN DE LA ARAUCANÍA|CAUTÍN|92|CAUTÍN NORTE|TEMUCO|4b|74.282038713|75.478042534|73.086034891|79.1854007|83.936661766|73.779018596|79.840521738|75.757507912|83.402048718|75.67358618|68.196888837|79.755150781|80.175902514|77.393173688|81.696376141|5|1|3
5813|COLEGIO CENTENARIO|9|91|9101|REGIÓN DE LA ARAUCANÍA|CAUTÍN|92|CAUTÍN NORTE|TEMUCO|4b|73.250249394|74.121470684|72.379028104|75.103830509|78.11795231|70.679855233|76.513683985|72.639884042|76.566603903|74.698971364|66.654076859|75.719123948|74.425106779|74.865388984|77.86687608|5|1|2
5814|COLEGIO SANTA CRUZ|9|91|9101|REGIÓN DE LA ARAUCANÍA|CAUTÍN|92|CAUTÍN NORTE|TEMUCO|4b|72.023110684|67.677748907|76.36847246|78.168289668|82.612487974|72.491137139|79.40124389|68.308266614|77.99194993|66.977937401|59.954912512|75.862852686|68.929912349|75.855744257|82.802901452|4|1|2
5816|COLEGIO METODISTA|9|91|9101|REGIÓN DE LA ARAUCANÍA|CAUTÍN|92|CAUTÍN NORTE|TEMUCO|4b|81.657452631|79.046944116|84.267961147|82.025431008|88.352811238|74.019504873|83.703976914|81.597523655|88.020787896|80.440787992|76.330995077|85.376177143|83.87998329|87.519487275|84.729060864|4|1|2
5824|ESC. BASICA NUMERO SEIS|9|91|9108|REGIÓN DE LA ARAUCANÍA|CAUTÍN|92|CAUTÍN NORTE|LAUTARO|4b|73.942143722|72.443002739|75.441284704|76.013711175|82.435729853|69.093481085|76.511922589|71.988497173|76.506679707|67.026058783|72.432753029|78.436852256|75.83155314|78.873893278|80.605110351|2|1|1
5825|ESC. BASICA AMELIA GODOY|9|91|9108|REGIÓN DE LA ARAUCANÍA|CAUTÍN|92|CAUTÍN NORTE|LAUTARO|4b|68.171614444|67.185456164|69.157772724|76.660625276|82.352842274|68.639322127|78.989711429|63.484510762|71.413726735|64.644675503|54.395130047|75.944927398|78.421383517|75.1090001|74.304398576|2|1|1
5827|ESCUELA IRENE FREI|9|91|9108|REGIÓN DE LA ARAUCANÍA|CAUTÍN|92|CAUTÍN NORTE|LAUTARO|4b|79.833824873|77.200903113|82.466746633|76.139751088|84.614239092|70.814839533|72.990174638|73.834451422|79.8406|74.334744579|67.328009687|80.081029572|78.534961046|79.590301212|82.117826459|2|1|1
5828|ESC. BASICA GUACOLDA|9|91|9108|REGIÓN DE LA ARAUCANÍA|CAUTÍN|92|CAUTÍN NORTE|LAUTARO|4b|76.469142955|72.436079097|80.502206813|74.248823473|80.330247817|68.31648207|74.099740533|73.169248722|80.004246902|72.560829973|66.94266929|79.956331029|80.270437359|79.232213283|80.366342444|1|1|1
5829|ESCUELA LOS CACHORROS|9|91|9108|REGIÓN DE LA ARAUCANÍA|CAUTÍN|92|CAUTÍN NORTE|LAUTARO|4b|72.303239997|72.826982374|71.77949762|78.145802838|84.858372691|71.143486815|78.435549007|73.2730374|79.189520793|72.087504596|68.542086809|79.634827663|78.708983528|80.613697432|79.58180203|3|1|1
5831|LICEO LOS CASTANOS|9|91|9108|REGIÓN DE LA ARAUCANÍA|CAUTÍN|92|CAUTÍN NORTE|LAUTARO|4b|72.817578637|69.792786795|75.842370479|66.534090596|74.445865529|61.454358853|63.702047405|63.593216478|66.643716879|60.73384052|63.402092036|70.83174909|75.76446406|67.079900893|69.650882315|2|1|1
5832|ESC. BASICA NIERECO|9|91|9108|REGIÓN DE LA ARAUCANÍA|CAUTÍN|92|CAUTÍN NORTE|LAUTARO|4b|69.786881833|68.144122224|71.429641441|77.385131273|84.817070629|74.563931418|72.774391773|70.259339412|68.255064143|73.508360244|69.01459385|86.120230952|82.075102725|91.132161935|85.153428195|1|2|1
5833|ESC. BASICA REWE KIMUN|9|91|9108|REGIÓN DE LA ARAUCANÍA|CAUTÍN|92|CAUTÍN NORTE|LAUTARO|4b|70.072282666|71.972525135|68.172040196|70.4068466|75.897596203|64.927624564|70.395319032|72.034430845|81.578268237|66.469440247|68.055584052|82.754430633|80.860869244|85.789533435|81.612889218|1|2|1
5834|ESC. BASICA ALTO MECO|9|91|9108|REGIÓN DE LA ARAUCANÍA|CAUTÍN|92|CAUTÍN NORTE|LAUTARO|4b|81.507422174|77.521169855|85.493674492|||||85.971256704|92.142210924|95.174057288|70.597501901|96.241382436|91.535268965|97.188878343|100|2|2|1
5835|ESC. BASICA VILLA COIHUECO|9|91|9108|REGIÓN DE LA ARAUCANÍA|CAUTÍN|92|CAUTÍN NORTE|LAUTARO|4b|62.336880249|68.518017016|58.018889504|76.721250247|81.42342644|69.04101919|74.836279474|65.668663165|70.357140816|68.250240574|58.398608106|71.500596941|80.887568884|64.241800537|70.602868857|1|2|1
5838|ESC. BASICA LAS MINAS|9|91|9108|REGIÓN DE LA ARAUCANÍA|CAUTÍN|92|CAUTÍN NORTE|LAUTARO|4b|76.391230646|65.719855604|87.062605687|83.51925349|86.826438427|76.8529496|86.878372444|82.840248187|97.767128614|80.889330803|69.864285144|85.062882596|81.427265628|91.168648179|82.592733983|2|2|1
5846|ESC. BASICA TRES ESQUINAS|9|91|9108|REGIÓN DE LA ARAUCANÍA|CAUTÍN|92|CAUTÍN NORTE|LAUTARO|4b|88.229935928|88.35131204|88.108559816|90.056251093|100|80.540696039|89.628057241|77.084273087|64.854452066|84.344353467|82.054013729|83.558600293|84.964666638|97.188878343|68.522255898|2|2|1
5847|ESC. BASICA SANTA YOLANDA|9|91|9108|REGIÓN DE LA ARAUCANÍA|CAUTÍN|92|CAUTÍN NORTE|LAUTARO|4b|88.296882018|93.191997802|83.401766233|81.900218634|92.654429282|66.971269209|86.07495741|88.708841476|99.194727649|78.863114342|88.068682439|94.758883493|88.238869114|97.188878343|98.848903022|1|2|1
5849|ESC. BASICA PUMALAL|9|91|9108|REGIÓN DE LA ARAUCANÍA|CAUTÍN|92|CAUTÍN NORTE|LAUTARO|4b|71.658429647|76.444337866|66.872521429|80.479162504|88.221139256|76.825857839|76.390490417|78.8738007|72.794924095|87.409068095|76.41740991|68.30319274|46.926664112|80.770068805|77.212845303|2|2|1
5851|ESC. BASICA CHUMIL|9|91|9108|REGIÓN DE LA ARAUCANÍA|CAUTÍN|92|CAUTÍN NORTE|LAUTARO|4b|83.025325008|78.988044328|87.062605687|89.110810249|96.585902784|76.954229737|93.792298225|85.532253462|99.194727649|74.110715732|83.291317007|83.811090183|85.045179814|95.382809293|71.005281443|1|2|1
5852|ESC. BASICA EL ESCUDO|9|91|9108|REGIÓN DE LA ARAUCANÍA|CAUTÍN|92|CAUTÍN NORTE|LAUTARO|4b|60.931654027|56.765739087|65.097568967|90.292428415|100|71.734383861|99.142901383|55.920021201|72.949108018|41.214917236|53.596038347|76.451067254|100|64.679635458|64.673566305|2|2|1
5854|ESC. BASICA VEGA LARGA|9|91|9108|REGIÓN DE LA ARAUCANÍA|CAUTÍN|92|CAUTÍN NORTE|LAUTARO|4b|74.33455613|68.135795989|80.533316272|64.982183887|68.742686897|58.319171247|67.884693517|64.514584245|71.817227847|65.048684859|56.677840029|71.067602901|79.181445469|66.133872874|67.887490359|1|2|1
5855|ESC. BASICA MUCO CHUREO|9|91|9108|REGIÓN DE LA ARAUCANÍA|CAUTÍN|92|CAUTÍN NORTE|LAUTARO|4b|66.10868401|67.343252891|64.87411513|62.125957158|69.588882605|58.62108364|58.167905228|52.398602522|52.410524622|58.544325192|46.240957754|66.64305837|71.164430889|64.778148315|63.986595904|1|2|1
5857|ESC. BASICA MALPICHAHUE|9|91|9108|REGIÓN DE LA ARAUCANÍA|CAUTÍN|92|CAUTÍN NORTE|LAUTARO|4b|60.718023529|65.086458083|56.349588974|78.940719417|84.315836871|72.931910277|79.574411103|60.266130056|68.203759145|76.870751128|35.723879895|79.66432039|82.665568179|69.769466415|86.557926578|2|2|1
5861|ESC.PART.SAN FRANCISCO DE ASIS - LAUTAR|9|91|9108|REGIÓN DE LA ARAUCANÍA|CAUTÍN|92|CAUTÍN NORTE|LAUTARO|4b|73.524551498|70.528579177|76.520523819|77.431154622|81.172523779|72.708770564|78.412169523|73.141517309|75.91141815|76.535545704|66.977588073|79.984270213|77.318030897|77.690747456|84.944032288|3|1|2
5862|ESCUELA PARTICULAR CORAZON DE JESUS|9|91|9108|REGIÓN DE LA ARAUCANÍA|CAUTÍN|92|CAUTÍN NORTE|LAUTARO|4b|72.357763362|68.963671168|75.751855555|70.142737626|79.778398549|61.616554233|69.033260095|66.184502976|66.489094265|72.590838348|59.473576313|73.143413971|75.213182912|72.780183433|71.436875569|2|1|2
5868|ESCUELA PARTICULAR QUILACURA|9|91|9108|REGIÓN DE LA ARAUCANÍA|CAUTÍN|92|CAUTÍN NORTE|LAUTARO|4b|73.703219337|71.60104637|75.805392303|77.741894131|83.495519645|71.657086121|78.073076626|66.237646506|71.098900943|68.670100504|58.943938069|72.852729521|71.352028584|74.233558297|72.972601682|1|2|2
5869|ESCUELA PARTICULAR SANTA TERESA|9|91|9108|REGIÓN DE LA ARAUCANÍA|CAUTÍN|92|CAUTÍN NORTE|LAUTARO|4b|76.745395466|72.634756031|80.856034902|79.420093668|85.327483953|70.8340576|82.098739452|73.308076886|79.935668287|75.105568569|64.882993801|80.184196143|80.024063042|85.138467221|75.390058165|1|2|2
5871|ESCUELA PARTICULAR SANTA TERESITA|9|91|9108|REGIÓN DE LA ARAUCANÍA|CAUTÍN|92|CAUTÍN NORTE|LAUTARO|4b|66.967021091|65.033003653|68.901038529|71.574742128|78.898645815|62.737347721|73.088232849|67.288090618|68.002373825|67.045045032|66.816852997|76.469058271|82.838522408|78.124816157|68.443836248|2|2|2
5872|ESCUELA PARTICULAR HUINCA RAILAO|9|91|9108|REGIÓN DE LA ARAUCANÍA|CAUTÍN|92|CAUTÍN NORTE|LAUTARO|4b|80.868806719|77.667070473|84.070542965|79.723133592|85.162664374|76.138831456|77.867904945|71.244817605|71.098900943|78.254353288|64.381198583|82.027152884|78.309648877|87.764481668|80.007328106|1|2|2
5873|ESCUELA PARTICULAR LOS HUALLES|9|91|9108|REGIÓN DE LA ARAUCANÍA|CAUTÍN|92|CAUTÍN NORTE|LAUTARO|4b|70.202320376|69.883165712|70.52147504|79.845653076|84.315499295|70.624163434|84.597296498|74.40618064|72.161997029|80.464771246|70.591773645|77.481631812|80.818375006|76.245774621|75.380745809|1|2|2
5875|ESCUELA PARTICULAR NUEVA DOLLINCO|9|91|9108|REGIÓN DE LA ARAUCANÍA|CAUTÍN|92|CAUTÍN NORTE|LAUTARO|4b|80.236526447|79.424683452|81.048369442|86.967140679|93.127494116|79.690236848|88.083691074|79.96249055|89.070254114|73.677422481|77.139795055|85.119018707|89.800245456|86.186285794|79.370524872|1|2|2
5876|ESCUELA PARTICULAR SAN RAFAEL|9|91|9108|REGIÓN DE LA ARAUCANÍA|CAUTÍN|92|CAUTÍN NORTE|LAUTARO|4b|77.464360026|75.96961757|78.959102481|70.56931255|77.972961485|64.215458428|69.519517738|66.334220991|88.097678443|64.784320152|46.120664379|73.934704042|76.961060588|69.842438902|75.000612636|1|2|2
5878|ESCUELA PARTICULAR VALLEPENCO|9|91|9108|REGIÓN DE LA ARAUCANÍA|CAUTÍN|92|CAUTÍN NORTE|LAUTARO|4b|69.807638985|67.056973509|72.558304461|76.426394753|83.638702202|67.760439864|77.880042194|70.707250444|81.757881236|70.221799109|60.142070987|74.844290365|72.597895259|77.370691114|74.564284723|1|2|2
5880|ESCUELA EDUARDO FREI MONTALVA|9|91|9113|REGIÓN DE LA ARAUCANÍA|CAUTÍN|92|CAUTÍN NORTE|PERQUENCO|4b|78.332325169|74.532886362|82.131763975|73.826538097|80.175774561|68.483150554|72.820689176|72.5414566|75.177947965|78.756087183|63.690334653|78.93079812|76.819852169|78.672394857|81.300147334|2|1|1
5885|ESCUELA LOS QUIQUES|9|91|9113|REGIÓN DE LA ARAUCANÍA|CAUTÍN|92|CAUTÍN NORTE|PERQUENCO|4b|86.527814595|83.116649647|89.938979543|86.684784755|95.974857288|82.246208393|81.833288583|92.933154551|98.961355142|90.87581815|88.962290362|94.735950452|95.732185639|95.834326556|92.641339161|1|2|1
5888|ESC. BASICA PARLAMENTO|9|91|9113|REGIÓN DE LA ARAUCANÍA|CAUTÍN|92|CAUTÍN NORTE|PERQUENCO|4b|83.788826656|84.627549089|82.950104223|88.193803962|93.157773367|82.374766119|89.048872401|86.946432638|90.393395383|89.12510556|81.320796972|89.100240027|88.915563607|86.448240437|91.936916036|2|2|1
5893|ESCUELA PARTICULAR LAS CEREZAS|9|91|9113|REGIÓN DE LA ARAUCANÍA|CAUTÍN|92|CAUTÍN NORTE|PERQUENCO|4b|75.012891412|70.709576813|79.316206012|78.505629659|86.604824313|71.728424847|77.183639816|67.787908255|74.538059001|73.944206788|54.881458975|75.82564226|80.914726432|80.229295502|66.332904847|1|2|2
5894|ESCUELA PARTICULAR LA ESTRELLA|9|91|9113|REGIÓN DE LA ARAUCANÍA|CAUTÍN|92|CAUTÍN NORTE|PERQUENCO|4b|79.136105105|76.810213453|81.461996757|74.616225723|82.816454233|64.823594822|76.208628114|75.518415202|82.41605467|78.949162618|65.190028318|77.15914109|78.641126516|77.745359226|75.090937529|1|2|2
5896|ESCUELA JAPON|9|91|9119|REGIÓN DE LA ARAUCANÍA|CAUTÍN|92|CAUTÍN NORTE|VILCÚN|4b|78.113356754|74.3942901|81.832423408|79.291071938|85.224778872|75.599913295|77.048523648|65.086598242|68.970832541|66.760087354|59.52887483|80.148298676|83.454370408|75.888187992|81.102337627|2|1|1
5897|COLEGIO AMERICA|9|91|9119|REGIÓN DE LA ARAUCANÍA|CAUTÍN|92|CAUTÍN NORTE|VILCÚN|4b|74.501327435|73.517760104|75.484894765|76.873347786|84.371431021|68.659982436|77.588629901|69.688941812|74.541928381|72.291005198|62.233891856|75.141652606|73.292729049|75.224916124|76.907312646|2|1|1
5899|ESCUELA DAGOBERTO GODOY|9|91|9119|REGIÓN DE LA ARAUCANÍA|CAUTÍN|92|CAUTÍN NORTE|VILCÚN|4b|81.91015427|80.814737053|83.005571487|75.570794303|81.977386252|70.646720695|74.088275962|75.44697183|80.49141047|73.084812965|72.764692055|82.485759274|91.909369232|69.270821088|86.277087502|2|2|1
5901|ESC. BASICA VEGA REDONDA|9|91|9119|REGIÓN DE LA ARAUCANÍA|CAUTÍN|92|CAUTÍN NORTE|VILCÚN|4b|77.40557968|73.596765453|81.214393907|74.414307309|81.321096623|70.440248204|71.4815771|70.414281102|77.257228275|68.874335158|65.111279873|80.081910823|80.550592517|81.577978481|78.117161471|1|2|1
5902|ESCUELA MARTIN ALONQUEO PIUTRIN|9|91|9119|REGIÓN DE LA ARAUCANÍA|CAUTÍN|92|CAUTÍN NORTE|VILCÚN|4b|73.600985655|70.715124044|76.486847266|75.147921292|81.066512529|68.854521941|75.522729407|72.438581224|81.039053121|76.94341079|59.333279761|79.538880544|80.146105658|79.54777965|78.922756323|1|2|1
5905|ESC. BASICA COLLIN ALTO|9|91|9119|REGIÓN DE LA ARAUCANÍA|CAUTÍN|92|CAUTÍN NORTE|VILCÚN|4b|88.678704496|91.590800341|85.766608651|82.280438976|91.371649082|75.535576349|79.934091498|87.458653006|89.974138398|84.848681214|87.553139407|92.565220644|90.847010741|91.996429826|94.852221365|1|2|1
5911|ESC. BASICA CANTINO|9|91|9119|REGIÓN DE LA ARAUCANÍA|CAUTÍN|92|CAUTÍN NORTE|VILCÚN|4b|63.443843381|65.086458083|61.80122868|59.779059243|69.873396818|55.533850379|53.929930533|62.481726532|54.716859135|72.945765727|59.782554735|70.738189836|82.075138224|65.527940617|64.611490666|2|2|1
5919|ESCUELA PADRE OSVALDO VEGA|9|91|9119|REGIÓN DE LA ARAUCANÍA|CAUTÍN|92|CAUTÍN NORTE|VILCÚN|4b|73.54931007|69.859380186|77.239239955|74.044088394|82.386549524|65.882288667|73.86342699|73.615318451|77.788782849|73.214919115|69.84225339|84.762761297|82.706992379|82.023427783|89.55786373|1|1|2
5927|ESCUELA PARTICULAR CODINHUE|9|91|9119|REGIÓN DE LA ARAUCANÍA|CAUTÍN|92|CAUTÍN NORTE|VILCÚN|4b|55.589933341|53.689236839|57.490629843|71.6948582|83.05582416|60.762865676|71.265884764|38.175058906|49.590243699|48.320514855|16.614418165|46.34115745|94.161060476|25.876515584|18.985896289|1|2|2
5930|ESCUELA PARTICULAR SANTA GERTRUDIS|9|91|9119|REGIÓN DE LA ARAUCANÍA|CAUTÍN|92|CAUTÍN NORTE|VILCÚN|4b|75.158253442|73.238008797|77.078498087|78.373255709|78.27540251|74.723615192|82.120749426|68.08720133|76.572430206|60.654647061|67.034526722|65.327246713|75.320977381|80.879527535|39.781235223|1|2|2
5931|ESCUELA PARTICULAR MALLA|9|91|9119|REGIÓN DE LA ARAUCANÍA|CAUTÍN|92|CAUTÍN NORTE|VILCÚN|4b|44.032400321|35.899028186|52.165772456|91.385946566|84.738087407|89.419752292|100|95.093741094|98.389455297|97.345195521|89.546572465|74.638015894|100|71.903911655|52.010136029|2|2|2
5935|ESCUELA PARTICULAR SANTA TERESITA|9|91|9119|REGIÓN DE LA ARAUCANÍA|CAUTÍN|92|CAUTÍN NORTE|VILCÚN|4b|78.984620525|72.784598459|85.184642591|73.502839769|75.96140175|71.428649924|73.118467631|65.826440426|72.861331251|61.845285707|62.772704322|70.610294421|74.862537486|70.056795582|66.911550195|2|2|2
5938|SAN MIGUEL DE QUINTRILPE|9|91|9119|REGIÓN DE LA ARAUCANÍA|CAUTÍN|92|CAUTÍN NORTE|VILCÚN|4b|87.55371152|86.550597169|88.556825872|83.564494885|85.31394522|80.871668482|84.507870952|86.834118331|89.973582839|87.141220448|83.387551706|85.191592272|78.431206293|91.770671195|85.372899328|1|2|2
5940|ESCUELA PARTICULAR VIRGEN DE FATIMA|9|91|9119|REGIÓN DE LA ARAUCANÍA|CAUTÍN|92|CAUTÍN NORTE|VILCÚN|4b|78.163179571|74.642637398|81.683721744|69.946359837|74.280898075|66.600583342|68.957598094|60.43140443|68.04999196|55.188040178|58.056181151|73.042812863|73.234585103|72.527981898|73.365871589|1|2|2
5942|ESCUELA PARTICULAR SAN ANTONIO|9|91|9119|REGIÓN DE LA ARAUCANÍA|CAUTÍN|92|CAUTÍN NORTE|VILCÚN|4b|76.520477257|74.530032332|78.510922182|73.25569661|84.09744679|63.581807296|72.087835743|73.322118641|79.176505181|77.55107469|63.238776053|75.957706556|75.254367256|80.603393011|72.015359402|1|2|2
5947|ESCUELA PARTICULAR CRUZ DEL SUR|9|91|9119|REGIÓN DE LA ARAUCANÍA|CAUTÍN|92|CAUTÍN NORTE|VILCÚN|4b|74.991915432|71.56880681|78.415024055|79.50362583|85.123570846|70.631594327|82.755712318|76.495177462|85.893253869|70.017720184|73.574558332|79.054087827|81.051719442|80.578516027|75.532028012|2|2|2
5952|ESCUELA PARTICULAR SANTA MONICA|9|91|9119|REGIÓN DE LA ARAUCANÍA|CAUTÍN|92|CAUTÍN NORTE|VILCÚN|4b|77.18492932|72.103850679|82.266007961|68.769029349|80.965558298|62.931520887|62.410008861|62.685776246|60.776287305|77.614586641|49.66645479|72.810764722|73.245724627|77.447996342|67.738573197|1|2|2
