rbd,agno,prom_mate_rbd,prom_lect_rbd,cod_grupo,cod_depe2,cod_rural_rbd
5894,2024,259.0,284.0,2.0,2,2
5396,2024,251.0,269.0,2.0,1,1
4898,2024,267.0,255.0,2.0,4,1
4185,2024,264.0,259.0,1.0,1,1
11845,2024,258.0,273.0,2.0,2,1
40424,2024,258.0,267.0,3.0,2,1
8121,2024,204.0,259.0,1.0,1,2
25362,2024,207.0,201.0,3.0,2,1
7125,2024,230.0,251.0,2.0,2,2
10042,2024,274.0,281.0,4.0,2,1
390,2024,251.0,265.0,4.0,2,1
461,2024,264.0,276.0,2.0,4,1
5871,2024,190.0,246.0,2.0,2,2
10116,2024,252.0,268.0,2.0,4,1
2456,2024,269.0,280.0,2.0,4,1
14762,2024,274.0,293.0,5.0,3,1
1151,2024,225.0,266.0,3.0,1,2
1864,2024,234.0,256.0,2.0,1,1
15758,2024,263.0,258.0,3.0,2,1
3401,2024,251.0,244.0,1.0,1,2
7337,2024,302.0,296.0,2.0,1,1
8576,2024,243.0,278.0,3.0,1,1
13319,2024,302.0,306.0,5.0,3,1
6086,2024,243.0,264.0,3.0,1,1
3922,2024,245.0,326.0,1.0,1,2
1343,2024,274.0,296.0,1.0,1,2
7929,2024,209.0,241.0,2.0,4,2
484,2024,254.0,251.0,2.0,4,2
4781,2024,288.0,292.0,3.0,2,1
20427,2024,264.0,280.0,2.0,1,1
31290,2024,265.0,281.0,4.0,2,1
1437,2024,267.0,276.0,3.0,2,1
14593,2024,271.0,273.0,3.0,2,1
14476,2024,288.0,302.0,5.0,3,1
2150,2024,286.0,295.0,4.0,2,1
16757,2024,277.0,288.0,3.0,2,1
3115,2024,274.0,323.0,2.0,1,2
25954,2024,222.0,249.0,2.0,2,1
8450,2024,249.0,247.0,3.0,4,1
7368,2024,209.0,290.0,2.0,1,2
22685,2024,218.0,244.0,2.0,2,2
8791,2024,280.0,297.0,4.0,2,1
9873,2024,242.0,265.0,3.0,1,1
5373,2024,238.0,278.0,1.0,2,2
12037,2024,250.0,269.0,3.0,2,1
3209,2024,271.0,282.0,1.0,1,2
10540,2024,255.0,260.0,3.0,2,1
6063,2024,268.0,295.0,3.0,1,2
4612,2024,232.0,263.0,1.0,4,1
31121,2024,247.0,248.0,1.0,2,1
9850,2024,252.0,311.0,2.0,2,1
10563,2024,295.0,317.0,3.0,1,1
9587,2024,260.0,272.0,2.0,4,1
9089,2024,265.0,286.0,4.0,1,1
13417,2024,251.0,272.0,3.0,2,1
10085,2024,279.0,281.0,2.0,4,1
3338,2024,294.0,268.0,2.0,1,2
24978,2024,269.0,276.0,2.0,2,1
5851,2024,249.0,259.0,1.0,1,2
6349,2024,289.0,296.0,2.0,4,1
4228,2024,237.0,265.0,2.0,1,2
3730,2024,280.0,276.0,3.0,2,1
14507,2024,275.0,289.0,3.0,2,1
2519,2024,305.0,281.0,2.0,4,2
10677,2024,256.0,265.0,2.0,1,2
26507,2024,290.0,288.0,5.0,3,1
10285,2024,272.0,282.0,3.0,1,1
292,2024,246.0,264.0,2.0,1,1
9289,2024,252.0,271.0,3.0,1,1
5957,2024,255.0,273.0,3.0,1,1
14699,2024,297.0,294.0,3.0,2,1
1629,2024,281.0,287.0,5.0,3,1
2711,2024,249.0,239.0,1.0,1,2
3538,2024,266.0,280.0,2.0,1,1
9979,2024,313.0,325.0,4.0,2,1
20258,2024,290.0,302.0,3.0,2,1
4569,2024,263.0,288.0,2.0,4,1
16926,2024,233.0,256.0,2.0,2,1
2319,2024,250.0,270.0,1.0,1,1
2946,2024,290.0,307.0,3.0,1,1
22230,2024,251.0,273.0,1.0,2,1
590,2024,299.0,306.0,5.0,3,1
9003,2024,300.0,323.0,5.0,3,1
4177,2024,223.0,277.0,1.0,1,1
4675,2024,284.0,294.0,2.0,2,1
17902,2024,258.0,265.0,3.0,2,1
10669,2024,227.0,243.0,2.0,1,2
7431,2024,224.0,239.0,1.0,1,2
6933,2024,238.0,256.0,1.0,1,2
9097,2024,267.0,290.0,4.0,1,1
982,2024,235.0,244.0,2.0,1,1
19972,2024,295.0,309.0,4.0,2,1
15589,2024,249.0,277.0,3.0,2,1
11261,2024,277.0,291.0,2.0,1,1
9595,2024,227.0,223.0,1.0,1,1
11708,2024,275.0,292.0,3.0,2,1
10869,2024,220.0,256.0,4.0,1,2
20364,2024,275.0,283.0,3.0,2,1
8313,2024,242.0,256.0,1.0,1,2
7231,2024,255.0,261.0,3.0,2,1
198,2024,247.0,256.0,1.0,1,2
25625,2024,300.0,322.0,4.0,2,1
6149,2024,233.0,243.0,2.0,2,2
16428,2024,254.0,266.0,3.0,1,1
2903,2024,250.0,275.0,2.0,1,2
8158,2024,278.0,301.0,3.0,1,2
6166,2024,274.0,282.0,2.0,1,1
4174,2024,276.0,276.0,2.0,1,1
1257,2024,237.0,243.0,2.0,1,1
3249,2024,259.0,279.0,2.0,1,1
8181,2024,241.0,258.0,1.0,1,2
20513,2024,296.0,318.0,5.0,3,1
570,2024,266.0,293.0,3.0,2,1
6189,2024,243.0,290.0,2.0,2,1
5525,2024,286.0,320.0,1.0,1,2
4197,2024,264.0,247.0,1.0,1,2
12023,2024,286.0,284.0,3.0,1,1
1234,2024,253.0,265.0,3.0,1,1
22436,2024,249.0,269.0,2.0,2,1
6120,2024,269.0,288.0,3.0,2,1
4128,2024,267.0,204.0,1.0,1,2
1472,2024,220.0,251.0,2.0,1,1
1211,2024,260.0,261.0,3.0,1,1
14871,2024,245.0,252.0,4.0,2,1
2136,2024,292.0,289.0,4.0,1,1
15535,2024,247.0,266.0,1.0,1,2
10457,2024,253.0,237.0,2.0,1,1
8442,2024,242.0,265.0,3.0,4,1
22459,2024,266.0,280.0,4.0,2,1
24758,2024,268.0,271.0,3.0,2,1
9106,2024,257.0,262.0,2.0,1,1
6143,2024,252.0,273.0,3.0,2,2
14848,2024,227.0,274.0,3.0,2,1
2159,2024,275.0,294.0,3.0,2,1
7663,2024,322.0,319.0,2.0,1,2
7586,2024,273.0,234.0,2.0,1,2
40295,2024,230.0,274.0,3.0,2,1
8991,2024,309.0,315.0,5.0,3,1
11593,2024,228.0,292.0,1.0,1,2
5648,2024,265.0,264.0,1.0,1,2
4984,2024,268.0,291.0,2.0,1,1
3656,2024,299.0,294.0,2.0,1,1
40241,2024,265.0,274.0,3.0,2,1
16955,2024,298.0,294.0,3.0,2,1
9701,2024,269.0,252.0,3.0,1,1
26278,2024,224.0,264.0,4.0,2,1
5548,2024,232.0,208.0,2.0,1,2
18114,2024,282.0,295.0,4.0,2,1
8227,2024,237.0,293.0,2.0,1,2
10219,2024,260.0,284.0,2.0,2,1
20129,2024,271.0,280.0,4.0,2,1
24812,2024,296.0,288.0,3.0,2,1
9421,2024,275.0,283.0,3.0,4,1
5828,2024,273.0,284.0,1.0,1,1
1595,2024,264.0,273.0,3.0,2,1
14330,2024,220.0,246.0,1.0,2,1
3172,2024,271.0,269.0,2.0,1,2
12077,2024,258.0,278.0,3.0,2,1
25061,2024,244.0,257.0,1.0,2,1
25737,2024,242.0,266.0,3.0,2,1
29,2024,240.0,251.0,2.0,4,1
232,2024,243.0,236.0,2.0,1,1
6066,2024,229.0,255.0,3.0,1,2
26378,2024,278.0,297.0,4.0,2,1
2685,2024,236.0,306.0,2.0,1,2
8047,2024,272.0,291.0,3.0,1,1
8542,2024,266.0,278.0,3.0,1,1
7202,2024,254.0,269.0,3.0,1,1
9375,2024,241.0,274.0,2.0,2,1
19949,2024,237.0,264.0,2.0,2,2
5625,2024,254.0,265.0,2.0,1,2
12031,2024,261.0,281.0,3.0,2,1
4051,2024,260.0,267.0,2.0,1,2
2293,2024,287.0,306.0,3.0,1,2
31264,2024,279.0,289.0,3.0,2,1
5233,2024,307.0,329.0,2.0,1,2
3610,2024,294.0,277.0,3.0,1,1
10557,2024,274.0,277.0,3.0,1,1
24317,2024,278.0,297.0,4.0,2,1
25894,2024,266.0,277.0,4.0,2,1
4746,2024,257.0,261.0,2.0,1,1
3667,2024,253.0,295.0,1.0,1,1
2090,2024,246.0,269.0,3.0,2,1
14487,2024,259.0,266.0,3.0,2,1
1752,2024,234.0,256.0,2.0,2,1
2339,2024,246.0,253.0,2.0,1,2
10503,2024,287.0,294.0,4.0,2,1
25556,2024,251.0,241.0,1.0,2,1
324,2024,214.0,227.0,1.0,1,1
11144,2024,249.0,250.0,2.0,2,1
4308,2024,306.0,290.0,3.0,2,1
4646,2024,271.0,287.0,4.0,2,1
11931,2024,251.0,258.0,2.0,2,1
24520,2024,216.0,221.0,1.0,1,1
12864,2024,284.0,300.0,5.0,3,1
716,2024,251.0,267.0,1.0,1,1
24766,2024,228.0,242.0,3.0,2,1
8880,2024,303.0,299.0,5.0,3,1
4205,2024,240.0,256.0,2.0,1,2
3713,2024,281.0,295.0,4.0,2,1
14533,2024,238.0,259.0,3.0,2,1
1549,2024,235.0,256.0,2.0,4,1
25602,2024,320.0,308.0,5.0,3,1
12518,2024,248.0,270.0,3.0,2,1
11977,2024,257.0,279.0,2.0,2,1
616,2024,253.0,271.0,2.0,4,1
13551,2024,237.0,266.0,2.0,2,1
5682,2024,256.0,274.0,3.0,2,1
4354,2024,236.0,277.0,2.0,1,2
3518,2024,246.0,275.0,2.0,1,2
4059,2024,265.0,222.0,1.0,1,2
24420,2024,248.0,269.0,2.0,2,1
24912,2024,267.0,279.0,5.0,3,1
1157,2024,274.0,310.0,3.0,1,2
1698,2024,247.0,274.0,2.0,1,1
3759,2024,265.0,273.0,1.0,4,2
25814,2024,253.0,286.0,3.0,2,1
16494,2024,281.0,282.0,3.0,2,1
10400,2024,305.0,299.0,2.0,1,1
201,2024,257.0,277.0,2.0,1,1
25173,2024,235.0,254.0,1.0,1,1
865,2024,252.0,293.0,2.0,1,2
20218,2024,280.0,294.0,4.0,2,1
7789,2024,255.0,259.0,1.0,1,2
8714,2024,230.0,255.0,2.0,2,1
5797,2024,213.0,248.0,1.0,2,2
5133,2024,271.0,277.0,1.0,1,2
18203,2024,280.0,296.0,3.0,2,1
1887,2024,221.0,244.0,3.0,1,1
14453,2024,245.0,252.0,3.0,2,1
5774,2024,279.0,271.0,2.0,2,2
3782,2024,310.0,298.0,2.0,4,2
10729,2024,249.0,255.0,2.0,1,1
2528,2024,277.0,297.0,2.0,4,2
3069,2024,289.0,290.0,1.0,1,2
26381,2024,259.0,276.0,4.0,2,1
8173,2024,283.0,279.0,1.0,1,2
7414,2024,286.0,309.0,5.0,3,1
16829,2024,304.0,313.0,5.0,3,1
9827,2024,252.0,265.0,3.0,2,1
750,2024,278.0,259.0,1.0,1,1
6009,2024,221.0,239.0,1.0,1,2
19983,2024,269.0,279.0,3.0,2,1
4592,2024,252.0,287.0,3.0,4,1
31052,2024,257.0,279.0,4.0,2,1
2428,2024,246.0,260.0,3.0,1,1
9804,2024,267.0,290.0,4.0,2,1
9429,2024,240.0,281.0,3.0,4,1
773,2024,233.0,268.0,2.0,1,2
4443,2024,269.0,277.0,1.0,2,1
16468,2024,238.0,260.0,2.0,1,1
7122,2024,247.0,269.0,2.0,2,2
10119,2024,258.0,261.0,2.0,4,1
458,2024,240.0,257.0,2.0,4,1
6040,2024,261.0,307.0,3.0,2,2
5376,2024,211.0,232.0,1.0,1,2
6458,2024,206.0,216.0,1.0,4,2
11201,2024,259.0,247.0,2.0,2,1
1291,2024,270.0,283.0,4.0,2,1
3384,2024,178.0,229.0,2.0,1,2
8104,2024,310.0,311.0,3.0,1,2
22539,2024,219.0,239.0,2.0,1,1
7391,2024,300.0,329.0,2.0,2,1
8645,2024,295.0,298.0,3.0,2,1
481,2024,250.0,271.0,3.0,4,1
5940,2024,221.0,219.0,1.0,2,2
10760,2024,249.0,299.0,2.0,1,1
40023,2024,316.0,328.0,5.0,3,1
6089,2024,247.0,263.0,2.0,1,1
25571,2024,234.0,249.0,2.0,2,1
8353,2024,219.0,236.0,2.0,4,1
22333,2024,274.0,281.0,2.0,1,1
25038,2024,251.0,290.0,3.0,2,1
3398,2024,276.0,282.0,2.0,1,1
25714,2024,250.0,267.0,4.0,2,1
7632,2024,285.0,283.0,2.0,1,1
301,2024,215.0,252.0,2.0,1,1
6550,2024,180.0,190.0,1.0,2,2
10629,2024,253.0,285.0,2.0,2,1
24881,2024,219.0,253.0,2.0,2,1
9647,2024,273.0,283.0,2.0,2,1
14602,2024,255.0,271.0,2.0,2,1
2700,2024,278.0,305.0,1.0,1,2
15684,2024,278.0,291.0,4.0,2,1
10331,2024,240.0,266.0,2.0,2,1
25722,2024,276.0,290.0,5.0,2,1
4331,2024,246.0,270.0,2.0,1,1
14902,2024,275.0,281.0,5.0,3,1
1918,2024,260.0,272.0,3.0,2,1
1924,2024,236.0,259.0,3.0,2,1
14659,2024,254.0,280.0,3.0,2,1
2167,2024,230.0,258.0,2.0,2,1
10580,2024,265.0,274.0,3.0,1,1
7775,2024,244.0,269.0,2.0,1,2
9939,2024,279.0,274.0,2.0,2,1
1283,2024,254.0,305.0,2.0,1,2
1775,2024,301.0,314.0,5.0,3,1
52,2024,305.0,330.0,3.0,2,1
5954,2024,229.0,252.0,1.0,2,2
17607,2024,269.0,291.0,5.0,2,1
1134,2024,231.0,254.0,2.0,1,2
2708,2024,307.0,318.0,3.0,1,2
2459,2024,229.0,247.0,1.0,4,1
3541,2024,270.0,293.0,2.0,1,1
3298,2024,285.0,302.0,4.0,2,1
444,2024,242.0,264.0,1.0,4,1
985,2024,279.0,282.0,1.0,1,2
13428,2024,235.0,263.0,3.0,1,2
4772,2024,257.0,276.0,3.0,2,1
4231,2024,282.0,269.0,2.0,1,2
14510,2024,256.0,269.0,4.0,2,1
1526,2024,236.0,241.0,2.0,4,1
11805,2024,237.0,274.0,3.0,2,1
427,2024,262.0,274.0,2.0,4,1
14822,2024,283.0,283.0,3.0,2,1
1423,2024,280.0,270.0,2.0,1,1
2419,2024,311.0,301.0,3.0,1,2
22671,2024,234.0,233.0,1.0,2,2
521,2024,232.0,261.0,3.0,1,1
9890,2024,236.0,242.0,2.0,1,1
2396,2024,293.0,269.0,1.0,1,2
15724,2024,240.0,259.0,1.0,1,1
9796,2024,283.0,302.0,3.0,2,1
9366,2024,240.0,248.0,2.0,2,1
8871,2024,331.0,343.0,5.0,3,1
5382,2024,262.0,285.0,1.0,1,2
9867,2024,249.0,304.0,2.0,1,1
10792,2024,252.0,285.0,2.0,1,1
40006,2024,256.0,284.0,3.0,2,1
2465,2024,267.0,282.0,2.0,4,2
8393,2024,335.0,336.0,4.0,4,2
10385,2024,256.0,266.0,3.0,2,1
450,2024,275.0,275.0,2.0,4,1
17762,2024,193.0,206.0,1.0,2,2
9844,2024,288.0,297.0,2.0,2,1
10337,2024,250.0,258.0,3.0,2,1
9750,2024,209.0,216.0,1.0,2,1
18234,2024,241.0,267.0,2.0,2,1
2843,2024,259.0,270.0,2.0,1,2
2920,2024,255.0,273.0,2.0,1,2
25070,2024,267.0,283.0,3.0,2,1
7806,2024,202.0,220.0,1.0,1,2
945,2024,228.0,270.0,1.0,1,2
5814,2024,275.0,277.0,4.0,2,1
7712,2024,256.0,276.0,3.0,2,2
10291,2024,240.0,255.0,2.0,1,1
31021,2024,252.0,280.0,2.0,2,1
381,2024,239.0,254.0,3.0,4,1
25611,2024,263.0,280.0,5.0,3,1
5791,2024,254.0,256.0,1.0,2,2
17693,2024,290.0,273.0,2.0,1,1
3799,2024,247.0,257.0,3.0,4,2
1540,2024,247.0,257.0,2.0,4,1
2302,2024,286.0,280.0,2.0,1,2
10268,2024,268.0,275.0,2.0,1,1
9727,2024,268.0,280.0,2.0,1,1
26129,2024,288.0,308.0,5.0,3,1
4317,2024,199.0,193.0,1.0,1,2
25047,2024,270.0,268.0,3.0,4,1
2325,2024,234.0,249.0,2.0,1,2
2866,2024,275.0,285.0,2.0,1,1
24231,2024,247.0,257.0,3.0,2,1
22310,2024,230.0,276.0,1.0,4,2
10251,2024,253.0,279.0,2.0,1,1
12824,2024,221.0,222.0,4.0,3,1
4998,2024,264.0,289.0,2.0,1,1
4002,2024,296.0,304.0,2.0,1,2
25642,2024,250.0,265.0,1.0,1,1
9907,2024,316.0,334.0,4.0,2,1
26152,2024,291.0,300.0,3.0,2,1
10345,2024,256.0,274.0,2.0,2,1
9859,2024,266.0,262.0,3.0,2,1
1062,2024,170.0,208.0,1.0,1,2
8888,2024,319.0,320.0,5.0,3,1
31499,2024,271.0,275.0,5.0,3,1
13216,2024,250.0,249.0,2.0,2,1
1855,2024,258.0,263.0,2.0,1,1
22608,2024,229.0,240.0,2.0,2,1
8284,2024,261.0,266.0,1.0,1,2
4300,2024,200.0,244.0,2.0,1,2
9953,2024,254.0,280.0,4.0,2,1
2379,2024,233.0,251.0,1.0,1,1
7938,2024,245.0,253.0,3.0,4,2
24623,2024,274.0,277.0,2.0,2,1
364,2024,284.0,292.0,5.0,3,1
31201,2024,274.0,305.0,5.0,3,1
905,2024,256.0,311.0,1.0,1,2
12266,2024,244.0,278.0,5.0,3,1
1360,2024,253.0,278.0,3.0,1,1
14885,2024,283.0,285.0,4.0,2,1
1901,2024,260.0,276.0,2.0,1,2
1987,2024,220.0,242.0,2.0,2,1
2983,2024,235.0,262.0,2.0,1,1
25250,2024,263.0,290.0,2.0,2,1
8339,2024,275.0,287.0,3.0,1,2
12667,2024,266.0,284.0,4.0,2,1
8825,2024,264.0,290.0,4.0,1,1
6175,2024,216.0,199.0,1.0,1,2
4254,2024,289.0,288.0,1.0,1,2
4497,2024,269.0,264.0,2.0,2,1
4841,2024,268.0,291.0,2.0,1,1
2333,2024,264.0,255.0,2.0,1,2
11333,2024,259.0,255.0,1.0,1,2
8433,2024,250.0,259.0,2.0,4,1
12761,2024,262.0,283.0,2.0,2,1
318,2024,314.0,304.0,4.0,1,1
1941,2024,235.0,268.0,3.0,2,1
1603,2024,223.0,226.0,2.0,2,1
2482,2024,286.0,304.0,5.0,3,1
7798,2024,255.0,264.0,1.0,1,2
10205,2024,211.0,234.0,2.0,1,1
17779,2024,311.0,320.0,4.0,2,1
2388,2024,296.0,341.0,2.0,1,2
15764,2024,277.0,291.0,3.0,2,1
2780,2024,248.0,255.0,1.0,1,2
3321,2024,259.0,250.0,1.0,1,2
12,2024,260.0,285.0,3.0,4,1
7672,2024,253.0,289.0,1.0,1,2
7743,2024,268.0,283.0,3.0,2,1
5751,2024,260.0,298.0,2.0,2,2
35,2024,238.0,243.0,1.0,4,2
13388,2024,276.0,285.0,4.0,2,1
1031,2024,264.0,279.0,2.0,1,2
20052,2024,227.0,251.0,1.0,2,1
4732,2024,254.0,285.0,2.0,1,1
2027,2024,242.0,265.0,3.0,1,1
2740,2024,272.0,313.0,2.0,1,1
3023,2024,232.0,248.0,3.0,1,2
7460,2024,240.0,268.0,3.0,1,2
129,2024,231.0,245.0,3.0,2,1
5539,2024,249.0,261.0,1.0,1,1
5038,2024,280.0,280.0,1.0,1,2
10706,2024,293.0,285.0,2.0,1,2
1125,2024,252.0,264.0,2.0,1,1
2050,2024,237.0,258.0,2.0,2,1
1792,2024,286.0,298.0,5.0,3,1
8762,2024,269.0,306.0,5.0,3,1
22373,2024,257.0,252.0,1.0,2,2
6770,2024,292.0,301.0,4.0,1,1
11467,2024,256.0,271.0,3.0,2,1
25078,2024,236.0,230.0,1.0,1,1
11914,2024,277.0,287.0,3.0,2,1
9993,2024,255.0,270.0,3.0,1,1
5422,2024,227.0,249.0,1.0,1,2
1337,2024,217.0,222.0,1.0,1,1
3258,2024,264.0,282.0,2.0,1,1
10142,2024,266.0,266.0,3.0,2,1
5273,2024,288.0,307.0,1.0,1,1
25290,2024,241.0,268.0,3.0,2,1
14642,2024,249.0,265.0,3.0,2,1
25462,2024,252.0,268.0,2.0,2,1
9209,2024,251.0,278.0,4.0,2,1
25196,2024,265.0,285.0,4.0,2,1
20029,2024,201.0,208.0,1.0,2,2
2717,2024,236.0,293.0,2.0,1,2
25439,2024,293.0,303.0,4.0,2,1
12604,2024,243.0,269.0,3.0,2,1
9358,2024,237.0,270.0,3.0,2,1
6653,2024,170.0,218.0,1.0,2,2
6112,2024,269.0,294.0,4.0,2,1
18014,2024,261.0,278.0,3.0,1,1
12063,2024,302.0,328.0,5.0,3,1
3948,2024,248.0,275.0,2.0,1,2
8911,2024,284.0,307.0,5.0,3,1
12243,2024,255.0,270.0,1.0,1,1
255,2024,231.0,246.0,3.0,2,1
6504,2024,227.0,265.0,2.0,4,2
5994,2024,283.0,300.0,3.0,2,1
5508,2024,257.0,265.0,2.0,1,1
10832,2024,250.0,274.0,2.0,2,1
1180,2024,264.0,280.0,3.0,1,2
10228,2024,250.0,273.0,3.0,2,1
6896,2024,256.0,287.0,3.0,2,1
8519,2024,229.0,257.0,2.0,1,1
25831,2024,243.0,248.0,3.0,2,1
4191,2024,246.0,282.0,3.0,1,2
20507,2024,266.0,259.0,2.0,2,1
11851,2024,241.0,280.0,3.0,2,1
11224,2024,279.0,281.0,2.0,2,1
2568,2024,258.0,296.0,1.0,1,2
8699,2024,285.0,293.0,4.0,2,1
7288,2024,231.0,244.0,1.0,2,2
6206,2024,179.0,204.0,1.0,2,2
5210,2024,238.0,244.0,1.0,2,2
1878,2024,227.0,256.0,3.0,1,2
14862,2024,240.0,252.0,2.0,2,1
8307,2024,249.0,292.0,3.0,1,2
7225,2024,165.0,181.0,1.0,1,2
12635,2024,264.0,285.0,5.0,3,1
9930,2024,242.0,246.0,3.0,2,1
647,2024,248.0,262.0,2.0,2,1
6684,2024,262.0,277.0,1.0,2,2
20209,2024,260.0,262.0,4.0,2,1
12008,2024,285.0,311.0,3.0,2,1
1274,2024,251.0,286.0,2.0,1,1
2356,2024,260.0,295.0,4.0,2,1
3352,2024,268.0,286.0,1.0,1,2
8754,2024,287.0,301.0,5.0,3,1
6833,2024,248.0,264.0,3.0,2,1
341,2024,266.0,276.0,3.0,2,1
4669,2024,267.0,296.0,4.0,2,1
4426,2024,183.0,279.0,1.0,1,2
2505,2024,269.0,277.0,1.0,4,2
2262,2024,285.0,296.0,2.0,1,1
22130,2024,243.0,257.0,1.0,1,1
490,2024,281.0,288.0,1.0,4,2
13474,2024,260.0,277.0,2.0,2,1
4277,2024,261.0,262.0,3.0,2,2
4818,2024,253.0,298.0,2.0,2,1
10769,2024,265.0,296.0,4.0,2,1
2654,2024,273.0,294.0,3.0,1,2
8213,2024,220.0,257.0,1.0,1,2
10377,2024,231.0,265.0,3.0,2,1
7131,2024,276.0,290.0,2.0,1,1
25525,2024,244.0,265.0,4.0,2,1
639,2024,252.0,256.0,3.0,4,2
4967,2024,252.0,268.0,2.0,1,1
3885,2024,246.0,277.0,2.0,2,1
1721,2024,257.0,263.0,2.0,1,1
15787,2024,250.0,271.0,3.0,2,1
2803,2024,265.0,283.0,2.0,1,2
24443,2024,260.0,248.0,1.0,1,1
30002,2024,227.0,236.0,3.0,2,1
22428,2024,253.0,263.0,2.0,2,1
31084,2024,240.0,243.0,3.0,2,1
25674,2024,261.0,290.0,3.0,2,1
7826,2024,274.0,278.0,3.0,2,1
9415,2024,245.0,274.0,3.0,1,1
5170,2024,251.0,248.0,1.0,1,2
3842,2024,244.0,261.0,2.0,4,2
10743,2024,227.0,244.0,2.0,2,1
26372,2024,266.0,277.0,2.0,2,1
6736,2024,209.0,291.0,1.0,2,2
5193,2024,308.0,287.0,2.0,1,1
710,2024,249.0,252.0,2.0,1,1
6452,2024,260.0,269.0,2.0,4,1
17690,2024,258.0,273.0,3.0,2,1
17859,2024,295.0,309.0,5.0,2,1
3796,2024,275.0,290.0,3.0,2,1
10789,2024,276.0,270.0,1.0,1,1
2207,2024,261.0,279.0,2.0,1,1
733,2024,251.0,258.0,1.0,1,2
12094,2024,316.0,311.0,5.0,3,1
5147,2024,238.0,228.0,1.0,1,2
10766,2024,318.0,312.0,3.0,1,2
2491,2024,252.0,259.0,2.0,4,2
16508,2024,299.0,294.0,4.0,2,1
12501,2024,273.0,274.0,2.0,4,1
8256,2024,243.0,259.0,2.0,1,1
22319,2024,231.0,254.0,3.0,2,1
13491,2024,242.0,251.0,3.0,2,1
5001,2024,237.0,263.0,2.0,1,1
3673,2024,255.0,273.0,3.0,1,1
24898,2024,295.0,291.0,3.0,2,1
10835,2024,262.0,274.0,2.0,1,1
2084,2024,260.0,279.0,3.0,1,1
14819,2024,261.0,267.0,3.0,2,1
16485,2024,294.0,282.0,3.0,2,1
26249,2024,228.0,247.0,3.0,2,1
9484,2024,256.0,304.0,4.0,2,1
5101,2024,256.0,280.0,2.0,1,2
2322,2024,251.0,307.0,2.0,1,2
3435,2024,267.0,275.0,1.0,1,1
22196,2024,251.0,244.0,3.0,2,2
971,2024,266.0,279.0,3.0,1,1
4955,2024,234.0,256.0,1.0,1,1
14865,2024,240.0,262.0,2.0,2,1
2299,2024,251.0,265.0,2.0,1,2
3458,2024,208.0,246.0,1.0,1,2
22342,2024,204.0,211.0,1.0,2,1
22219,2024,234.0,178.0,1.0,2,2
