rbd,agno,curso,prom_mate_rbd,prom_lect_rbd,cod_grupo,cod_depe2,cod_rural_rbd,ind_am,ind_cc,ind_hv,ind_pf
8301,2023,4b,231.0,275.0,2.0,1,2,,88.0,,
1448,2023,4b,220.0,245.0,2.0,1,2,,82.0,,
9606,2023,4b,251.0,269.0,2.0,4,1,,75.0,,
1185,2023,4b,263.0,282.0,4.0,1,1,,88.0,,
22410,2023,4b,284.0,281.0,4.0,2,1,,79.0,,
2845,2023,4b,282.0,272.0,2.0,1,1,,81.0,,
4173,2023,4b,253.0,260.0,2.0,1,1,,89.0,,
5169,2023,4b,218.0,235.0,1.0,1,2,,93.0,,
7090,2023,4b,237.0,243.0,1.0,1,2,,58.0,,
9414,2023,4b,259.0,275.0,3.0,4,1,,84.0,,
1162,2023,4b,281.0,271.0,1.0,2,2,,94.0,,
22433,2023,4b,238.0,245.0,1.0,2,2,,80.0,,
22556,2023,4b,269.0,272.0,1.0,2,2,,93.0,,
6781,2023,4b,247.0,271.0,3.0,1,1,,73.0,,
7113,2023,4b,256.0,316.0,3.0,2,2,,99.0,,
8564,2023,4b,252.0,269.0,3.0,1,1,,,,
9892,2023,4b,235.0,267.0,3.0,1,1,,81.0,,
22195,2023,4b,240.0,261.0,2.0,2,1,,74.0,,
25189,2023,4b,224.0,277.0,2.0,1,2,,90.0,,
312,2023,4b,269.0,288.0,3.0,1,1,,81.0,,
8132,2023,4b,249.0,275.0,1.0,1,2,,100.0,,
970,2023,4b,234.0,267.0,3.0,1,1,,78.0,,
25166,2023,4b,249.0,275.0,3.0,2,1,,73.0,,
2868,2023,4b,267.0,292.0,2.0,1,2,,96.0,,
5647,2023,4b,190.0,205.0,1.0,1,2,,90.0,,
5862,2023,4b,219.0,238.0,2.0,2,1,,78.0,,
10834,2023,4b,317.0,318.0,5.0,3,1,,85.0,,
4342,2023,4b,272.0,284.0,1.0,1,2,,89.0,,
5670,2023,4b,248.0,264.0,4.0,2,1,,75.0,,
924,2023,4b,243.0,272.0,1.0,1,2,,99.0,,
15726,2023,4b,241.0,260.0,2.0,2,1,,71.0,,
22218,2023,4b,253.0,274.0,2.0,2,2,,86.0,,
2275,2023,4b,250.0,264.0,3.0,1,2,,83.0,,
3037,2023,4b,242.0,246.0,1.0,1,2,,70.0,,
4365,2023,4b,242.0,246.0,1.0,1,2,,65.0,,
5816,2023,4b,261.0,289.0,4.0,2,1,,,,
6898,2023,4b,246.0,263.0,2.0,1,1,,79.0,,
8226,2023,4b,225.0,253.0,1.0,1,2,,,,
8324,2023,4b,168.0,206.0,1.0,1,2,,80.0,,
947,2023,4b,249.0,272.0,2.0,1,2,,80.0,,
12955,2023,4b,257.0,263.0,2.0,2,1,,80.0,,
1394,2023,4b,231.0,208.0,1.0,2,1,,,,
2390,2023,4b,248.0,269.0,2.0,1,2,,94.0,,
3718,2023,4b,293.0,291.0,5.0,2,1,,86.0,,
7050,2023,4b,242.0,264.0,3.0,1,1,,79.0,,
9967,2023,4b,301.0,297.0,5.0,2,1,,77.0,,
13559,2023,4b,283.0,302.0,3.0,4,1,,88.0,,
22049,2023,4b,234.0,245.0,2.0,2,2,,98.0,,
24920,2023,4b,195.0,228.0,3.0,2,1,,98.0,,
2782,2023,4b,271.0,285.0,4.0,2,1,,82.0,,
3114,2023,4b,244.0,247.0,2.0,1,2,,80.0,,
6612,2023,4b,203.0,225.0,1.0,1,2,,85.0,,
7940,2023,4b,242.0,243.0,1.0,4,2,,94.0,,
12669,2023,4b,299.0,309.0,5.0,3,1,,79.0,,
1594,2023,4b,252.0,250.0,3.0,2,1,,78.0,,
17000,2023,4b,237.0,238.0,3.0,2,1,,85.0,,
25644,2023,4b,256.0,265.0,4.0,2,1,,80.0,,
3672,2023,4b,219.0,233.0,2.0,1,1,,81.0,,
7004,2023,4b,253.0,265.0,2.0,2,1,,73.0,,
755,2023,4b,232.0,286.0,1.0,1,2,,82.0,,
9669,2023,4b,246.0,276.0,2.0,2,1,,83.0,,
24966,2023,4b,257.0,274.0,4.0,2,1,,76.0,,
3068,2023,4b,231.0,232.0,2.0,1,2,,86.0,,
4064,2023,4b,205.0,221.0,1.0,1,2,,87.0,,
6031,2023,4b,252.0,286.0,1.0,1,2,,88.0,,
10207,2023,4b,236.0,229.0,2.0,1,1,,82.0,,
12715,2023,4b,232.0,250.0,2.0,2,1,,82.0,,
25112,2023,4b,261.0,282.0,4.0,2,1,,78.0,,
2636,2023,4b,245.0,272.0,2.0,1,2,,78.0,,
4302,2023,4b,263.0,317.0,2.0,1,2,,86.0,,
1202,2023,4b,276.0,286.0,2.0,1,1,,91.0,,
17635,2023,4b,284.0,282.0,3.0,2,1,,87.0,,
366,2023,4b,278.0,289.0,5.0,3,1,,81.0,,
5192,2023,4b,240.0,269.0,2.0,1,2,,88.0,,
10253,2023,4b,304.0,314.0,3.0,1,1,,90.0,,
1256,2023,4b,247.0,272.0,3.0,2,1,,80.0,,
174,2023,4b,204.0,222.0,1.0,1,2,,79.0,,
2338,2023,4b,223.0,256.0,2.0,1,2,,85.0,,
6420,2023,4b,247.0,255.0,3.0,2,1,,76.0,,
6666,2023,4b,252.0,249.0,2.0,2,2,,79.0,,
20140,2023,4b,280.0,286.0,3.0,2,1,,95.0,,
25304,2023,4b,250.0,263.0,3.0,2,1,,78.0,,
25550,2023,4b,241.0,253.0,3.0,2,1,,64.0,,
320,2023,4b,249.0,275.0,3.0,1,1,,78.0,,
3910,2023,4b,245.0,260.0,3.0,1,1,,83.0,,
9861,2023,4b,221.0,237.0,3.0,1,1,,71.0,,
11704,2023,4b,250.0,260.0,2.0,1,1,,84.0,,
1554,2023,4b,266.0,306.0,1.0,4,1,,85.0,,
2052,2023,4b,243.0,264.0,2.0,2,1,,75.0,,
25198,2023,4b,284.0,291.0,4.0,2,1,,79.0,,
3475,2023,4b,262.0,264.0,1.0,1,2,,88.0,,
4969,2023,4b,218.0,238.0,1.0,2,1,,91.0,,
12225,2023,4b,276.0,264.0,2.0,2,1,,81.0,,
24723,2023,4b,283.0,294.0,5.0,3,1,,74.0,,
4448,2023,4b,266.0,262.0,2.0,1,1,,82.0,,
4565,2023,4b,244.0,243.0,3.0,4,1,,78.0,,
747,2023,4b,276.0,256.0,2.0,1,2,,94.0,,
10422,2023,4b,233.0,250.0,2.0,1,1,,84.0,,
15832,2023,4b,262.0,267.0,2.0,2,1,,74.0,,
3758,2023,4b,284.0,278.0,1.0,1,2,,89.0,,
6082,2023,4b,225.0,270.0,2.0,2,2,,92.0,,
6251,2023,4b,298.0,302.0,2.0,1,2,,94.0,,
9168,2023,4b,283.0,284.0,3.0,2,1,,85.0,,
2244,2023,4b,212.0,264.0,1.0,2,1,,82.0,,
25790,2023,4b,238.0,257.0,2.0,2,1,,83.0,,
26503,2023,4b,273.0,289.0,4.0,2,1,,74.0,,
4777,2023,4b,235.0,246.0,2.0,2,1,,91.0,,
535,2023,4b,260.0,275.0,3.0,1,1,,77.0,,
8195,2023,4b,266.0,260.0,2.0,1,1,,91.0,,
14452,2023,4b,275.0,282.0,3.0,2,1,,80.0,,
22610,2023,4b,299.0,304.0,3.0,2,1,,91.0,,
2476,2023,4b,223.0,242.0,2.0,4,2,,84.0,,
26025,2023,4b,247.0,260.0,2.0,2,1,,90.0,,
6721,2023,4b,229.0,231.0,1.0,1,2,,98.0,,
7290,2023,4b,185.0,221.0,2.0,2,2,,90.0,,
8885,2023,4b,316.0,308.0,5.0,3,1,,83.0,,
1860,2023,4b,246.0,277.0,2.0,2,1,,83.0,,
24508,2023,4b,243.0,246.0,1.0,2,1,,89.0,,
8862,2023,4b,311.0,321.0,5.0,3,1,,85.0,,
10167,2023,4b,264.0,271.0,3.0,2,1,,78.0,,
1339,2023,4b,259.0,270.0,2.0,1,1,,78.0,,
31392,2023,4b,279.0,296.0,5.0,3,1,,83.0,,
3260,2023,4b,246.0,272.0,2.0,1,1,,89.0,,
4585,2023,4b,286.0,299.0,3.0,4,1,,83.0,,
8003,2023,4b,263.0,267.0,2.0,1,1,,77.0,,
25833,2023,4b,228.0,289.0,5.0,3,1,,83.0,,
4734,2023,4b,218.0,252.0,1.0,1,1,,82.0,,
10465,2023,4b,226.0,234.0,2.0,1,1,,75.0,,
10536,2023,4b,242.0,237.0,3.0,1,2,,87.0,,
13370,2023,4b,293.0,314.0,5.0,3,1,,86.0,,
17698,2023,4b,230.0,249.0,1.0,1,1,,93.0,,
20117,2023,4b,213.0,274.0,1.0,2,2,,79.0,,
2307,2023,4b,298.0,303.0,1.0,1,2,,94.0,,
24445,2023,4b,217.0,219.0,2.0,1,1,,79.0,,
2805,2023,4b,266.0,251.0,1.0,1,2,,74.0,,
3303,2023,4b,255.0,267.0,3.0,2,1,,89.0,,
386,2023,4b,244.0,265.0,2.0,4,1,,77.0,,
18090,2023,4b,261.0,268.0,1.0,2,2,,87.0,,
10336,2023,4b,258.0,274.0,3.0,2,1,,77.0,,
10665,2023,4b,210.0,233.0,2.0,1,1,,77.0,,
2009,2023,4b,233.0,230.0,3.0,4,2,,71.0,,
3005,2023,4b,249.0,269.0,3.0,2,1,,82.0,,
4087,2023,4b,279.0,292.0,2.0,1,1,,77.0,,
4926,2023,4b,237.0,256.0,1.0,1,1,,74.0,,
6337,2023,4b,266.0,290.0,3.0,2,1,,90.0,,
7333,2023,4b,254.0,254.0,3.0,1,1,,89.0,,
7419,2023,4b,270.0,274.0,2.0,1,1,,91.0,,
9340,2023,4b,305.0,305.0,4.0,2,1,,78.0,,
10273,2023,4b,270.0,280.0,2.0,1,1,,92.0,,
2613,2023,4b,252.0,268.0,2.0,1,2,,88.0,,
6400,2023,4b,194.0,227.0,1.0,4,2,,,,
10622,2023,4b,239.0,264.0,3.0,2,1,,82.0,,
1225,2023,4b,306.0,306.0,5.0,3,1,,87.0,,
3389,2023,4b,327.0,338.0,1.0,1,1,,89.0,,
7717,2023,4b,307.0,309.0,5.0,3,1,,85.0,,
8956,2023,4b,273.0,300.0,5.0,3,1,,82.0,,
10030,2023,4b,277.0,283.0,3.0,2,1,,84.0,,
10473,2023,4b,245.0,243.0,1.0,1,1,,85.0,,
10528,2023,4b,257.0,257.0,3.0,1,2,,90.0,,
1331,2023,4b,223.0,231.0,2.0,1,2,,75.0,,
14856,2023,4b,253.0,263.0,3.0,2,1,,74.0,,
3495,2023,4b,248.0,253.0,1.0,1,2,,85.0,,
3981,2023,4b,234.0,270.0,1.0,1,2,,90.0,,
6200,2023,4b,217.0,224.0,2.0,2,2,,81.0,,
7866,2023,4b,244.0,239.0,2.0,1,2,,76.0,,
8309,2023,4b,264.0,258.0,3.0,1,2,,71.0,,
10081,2023,4b,251.0,260.0,2.0,4,1,,75.0,,
12002,2023,4b,230.0,254.0,1.0,2,2,,88.0,,
1425,2023,4b,258.0,270.0,2.0,1,1,,85.0,,
26311,2023,4b,321.0,315.0,5.0,3,1,,91.0,,
343,2023,4b,266.0,273.0,3.0,2,1,,88.0,,
5753,2023,4b,263.0,271.0,1.0,2,2,,96.0,,
6835,2023,4b,264.0,273.0,4.0,2,1,,79.0,,
8756,2023,4b,265.0,292.0,4.0,2,1,,80.0,,
1033,2023,4b,257.0,277.0,1.0,1,2,,92.0,,
2115,2023,4b,244.0,259.0,1.0,1,1,,89.0,,
25919,2023,4b,254.0,288.0,4.0,2,1,,82.0,,
6443,2023,4b,222.0,254.0,1.0,2,2,,85.0,,
14372,2023,4b,240.0,265.0,3.0,2,1,,77.0,,
25779,2023,4b,237.0,255.0,2.0,2,1,,77.0,,
2965,2023,4b,233.0,240.0,1.0,1,1,,82.0,,
3890,2023,4b,321.0,303.0,1.0,1,2,,98.0,,
6546,2023,4b,212.0,250.0,1.0,2,2,,78.0,,
973,2023,4b,237.0,259.0,2.0,1,2,,88.0,,
14395,2023,4b,254.0,276.0,3.0,2,1,,77.0,,
17930,2023,4b,278.0,264.0,1.0,1,1,,90.0,,
19922,2023,4b,246.0,254.0,2.0,2,2,,89.0,,
24213,2023,4b,290.0,300.0,4.0,2,1,,77.0,,
2942,2023,4b,238.0,264.0,2.0,1,1,,88.0,,
4577,2023,4b,265.0,295.0,4.0,4,1,,92.0,,
5905,2023,4b,241.0,235.0,1.0,1,2,,74.0,,
6569,2023,4b,246.0,244.0,1.0,2,2,,81.0,,
7448,2023,4b,236.0,254.0,2.0,1,1,,78.0,,
7897,2023,4b,231.0,259.0,1.0,4,2,,79.0,,
8561,2023,4b,283.0,273.0,2.0,1,1,,85.0,,
10837,2023,4b,225.0,259.0,2.0,1,1,,86.0,,
11501,2023,4b,249.0,289.0,3.0,2,2,,75.0,,
12829,2023,4b,293.0,300.0,5.0,3,1,,81.0,,
14418,2023,4b,272.0,304.0,3.0,2,1,,89.0,,
16410,2023,4b,235.0,257.0,2.0,2,1,,80.0,,
17907,2023,4b,247.0,262.0,4.0,2,1,,75.0,,
25825,2023,4b,307.0,310.0,5.0,3,1,,89.0,,
6500,2023,4b,253.0,261.0,3.0,4,1,,81.0,,
9509,2023,4b,260.0,278.0,5.0,3,1,,85.0,,
117,2023,4b,223.0,254.0,2.0,1,1,,75.0,,
1568,2023,4b,212.0,230.0,2.0,4,1,,68.0,,
22175,2023,4b,232.0,260.0,1.0,1,1,,79.0,,
25138,2023,4b,282.0,289.0,4.0,2,1,,81.0,,
3867,2023,4b,219.0,233.0,1.0,2,2,,87.0,,
41454,2023,4b,280.0,301.0,5.0,3,1,,91.0,,
4531,2023,4b,229.0,261.0,3.0,4,1,,79.0,,
8822,2023,4b,281.0,285.0,3.0,1,1,,90.0,,
9486,2023,4b,260.0,277.0,3.0,2,1,,76.0,,
13539,2023,4b,235.0,264.0,2.0,2,1,,81.0,,
1468,2023,4b,237.0,278.0,2.0,1,1,,85.0,,
2132,2023,4b,240.0,269.0,1.0,1,1,,78.0,,
2393,2023,4b,230.0,261.0,1.0,1,2,,91.0,,
2470,2023,4b,214.0,245.0,1.0,4,2,,89.0,,
26274,2023,4b,250.0,262.0,1.0,2,1,,80.0,,
3057,2023,4b,262.0,273.0,1.0,1,1,,87.0,,
478,2023,4b,272.0,284.0,4.0,2,1,,82.0,,
5049,2023,4b,254.0,275.0,1.0,1,1,,95.0,,
1491,2023,4b,234.0,226.0,2.0,1,1,,80.0,,
2155,2023,4b,275.0,281.0,3.0,2,1,,82.0,,
24305,2023,4b,260.0,274.0,4.0,2,1,,82.0,,
2493,2023,4b,241.0,235.0,2.0,4,2,,79.0,,
26297,2023,4b,263.0,297.0,5.0,3,1,,94.0,,
3034,2023,4b,218.0,249.0,2.0,1,1,,72.0,,
3483,2023,4b,263.0,255.0,2.0,1,1,,91.0,,
4485,2023,4b,255.0,255.0,1.0,1,2,,71.0,,
5026,2023,4b,256.0,266.0,2.0,1,1,,81.0,,
1019,2023,4b,241.0,238.0,3.0,1,2,,80.0,,
14913,2023,4b,247.0,260.0,4.0,2,1,,85.0,,
1514,2023,4b,263.0,247.0,3.0,4,1,,74.0,,
2178,2023,4b,246.0,276.0,3.0,2,1,,81.0,,
24236,2023,4b,250.0,260.0,1.0,2,1,,,,
2424,2023,4b,240.0,255.0,1.0,1,2,,81.0,,
25733,2023,4b,291.0,301.0,3.0,2,1,,89.0,,
26228,2023,4b,265.0,255.0,4.0,2,1,,83.0,,
3506,2023,4b,235.0,268.0,2.0,1,2,,,,
5003,2023,4b,250.0,250.0,1.0,1,2,,80.0,,
5667,2023,4b,225.0,253.0,2.0,2,1,,81.0,,
1537,2023,4b,257.0,276.0,2.0,4,1,,88.0,,
15554,2023,4b,293.0,301.0,4.0,2,1,,84.0,,
3111,2023,4b,241.0,242.0,3.0,1,1,,83.0,,
4193,2023,4b,263.0,298.0,1.0,1,2,,90.0,,
455,2023,4b,249.0,266.0,3.0,4,1,,,,
5521,2023,4b,250.0,259.0,1.0,1,2,,82.0,,
996,2023,4b,217.0,295.0,1.0,2,2,,67.0,,
1050,2023,4b,274.0,280.0,3.0,1,1,,83.0,,
1311,2023,4b,249.0,265.0,3.0,2,1,,84.0,,
17876,2023,4b,260.0,274.0,4.0,2,1,,76.0,,
3967,2023,4b,238.0,256.0,2.0,1,2,,84.0,,
9125,2023,4b,261.0,283.0,3.0,4,1,,76.0,,
9801,2023,4b,269.0,283.0,3.0,2,1,,80.0,,
10442,2023,4b,225.0,205.0,3.0,1,2,,83.0,,
12065,2023,4b,270.0,258.0,2.0,1,2,,100.0,,
25215,2023,4b,271.0,280.0,3.0,2,1,,87.0,,
26094,2023,4b,218.0,243.0,3.0,2,1,,77.0,,
3065,2023,4b,234.0,244.0,2.0,1,2,,88.0,,
612,2023,4b,256.0,270.0,1.0,4,1,,76.0,,
8438,2023,4b,250.0,271.0,3.0,1,1,,86.0,,
12672,2023,4b,257.0,279.0,4.0,2,1,,84.0,,
16997,2023,4b,237.0,258.0,3.0,2,1,,77.0,,
17,2023,4b,259.0,274.0,2.0,4,1,,85.0,,
20329,2023,4b,219.0,229.0,4.0,2,1,,71.0,,
24313,2023,4b,257.0,276.0,4.0,1,1,,86.0,,
25395,2023,4b,247.0,264.0,2.0,2,1,,81.0,,
2673,2023,4b,250.0,259.0,1.0,1,2,,89.0,,
5341,2023,4b,198.0,218.0,1.0,1,2,,78.0,,
5590,2023,4b,252.0,248.0,2.0,1,1,,78.0,,
6423,2023,4b,238.0,275.0,1.0,2,1,,86.0,,
14687,2023,4b,269.0,292.0,4.0,2,1,,79.0,,
3621,2023,4b,252.0,273.0,2.0,1,1,,91.0,,
658,2023,4b,281.0,278.0,3.0,4,2,,93.0,,
7064,2023,4b,237.0,253.0,1.0,1,2,,85.0,,
7740,2023,4b,280.0,292.0,3.0,4,2,,94.0,,
9363,2023,4b,224.0,233.0,3.0,2,1,,76.0,,
16456,2023,4b,251.0,255.0,2.0,2,2,,83.0,,
5387,2023,4b,216.0,236.0,2.0,2,1,,72.0,,
6964,2023,4b,262.0,283.0,2.0,2,2,,79.0,,
9620,2023,4b,211.0,219.0,1.0,1,1,,75.0,,
10350,2023,4b,241.0,267.0,4.0,2,1,,74.0,,
5487,2023,4b,216.0,242.0,1.0,1,2,,,,
7356,2023,4b,246.0,250.0,3.0,1,2,,,,
7651,2023,4b,258.0,277.0,2.0,1,2,,94.0,,
7989,2023,4b,255.0,272.0,3.0,2,1,,,,
8530,2023,4b,253.0,273.0,4.0,1,1,,81.0,,
31306,2023,4b,197.0,201.0,3.0,2,1,,77.0,,
9666,2023,4b,224.0,237.0,1.0,2,1,,76.0,,
9912,2023,4b,241.0,273.0,3.0,2,1,,77.0,,
10058,2023,4b,257.0,281.0,4.0,2,1,,84.0,,
11681,2023,4b,297.0,286.0,5.0,3,1,,85.0,,
8484,2023,4b,285.0,301.0,4.0,1,2,,95.0,,
9025,2023,4b,257.0,283.0,4.0,2,1,,78.0,,
11870,2023,4b,244.0,255.0,3.0,2,1,,74.0,,
22447,2023,4b,220.0,224.0,2.0,2,1,,83.0,,
22613,2023,4b,244.0,254.0,1.0,2,2,,82.0,,
297,2023,4b,249.0,261.0,2.0,1,1,,80.0,,
4139,2023,4b,266.0,258.0,2.0,2,2,,93.0,,
9878,2023,4b,247.0,269.0,3.0,1,1,,84.0,,
11942,2023,4b,255.0,268.0,2.0,2,1,,90.0,,
25387,2023,4b,248.0,261.0,2.0,2,1,,76.0,,
5229,2023,4b,298.0,294.0,3.0,1,1,,86.0,,
581,2023,4b,260.0,284.0,4.0,2,1,,78.0,,
9237,2023,4b,280.0,275.0,5.0,3,1,,77.0,,
16825,2023,4b,241.0,269.0,3.0,2,1,,79.0,,
17750,2023,4b,277.0,268.0,4.0,2,1,,73.0,,
2267,2023,4b,269.0,270.0,2.0,1,2,,94.0,,
40137,2023,4b,231.0,269.0,2.0,2,1,,79.0,,
6177,2023,4b,252.0,281.0,1.0,1,2,,84.0,,
8169,2023,4b,229.0,203.0,1.0,1,2,,79.0,,
10568,2023,4b,240.0,245.0,2.0,1,1,,80.0,,
26171,2023,4b,240.0,293.0,5.0,3,1,,84.0,,
6154,2023,4b,241.0,256.0,3.0,2,2,,90.0,,
13124,2023,4b,253.0,255.0,3.0,2,2,,92.0,,
2055,2023,4b,256.0,274.0,2.0,2,1,,75.0,,
25936,2023,4b,234.0,243.0,2.0,2,1,,66.0,,
4711,2023,4b,228.0,208.0,2.0,1,1,,81.0,,
6626,2023,4b,214.0,259.0,1.0,1,2,,,,
10688,2023,4b,227.0,256.0,2.0,1,2,,76.0,,
11352,2023,4b,252.0,276.0,2.0,1,2,,82.0,,
2524,2023,4b,275.0,264.0,3.0,4,2,,90.0,,
25836,2023,4b,266.0,277.0,4.0,2,1,,77.0,,
4688,2023,4b,282.0,297.0,5.0,3,1,,77.0,,
13416,2023,4b,243.0,264.0,4.0,2,1,,81.0,,
1342,2023,4b,257.0,269.0,2.0,1,2,,93.0,,
14498,2023,4b,320.0,310.0,5.0,3,1,,76.0,,
2839,2023,4b,241.0,258.0,2.0,1,1,,79.0,,
3921,2023,4b,234.0,277.0,1.0,1,2,,84.0,,
4588,2023,4b,275.0,283.0,3.0,4,1,,84.0,,
12726,2023,4b,252.0,270.0,2.0,2,1,,91.0,,
16513,2023,4b,266.0,277.0,3.0,2,1,,81.0,,
1906,2023,4b,228.0,282.0,1.0,1,2,,,,
2816,2023,4b,239.0,253.0,3.0,1,2,,86.0,,
4611,2023,4b,273.0,265.0,3.0,1,1,,87.0,,
6062,2023,4b,265.0,300.0,4.0,1,2,,84.0,,
11793,2023,4b,219.0,218.0,3.0,2,1,,77.0,,
1465,2023,4b,249.0,259.0,2.0,1,1,,83.0,,
18042,2023,4b,243.0,272.0,3.0,2,1,,87.0,,
1975,2023,4b,235.0,257.0,2.0,1,1,,85.0,,
2212,2023,4b,310.0,300.0,1.0,1,2,,78.0,,
25026,2023,4b,275.0,256.0,2.0,2,1,,79.0,,
4382,2023,4b,249.0,263.0,2.0,2,1,,83.0,,
5793,2023,4b,224.0,243.0,1.0,2,2,,86.0,,
6054,2023,4b,210.0,248.0,2.0,1,2,,,,
1122,2023,4b,226.0,230.0,2.0,1,1,,69.0,,
12944,2023,4b,242.0,256.0,2.0,1,1,,82.0,,
22086,2023,4b,228.0,254.0,2.0,1,2,,,,
25418,2023,4b,260.0,251.0,2.0,2,1,,84.0,,
6397,2023,4b,269.0,272.0,2.0,4,1,,89.0,,
9102,2023,4b,255.0,266.0,4.0,1,1,,75.0,,
9778,2023,4b,267.0,268.0,2.0,2,1,,80.0,,
20071,2023,4b,254.0,277.0,2.0,2,1,,89.0,,
24989,2023,4b,229.0,257.0,3.0,2,1,,83.0,,
25238,2023,4b,262.0,276.0,4.0,2,1,,78.0,,
32059,2023,4b,261.0,291.0,2.0,1,2,,87.0,,
3349,2023,4b,236.0,236.0,1.0,1,1,,75.0,,
4680,2023,4b,271.0,304.0,5.0,3,1,,93.0,,
6005,2023,4b,306.0,315.0,1.0,1,2,,83.0,,
681,2023,4b,297.0,285.0,2.0,1,2,,83.0,,
8012,2023,4b,270.0,274.0,2.0,1,1,,,,
9337,2023,4b,266.0,265.0,2.0,2,1,,84.0,,
2367,2023,4b,291.0,318.0,2.0,1,2,,89.0,,
289,2023,4b,241.0,257.0,2.0,1,1,,72.0,,
5072,2023,4b,234.0,263.0,1.0,1,2,,90.0,,
5613,2023,4b,291.0,277.0,2.0,1,1,,83.0,,
6695,2023,4b,241.0,272.0,1.0,2,2,,82.0,,
8404,2023,4b,230.0,238.0,2.0,1,2,,74.0,,
1130,2023,4b,257.0,285.0,1.0,1,2,,89.0,,
15792,2023,4b,256.0,268.0,3.0,2,1,,77.0,,
18199,2023,4b,274.0,277.0,3.0,2,1,,87.0,,
24448,2023,4b,256.0,278.0,4.0,2,1,,81.0,,
31432,2023,4b,280.0,292.0,3.0,1,1,,83.0,,
9543,2023,4b,257.0,256.0,3.0,2,1,,81.0,,
15643,2023,4b,245.0,264.0,2.0,2,1,,82.0,,
22627,2023,4b,265.0,294.0,5.0,3,1,,80.0,,
26463,2023,4b,259.0,286.0,5.0,3,1,,87.0,,
31332,2023,4b,236.0,269.0,2.0,2,1,,89.0,,
7479,2023,4b,264.0,248.0,2.0,1,2,,85.0,,
2753,2023,4b,229.0,260.0,2.0,1,2,,82.0,,
5756,2023,4b,251.0,268.0,3.0,2,2,,83.0,,
589,2023,4b,250.0,269.0,4.0,2,1,,86.0,,
838,2023,4b,235.0,268.0,2.0,1,2,,96.0,,
10476,2023,4b,238.0,246.0,1.0,1,1,,76.0,,
8312,2023,4b,193.0,243.0,1.0,1,2,,88.0,,
2799,2023,4b,223.0,226.0,2.0,2,2,,81.0,,
3724,2023,4b,258.0,270.0,4.0,2,1,,77.0,,
3795,2023,4b,258.0,279.0,4.0,2,1,,88.0,,
4720,2023,4b,250.0,250.0,1.0,1,1,,94.0,,
5716,2023,4b,269.0,276.0,2.0,2,1,,88.0,,
6712,2023,4b,236.0,270.0,1.0,1,2,,80.0,,
7637,2023,4b,255.0,269.0,3.0,1,1,,79.0,,
9629,2023,4b,229.0,255.0,1.0,1,1,,89.0,,
13565,2023,4b,251.0,266.0,3.0,2,1,,88.0,,
1780,2023,4b,271.0,287.0,5.0,3,1,,78.0,,
20088,2023,4b,225.0,220.0,1.0,2,2,,78.0,,
25043,2023,4b,230.0,227.0,1.0,1,1,,69.0,,
2776,2023,4b,233.0,239.0,1.0,1,2,,93.0,,
6735,2023,4b,206.0,248.0,1.0,2,2,,76.0,,
7614,2023,4b,262.0,290.0,2.0,2,2,,85.0,,
10247,2023,4b,307.0,318.0,3.0,2,1,,91.0,,
3841,2023,4b,273.0,255.0,1.0,1,2,,94.0,,
4837,2023,4b,258.0,284.0,2.0,1,2,,91.0,,
7754,2023,4b,208.0,229.0,1.0,1,2,,,,
8750,2023,4b,277.0,296.0,5.0,3,1,,83.0,,
10224,2023,4b,277.0,295.0,4.0,2,1,,79.0,,
10765,2023,4b,230.0,322.0,1.0,1,2,,95.0,,
25089,2023,4b,264.0,279.0,1.0,1,1,,88.0,,
25544,2023,4b,221.0,239.0,1.0,2,1,,78.0,,
2822,2023,4b,221.0,229.0,1.0,1,1,,79.0,,
31495,2023,4b,247.0,256.0,3.0,2,1,,79.0,,
3818,2023,4b,202.0,247.0,1.0,1,2,,76.0,,
4814,2023,4b,260.0,264.0,1.0,1,2,,81.0,,
7777,2023,4b,261.0,277.0,1.0,1,2,,78.0,,
9228,2023,4b,264.0,281.0,5.0,3,1,,85.0,,
22533,2023,4b,252.0,283.0,3.0,2,1,,87.0,,
306,2023,4b,250.0,265.0,3.0,1,1,,87.0,,
31017,2023,4b,202.0,274.0,1.0,2,2,,83.0,,
5221,2023,4b,253.0,257.0,2.0,1,1,,90.0,,
9205,2023,4b,270.0,274.0,4.0,2,1,,83.0,,
2321,2023,4b,237.0,283.0,1.0,1,2,,86.0,,
329,2023,4b,276.0,277.0,4.0,1,1,,85.0,,
41814,2023,4b,304.0,308.0,5.0,3,1,,81.0,,
6852,2023,4b,259.0,243.0,1.0,1,2,,85.0,,
1757,2023,4b,275.0,285.0,4.0,2,1,,77.0,,
25561,2023,4b,228.0,245.0,2.0,2,1,,80.0,,
3678,2023,4b,257.0,289.0,2.0,1,2,,88.0,,
5175,2023,4b,295.0,318.0,1.0,1,2,,77.0,,
9088,2023,4b,234.0,242.0,2.0,1,1,,82.0,,
10193,2023,4b,271.0,291.0,2.0,2,1,,85.0,,
11103,2023,4b,270.0,289.0,5.0,3,1,,86.0,,
12185,2023,4b,255.0,272.0,2.0,2,1,,89.0,,
24431,2023,4b,236.0,257.0,3.0,2,1,,79.0,,
24972,2023,4b,275.0,281.0,3.0,2,1,,73.0,,
5152,2023,4b,208.0,228.0,1.0,2,2,,85.0,,
5693,2023,4b,215.0,247.0,2.0,2,1,,81.0,,
