rbd,agno,prom_mate2m_rbd,prom_lect2m_rbd,cod_grupo,cod_rural_rbd,cod_depe2,ind_am,ind_cc,ind_hv,ind_pf
1443,2017,256.0,244.0,Bajo,Urbano,Particular subvencionado,77.68750041264214,78.48499793588202,73.20603209858693,83.11981466958032
1444,2017,218.0,237.0,Medio bajo,Urbano,Municipal,70.09827901314904,72.47041716785078,65.00699229953467,76.56961282476095
1445,2017,254.0,262.0,Bajo,Urbano,Municipal,81.66065984509571,75.2197972760082,80.38827011415096,87.97411291894623
1449,2017,209.0,213.0,Medio bajo,Urbano,Particular subvencionado,74.16308446808357,73.13389064329434,67.89758890255699,75.72746566568604
1450,2017,282.0,247.0,Medio,Urbano,Particular subvencionado,72.67446574740856,75.6919864800629,72.27409286790281,81.39975909266913
1453,2017,228.0,243.0,Bajo,Urbano,Municipal,72.59596363907637,70.89726543952409,72.2525721516972,72.6475847827074
1464,2017,214.0,227.0,Medio bajo,Urbano,Municipal,70.47410267804796,67.49845314674737,63.66409736909857,71.90323140807547
1467,2017,292.0,263.0,Medio,Urbano,Municipal,71.68077370732667,66.55947423742634,63.4334710391558,72.50206439385808
1478,2017,253.0,240.0,Medio bajo,Urbano,Particular subvencionado,70.85018411033106,74.6115046833847,76.01691645714759,78.18257908509827
1482,2017,251.0,264.0,Medio,Urbano,Particular subvencionado,70.47522298143866,75.58173231536021,67.01147558542704,74.71451993888327
1489,2017,209.0,205.0,Medio bajo,Urbano,Municipal,69.21647930447686,69.65741566024735,57.39278408316369,64.79957754194052
1490,2017,194.0,195.0,Medio bajo,Rural,Municipal,73.71103335410093,73.93625571434544,72.9402549130237,81.76431914147473
1500,2017,240.0,238.0,Medio bajo,Urbano,Particular subvencionado,75.49962009983074,81.74377664056206,71.98524200854438,83.44463993903148
1502,2017,206.0,208.0,Medio bajo,Urbano,Municipal,73.81757617616843,68.81016213976781,62.71449497688431,74.75294183247179
1503,2017,261.0,248.0,Medio bajo,Urbano,Particular subvencionado,73.6352386177921,73.89957186566468,66.62112970912085,77.94945709326292
1504,2017,204.0,206.0,Bajo,Urbano,Municipal,74.44428352523909,73.09430767155565,67.6683992289845,76.04586054818911
1515,2017,250.0,224.0,Medio,Urbano,Municipal,70.7548008394587,74.63276439779459,66.51200760812192,75.94148191149336
1516,2017,233.0,221.0,Medio bajo,Urbano,Municipal,71.93892419087028,71.4006345978526,65.14294713655413,74.40221077134188
1517,2017,261.0,258.0,Medio bajo,Urbano,Municipal,71.85589674551505,73.29075357168975,61.943541773372424,72.84280935577257
1518,2017,203.0,208.0,Bajo,Urbano,Municipal,69.23382021867026,69.13101284133965,60.41426938533921,75.16551609333035
1519,2017,205.0,203.0,Bajo,Urbano,Municipal,68.67200884957136,70.98269966198194,64.6185752137861,76.55320606729713
1520,2017,326.0,280.0,Medio,Urbano,Municipal,76.967135430121,76.1289835609233,66.36444725516373,80.40222404010032
1521,2017,202.0,225.0,Bajo,Urbano,Municipal,75.92157187228347,75.10685905480847,69.85024115395125,76.65719300311243
1522,2017,182.0,212.0,Bajo,Urbano,Municipal,79.17569219523108,71.73706396845556,72.03037617426658,82.31405633853761
1525,2017,260.0,242.0,Medio bajo,Urbano,Municipal,76.15328039970044,79.60081831016542,73.35388814776545,81.20977482851526
1542,2017,205.0,220.0,Bajo,Urbano,Municipal,76.45650324516761,69.47073183516201,71.87867759814614,78.89146887605318
1549,2017,194.0,232.0,Medio bajo,Urbano,Municipal,71.05589302419196,67.49283411539459,65.44406152335102,72.03660121821963
1579,2017,221.0,229.0,Medio bajo,Urbano,Particular subvencionado,70.2008920247912,73.4111964610834,67.01674737091787,77.02282134253576
1580,2017,291.0,258.0,Medio alto,Urbano,Particular subvencionado,70.76900940097725,82.59561688964648,71.52885690423125,81.52845209856764
1581,2017,328.0,290.0,Medio alto,Urbano,Particular subvencionado,71.77908496603338,82.54825523078529,77.2857339045789,83.18034866296667
1582,2017,303.0,275.0,Medio,Urbano,Particular subvencionado,74.5752850295391,77.05557221001577,71.8983890045066,79.55617639512543
1585,2017,286.0,249.0,Medio bajo,Urbano,Particular subvencionado,71.71848827488877,74.46508237052201,64.59330788249268,74.93962066997024
1586,2017,289.0,262.0,Medio,Urbano,Particular subvencionado,73.62464305361488,76.96017844646471,68.00391609390488,74.2667477847556
1587,2017,277.0,274.0,Medio,Urbano,Particular subvencionado,76.78792352530103,76.54009730052512,76.01971717100082,82.48084738067861
1588,2017,261.0,252.0,Medio,Urbano,Particular subvencionado,74.18490663938655,78.81354907452148,69.34297624432742,83.11632490388918
1590,2017,271.0,246.0,Medio,Urbano,Particular subvencionado,73.89328975298798,75.60059366602269,67.51191470595698,78.55073671417716
1594,2017,213.0,231.0,Medio bajo,Urbano,Particular subvencionado,68.74324255172031,68.06782324221466,70.04975517145424,72.39469783316449
1604,2017,276.0,261.0,Medio,Urbano,Particular subvencionado,73.53119271302174,75.67006440902627,72.02252599860286,81.6647865889866
1607,2017,243.0,230.0,Medio,Urbano,Particular subvencionado,74.55233253510302,70.97733113860718,67.91331629033928,74.94147318615826
1610,2017,230.0,265.0,Medio bajo,Urbano,Particular subvencionado,79.48801001469944,75.7566219999073,78.10986685761821,80.47349436724414
1619,2017,229.0,243.0,Medio bajo,Urbano,Particular subvencionado,73.64311992953517,77.9837633261357,68.72213728647452,76.32189569042302
1629,2017,282.0,264.0,Medio alto,Urbano,Particular pagado,71.54257849482383,75.905794415727,65.80346910863031,78.88470278532955
1631,2017,341.0,294.0,Alto,Urbano,Particular pagado,72.43297926146532,72.66845831982955,72.72858970850893,76.46011668431572
1632,2017,277.0,274.0,Medio,Urbano,Particular subvencionado,76.50110468858344,80.62240812502914,70.69361474490958,80.79726006808734
1634,2017,341.0,284.0,Alto,Urbano,Particular pagado,76.67731311442763,80.13613822777417,74.65533896937784,84.2848120267204
1635,2017,266.0,254.0,Medio alto,Urbano,Particular subvencionado,74.1174783166824,76.58225163687503,63.672944321552905,79.22776978026764
1638,2017,331.0,314.0,Alto,Urbano,Particular pagado,80.56897986903074,81.19100059158353,81.11716056225843,85.60022542203062
1641,2017,288.0,268.0,Alto,Urbano,Particular pagado,73.01714599442492,73.1502073327484,71.54591066696301,75.87227763230091
1653,2017,281.0,252.0,Medio,Urbano,Particular subvencionado,73.40423046058326,78.03149593069222,70.86229654071022,82.76069951471204
1663,2017,225.0,244.0,Medio bajo,Urbano,Particular subvencionado,70.8017384735125,71.61535659080923,65.21508093430074,72.20417120957569
1664,2017,198.0,188.0,Bajo,Urbano,Municipal,69.32167639579431,69.23688765150618,68.04520239633055,71.06395200784026
1672,2017,217.0,231.0,Bajo,Urbano,Municipal,80.3171208904298,74.69036286313309,72.38092418535933,83.3571206643744
1674,2017,209.0,205.0,Medio bajo,Urbano,Municipal,68.33775765878619,72.202752277038,67.1700278362984,70.8233877406945
1675,2017,221.0,216.0,Medio bajo,Urbano,Municipal,70.47942326861128,69.74037059515643,63.87862497064959,70.67617014660263
1676,2017,265.0,255.0,Medio,Urbano,Municipal,72.61230046565512,73.7997793595926,63.90548709269552,76.81309912924623
1681,2017,225.0,222.0,Medio bajo,Urbano,Municipal,74.42752367737333,74.78190895200906,69.27084211401845,73.73261411528605
1685,2017,196.0,208.0,Bajo,Urbano,Municipal,75.73710321186827,65.9025549696503,67.7441382303097,71.99094027067699
1734,2017,336.0,287.0,Medio alto,Urbano,Particular subvencionado,76.27217637495002,76.09412240776294,69.74539094576866,79.23376516361587
1735,2017,330.0,274.0,Medio alto,Urbano,Particular subvencionado,71.3715071354619,79.24215313456938,71.19199452395205,79.90637157065453
1738,2017,316.0,296.0,Medio,Urbano,Particular subvencionado,76.12107512282859,81.44280141260015,68.66593937746019,79.9482052071453
1739,2017,260.0,246.0,Medio bajo,Urbano,Particular subvencionado,76.9797257776612,76.22828748606804,68.80356245725,78.71130861191124
1741,2017,266.0,240.0,Medio bajo,Urbano,Particular subvencionado,68.76931462958287,68.88510774107688,68.96576925480615,69.33159153431002
1742,2017,247.0,255.0,Medio bajo,Urbano,Particular subvencionado,71.65927923147976,77.58725000838257,70.28381977314115,81.39566403502924
1743,2017,288.0,266.0,Medio,Urbano,Particular subvencionado,70.06199905986752,75.01269737464705,65.13998698352573,72.06713343420174
1747,2017,311.0,288.0,Medio,Urbano,Particular subvencionado,73.5759734598209,83.33475548619506,71.55384365506553,84.64143995080025
1749,2017,284.0,255.0,Medio,Urbano,Particular subvencionado,75.9884202585601,73.0060664463629,65.22847045557737,73.94886229744962
1750,2017,308.0,285.0,Medio alto,Urbano,Particular subvencionado,73.89796618022442,80.23959532737803,72.43801879443934,83.42616280366741
1755,2017,292.0,259.0,Medio,Urbano,Particular subvencionado,75.44214676635211,80.55286315221278,70.97685163236682,77.09400052255656
1756,2017,271.0,268.0,Medio,Urbano,Particular subvencionado,80.48872410643295,81.02799398487362,79.04760009369801,85.26106535494746
1757,2017,314.0,287.0,Medio alto,Urbano,Particular subvencionado,72.54991240286749,72.76893127268892,71.26665751831749,74.43930662914644
1761,2017,258.0,236.0,Medio,Urbano,Particular subvencionado,71.18420738641387,79.50339601795811,65.09411001094456,79.82869217285638
1769,2017,329.0,291.0,Medio,Urbano,Particular subvencionado,77.8649315746113,82.2534726925291,68.72057224589439,79.14418040486004
1774,2017,360.0,305.0,Alto,Urbano,Particular pagado,74.39898620848079,79.17250318711432,75.88236756571376,81.26002689654618
1775,2017,278.0,271.0,Alto,Urbano,Particular pagado,76.85752935216505,76.2975639677742,70.54820033829823,79.90221687986171
1776,2017,335.0,291.0,Alto,Urbano,Particular pagado,75.1485636838659,74.72965224108638,71.95020334646638,70.87684365799362
1777,2017,337.0,253.0,Alto,Urbano,Particular pagado,78.65692880836102,77.96137001387036,77.55476589401282,85.64411116178658
1780,2017,245.0,220.0,Alto,Urbano,Particular pagado,69.97590563682597,74.54607709296133,73.34158929931311,79.57619881510031
1781,2017,304.0,285.0,Alto,Urbano,Particular pagado,68.03854921094292,71.53868999491544,68.25927000273408,77.50358016141854
1783,2017,346.0,310.0,Alto,Urbano,Particular pagado,79.41810935829294,82.75975394979609,83.24713884675461,82.54477056205309
1787,2017,339.0,314.0,Alto,Urbano,Particular pagado,71.25071549437968,81.72306338943228,70.05169151910096,79.52263149228988
1788,2017,321.0,283.0,Alto,Urbano,Particular pagado,75.69615481647143,80.9577629877238,79.91704211693796,79.49772747213386
1789,2017,304.0,263.0,Medio alto,Urbano,Particular pagado,67.7181023643509,67.31917390785961,71.77431039082428,65.42403478822717
1791,2017,334.0,295.0,Alto,Urbano,Particular pagado,75.62377617809292,78.36634993381921,76.74133638157895,84.33609103983916
1792,2017,305.0,255.0,Alto,Urbano,Particular pagado,73.15090726576496,76.07052387600899,73.12803525683003,74.9641326405642
1795,2017,317.0,268.0,Medio alto,Urbano,Particular subvencionado,70.80623558763004,72.95262510959239,70.83083771270408,72.76014095630615
1839,2017,348.0,297.0,Alto,Urbano,Particular pagado,77.4358472503572,74.86027256256958,77.33588622456251,82.38185570307904
1844,2017,320.0,277.0,Alto,Urbano,Particular pagado,70.11946451153015,69.8550215996761,66.4987368771068,67.98621176468444
1851,2017,246.0,247.0,Bajo,Urbano,Municipal,75.51342365432964,82.47343519971324,73.66969420952415,82.66295239831013
1858,2017,274.0,259.0,Medio bajo,Urbano,Particular subvencionado,72.6073320484617,74.08651712478934,67.60524012955315,75.92530799816448
1859,2017,281.0,277.0,Medio,Urbano,Particular subvencionado,76.22679916850657,71.01571329838879,74.39303449968614,74.26105553110503
1860,2017,258.0,255.0,Medio bajo,Urbano,Particular subvencionado,72.68556954552008,76.05285518945229,72.78486092554874,77.92171314001726
1863,2017,211.0,221.0,Medio bajo,Urbano,Municipal,68.84500591893583,71.05731872093278,70.26000392551488,71.30384986938068
1880,2017,230.0,221.0,Medio bajo,Urbano,Municipal,76.81044325821178,74.51931663337564,67.95534708616707,78.99041372224356
1882,2017,245.0,255.0,Medio,Urbano,Municipal,70.37849394972115,72.25100077393587,62.82917898801305,77.43295211547388
1884,2017,219.0,219.0,Medio bajo,Urbano,Municipal,71.17336568514793,70.32633446407394,63.93042880994284,72.75652331271169
1887,2017,221.0,228.0,Medio bajo,Urbano,Municipal,71.09165772204946,71.10036133399703,67.95854560789184,74.80100347602254
1895,2017,211.0,207.0,Medio bajo,Urbano,Municipal,64.81767013124335,65.55810758130002,64.12280987019453,68.79707881253086
1908,2017,265.0,235.0,Medio,Urbano,Particular subvencionado,67.9506854888264,70.92376236060996,71.43531196777988,73.31916147843916
1909,2017,290.0,262.0,Medio alto,Urbano,Particular subvencionado,78.72127525314403,77.53960027717045,76.22224540483899,81.2652811887619
1911,2017,264.0,217.0,Medio,Urbano,Particular subvencionado,66.85610380865621,72.08365634202931,68.41071058357726,74.07470005464424
1918,2017,283.0,259.0,Medio,Urbano,Particular subvencionado,69.45763138809873,75.29398626481876,72.80273623490474,74.94233519779017
1919,2017,323.0,273.0,Medio alto,Urbano,Particular subvencionado,75.3381379795085,76.28637833626422,64.00797239393044,78.89651417542363
1923,2017,263.0,252.0,Medio,Urbano,Particular subvencionado,69.62186167750303,78.6920932595224,70.17836366154505,78.69595979174365
1934,2017,289.0,267.0,Medio,Urbano,Particular subvencionado,76.38082979722469,81.15753938589593,74.52370243860008,79.66730012008396
1937,2017,334.0,307.0,Alto,Urbano,Particular pagado,77.44808952888775,82.25718379526413,76.49947101942234,86.4506340709747
1941,2017,266.0,237.0,Medio,Urbano,Particular subvencionado,71.42290331308331,75.25663201796355,73.18528922354406,78.9112270639088
1958,2017,210.0,216.0,Bajo,Urbano,Municipal,68.39562194690082,68.10008130204349,61.71474828869562,70.66260982986267
1959,2017,254.0,260.0,Medio,Urbano,Municipal,74.89543236397859,76.12953075231127,70.28184281074832,78.62964446797433
1967,2017,311.0,285.0,Medio,Urbano,Municipal,75.88574712194654,73.53205015232642,72.90879163151374,78.99787733232074
1969,2017,241.0,237.0,Medio bajo,Urbano,Municipal,70.2952068853838,71.4158899202934,68.10154569917776,78.52082341481012
1971,2017,223.0,232.0,Medio bajo,Urbano,Municipal,68.41390399293392,71.11772181391247,66.76124735275809,72.2241220416525
1977,2017,298.0,260.0,Medio alto,Urbano,Particular subvencionado,74.74307191969183,73.84165391762407,69.83049260081937,74.3184250655864
1980,2017,281.0,241.0,Medio,Urbano,Particular subvencionado,74.11184503581055,78.02748883151149,77.71196237094168,74.60033218115012
1987,2017,235.0,224.0,Medio bajo,Urbano,Particular subvencionado,71.78129323258543,72.34851196136263,67.16388699516887,77.72138900640677
1989,2017,283.0,252.0,Alto,Urbano,Particular pagado,72.13257062119823,75.20964147685409,72.98290032215026,77.00203407224188
1996,2017,218.0,215.0,Bajo,Urbano,Municipal,75.68175987932585,73.13194640117334,69.78858235045436,76.08774738296673
1997,2017,289.0,273.0,Medio bajo,Urbano,Municipal,83.33297494119492,83.66795583902491,77.78694167166171,83.80909286772281
2007,2017,222.0,232.0,Medio,Urbano,Particular subvencionado,77.88839504015253,73.49931129261056,74.32466831514583,80.03413761040035
2012,2017,197.0,226.0,Medio bajo,Urbano,Municipal,69.06895693093479,70.55772140384491,65.32932429739,69.19180678597843
2013,2017,221.0,238.0,Medio bajo,Urbano,Municipal,72.514085182424,73.06131494180413,67.90236045743895,75.20005035777669
2018,2017,210.0,201.0,Medio bajo,Urbano,Municipal,68.65703372058226,63.92964858893039,66.36964187261474,74.24061167529409
2019,2017,226.0,260.0,Medio bajo,Urbano,Municipal,77.54231946928857,76.28082740412034,68.38179264879918,82.61155899175286
2035,2017,185.0,208.0,Medio bajo,Rural,Municipal,80.15394929428882,83.03860256017046,76.6987434965441,84.06871760904602
2040,2017,258.0,260.0,Medio,Urbano,Particular subvencionado,69.36870093602379,80.12828624617582,71.48232564692887,79.44563738449041
2041,2017,266.0,284.0,Medio bajo,Urbano,Particular subvencionado,78.76030927709937,83.71807921398701,83.31353853349758,84.59099805558813
2042,2017,316.0,282.0,Medio alto,Urbano,Particular subvencionado,74.22459229982294,81.01877633728954,73.31529288070543,81.78959198411887
2043,2017,287.0,261.0,Bajo,Urbano,Particular subvencionado,75.75167056543413,77.51593587011116,73.80339183969085,83.64553475075348
2044,2017,257.0,236.0,Medio bajo,Urbano,Particular subvencionado,75.44157648667444,76.55919938081011,68.76947559885272,79.26437606203329
2045,2017,298.0,291.0,Medio alto,Urbano,Particular subvencionado,76.98081810403748,80.14870920613401,67.3917405663597,82.38600805841521
2047,2017,231.0,268.0,Medio bajo,Urbano,Particular subvencionado,77.9404017900931,75.7208163328872,67.13513630201008,79.55627211739551
2048,2017,227.0,229.0,Medio bajo,Urbano,Particular subvencionado,73.39018000241109,72.20810668522105,68.56269933546281,73.89075850997321
2049,2017,322.0,272.0,Medio,Urbano,Particular subvencionado,71.61721476973067,78.7072504072673,69.84341532219592,82.14792228236102
2050,2017,247.0,240.0,Medio bajo,Urbano,Particular subvencionado,69.38853497538372,68.16057270006516,65.11858539699361,75.01085382981682
2055,2017,312.0,253.0,Medio bajo,Urbano,Particular subvencionado,81.27777175933701,82.67114809025121,78.62101399720201,82.31450570581184
2057,2017,171.0,205.0,Bajo,Urbano,Particular subvencionado,76.2493054082235,71.60636237563885,65.59769608880947,67.19997155463598
2064,2017,208.0,213.0,Medio bajo,Urbano,Municipal,70.18296807280153,69.6799279863141,72.25252451130548,72.3053456389337
2066,2017,234.0,217.0,Medio bajo,Urbano,Municipal,72.00689425232106,66.41115876561645,74.08756061528018,77.21057359977515
2075,2017,225.0,236.0,Medio bajo,Urbano,Municipal,81.93197793181905,75.1663554078716,73.59716291030115,82.80598970281834
2078,2017,233.0,231.0,Medio bajo,Urbano,Municipal,72.85159273806124,73.40847726115639,71.81705278502416,77.66164063933655
2090,2017,253.0,257.0,Medio,Urbano,Particular subvencionado,71.87557696699191,75.21121978632296,72.91943242163104,76.94495605087852
