agno|fecha_bbdd|codigo_bbdd|grado|rbd|dvrbd|nom_rbd|cod_reg_rbd|nom_reg_rbd|cod_pro_rbd|nom_pro_rbd|cod_com_rbd|nom_com_rbd|nom_deprov_rbd|cod_depe1|cod_depe2|cod_grupo|cod_rural_rbd|nalu_lect4b_rbd|nalu_mate4b_rbd|prom_lect4b_rbd|prom_mate4b_rbd|dif_lect4b_rbd|dif_mate4b_rbd|difgru_lect4b_rbd|difgru_mate4b_rbd|sigdif_lect4b_rbd|sigdif_mate4b_rbd|siggru_lect4b_rbd|siggru_mate4b_rbd|marca_lect4b_rbd|marca_mate4b_rbd|marcadif_lect4b_rbd|marcadif_mate4b_rbd|palu_eda_ins_lect4b_rbd|palu_eda_ele_lect4b_rbd|palu_eda_ade_lect4b_rbd|palu_eda_ins_mate4b_rbd|palu_eda_ele_mate4b_rbd|palu_eda_ade_mate4b_rbd|noaplica
2016|20171024|final20171024v1|4b|122|8|ESCUELA THILDA PORTILLO OLIVARES|1|REGION DE TARAPACA|1|IQUIQUE|1101|IQUIQUE|IQUIQUE|Corporación Municipal|Municipal|Medio|Urbano|30|29|239|229|-11|-8|-29|-35|No significativa|No significativa|Negativa y significativa|Negativa y significativa|||||56.700001|23.299999|20|69|17.200001|13.8|Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|123|6|COLEGIO ESPANA|1|REGION DE TARAPACA|1|IQUIQUE|1101|IQUIQUE|IQUIQUE|Corporación Municipal|Municipal|Medio bajo|Urbano|27|27|251|200|23|-12|-3|-48|Positiva y significativa|No significativa|No significativa|Negativa y significativa|||||48.099998|25.9|25.9|92.599998|3.7|3.7|Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|125|2|ESCUELA PROFESOR MANUEL CASTRO RAMOS|1|REGION DE TARAPACA|1|IQUIQUE|1101|IQUIQUE|IQUIQUE|Corporación Municipal|Municipal|Medio|Urbano|57|57|280|267|17|11|12|3|Positiva y significativa|Positiva y significativa|Positiva y significativa|No significativa|||||21.1|29.799999|49.099998|29.799999|43.900002|26.299999|Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|126|0|COLEGIO REPUBLICA DE ITALIA|1|REGION DE TARAPACA|1|IQUIQUE|1101|IQUIQUE|IQUIQUE|Corporación Municipal|Municipal|Medio|Urbano|57|55|237|220|-25|-19|-31|-44|Negativa y significativa|Negativa y significativa|Negativa y significativa|Negativa y significativa|||||52.599998|28.1|19.299999|61.799999|36.400002|1.8|Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|127|9|LICEO MARIA AUXILIADORA|1|REGION DE TARAPACA|1|IQUIQUE|1101|IQUIQUE|IQUIQUE|Particular subvencionado|Particular subvencionado|Medio alto|Urbano|64|65|294|278|-9|3|11|0|No significativa|No significativa|Positiva y significativa|No significativa|||||9.3999996|26.6|64.099998|16.9|50.799999|32.299999|Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|129|5|LICEO SUPERIOR GABRIELA MISTRAL|1|REGION DE TARAPACA|1|IQUIQUE|1101|IQUIQUE|IQUIQUE|Particular subvencionado|Particular subvencionado|Medio|Urbano|11|10|264|239|||||No significativa|No significativa|No significativa|Negativa y significativa|||Alumnos insuficientes para comparación|Alumnos insuficientes para comparación|18.200001|54.5|27.299999|60|40|0|Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|130|9|COLEGIO NORTH COLLEGE|1|REGION DE TARAPACA|1|IQUIQUE|1101|IQUIQUE|IQUIQUE|Particular subvencionado|Particular subvencionado|Medio alto|Urbano|28|29|265|267|-34|3|-18|-11|Negativa y significativa|No significativa|Negativa y significativa|Negativa y significativa|||||17.9|39.299999|42.900002|24.1|58.599998|17.200001|Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|131|7|LICEO PARTICULAR MIXTO ESCASCE|1|REGION DE TARAPACA|1|IQUIQUE|1101|IQUIQUE|IQUIQUE|Particular subvencionado|Particular subvencionado|Medio|Urbano|24|24|257|234|-11|2|-11|-30|No significativa|No significativa|Negativa y significativa|Negativa y significativa|||||37.5|37.5|25|54.200001|45.799999|0|Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|132|5|LICEO ACADEMIA IQUIQUE|1|REGION DE TARAPACA|1|IQUIQUE|1101|IQUIQUE|IQUIQUE|Particular subvencionado|Particular subvencionado|Medio alto|Urbano|118|117|311|296|||28|18|No significativa|No significativa|Positiva y significativa|Positiva y significativa|||Con marca medición anterior: No reporte|Con marca medición anterior: No reporte|5.0999999|12.7|82.199997|4.3000002|47.900002|47.900002|Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|133|3|COLEGIO ADVENTISTA DE IQUIQUE|1|REGION DE TARAPACA|1|IQUIQUE|1101|IQUIQUE|IQUIQUE|Particular subvencionado|Particular subvencionado|Medio|Urbano|54|54|270|259|8|-9|2|-5|No significativa|No significativa|No significativa|No significativa|||||27.799999|25.9|46.299999|38.900002|37|24.1|Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|134|1|LICEO ATENEA|1|REGION DE TARAPACA|1|IQUIQUE|1101|IQUIQUE|IQUIQUE|Particular subvencionado|Particular subvencionado|Medio|Urbano|24|23|263|256|29|29|-5|-8|Positiva y significativa|Positiva y significativa|No significativa|Negativa y significativa|||||37.5|25|37.5|39.099998|43.5|17.4|Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|144|9|COLEGIO IQUIQUE YOUNG SCHOOL|1|REGION DE TARAPACA|1|IQUIQUE|1101|IQUIQUE|IQUIQUE|Particular subvencionado|Particular subvencionado|Medio|Urbano|21|22|265|241|21|12|-3|-23|Positiva y significativa|No significativa|No significativa|Negativa y significativa|||||28.6|42.900002|28.6|50|45.5|4.5|Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|154|6|ESCUELA BASICA FRONTERIZA|1|REGION DE TARAPACA|4|TAMARUGAL|1404|HUARA|TAMARUGAL|Municipal DAEM|Municipal|Bajo|Rural|2|2|286|223|||||No significativa|No significativa|No significativa|No significativa|||Alumnos insuficientes para comparación|Alumnos insuficientes para comparación|||||||Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|156|2|ESCUELA PISAGUA|1|REGION DE TARAPACA|4|TAMARUGAL|1404|HUARA|TAMARUGAL|Municipal DAEM|Municipal|Medio bajo|Rural|13|11|212|202|||||No significativa|No significativa|Negativa y significativa|Negativa y significativa|||Alumnos insuficientes para comparación|Alumnos insuficientes para comparación|69.199997|23.1|7.6999998|90.900002|9.1000004|0|Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|159|7|ESCUELA JAINA|1|REGION DE TARAPACA|4|TAMARUGAL|1404|HUARA|TAMARUGAL|Municipal DAEM|Municipal|Bajo|Rural|1|1|||||||No significativa|No significativa|No significativa|No significativa|Alumnos insuficientes|Alumnos insuficientes|Alumnos insuficientes para comparación|Alumnos insuficientes para comparación|||||||Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|160|0|ESCUELA PACHICA|1|REGION DE TARAPACA|4|TAMARUGAL|1404|HUARA|TAMARUGAL|Municipal DAEM|Municipal|Bajo|Rural|5|5|225|239|||||No significativa|No significativa|No significativa|No significativa|||Alumnos insuficientes para comparación|Alumnos insuficientes para comparación|||||||Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|161|9|LICEO DE HUARA|1|REGION DE TARAPACA|4|TAMARUGAL|1404|HUARA|TAMARUGAL|Municipal DAEM|Municipal|Medio bajo|Rural|18|18|253|228|24|7|-1|-20|Positiva y significativa|No significativa|No significativa|Negativa y significativa|||||44.400002|22.200001|33.299999|50|44.400002|5.5999999|Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|162|7|ESCUELA SIBAYA|1|REGION DE TARAPACA|4|TAMARUGAL|1404|HUARA|TAMARUGAL|Municipal DAEM|Municipal|Bajo|Rural|7|7|243|219|-72|-83|-4|-18|Negativa y significativa|Negativa y significativa|No significativa|Negativa y significativa|||||||||||Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|167|8|ESCUELA CAMINA|1|REGION DE TARAPACA|4|TAMARUGAL|1402|CAMIÑA|TAMARUGAL|Municipal DAEM|Municipal|Medio bajo|Rural|6|6|260|279|43|76|6|31|Positiva y significativa|Positiva y significativa|No significativa|Positiva y significativa|||||||||||Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|168|6|ESCUELA CUISAMA|1|REGION DE TARAPACA|4|TAMARUGAL|1402|CAMIÑA|TAMARUGAL|Municipal DAEM|Municipal|Bajo|Rural|1|1|||||||No significativa|No significativa|No significativa|No significativa|Alumnos insuficientes|Alumnos insuficientes|Alumnos insuficientes para comparación|Alumnos insuficientes para comparación|||||||Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|169|4|ESCUELA QUISTAGAMA|1|REGION DE TARAPACA|4|TAMARUGAL|1402|CAMIÑA|TAMARUGAL|Municipal DAEM|Municipal|Bajo|Rural|4|4|298|335|||||No significativa|No significativa|No significativa|No significativa|||Alumnos insuficientes para comparación|Alumnos insuficientes para comparación|||||||Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|170|8|ESCUELA NAMA|1|REGION DE TARAPACA|4|TAMARUGAL|1402|CAMIÑA|TAMARUGAL|Municipal DAEM|Municipal|Bajo|Rural|1|1|||||||No significativa|No significativa|No significativa|No significativa|Alumnos insuficientes|Alumnos insuficientes|Alumnos insuficientes para comparación|Alumnos insuficientes para comparación|||||||Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|171|6|ESCUELA APAMILCA|1|REGION DE TARAPACA|4|TAMARUGAL|1402|CAMIÑA|TAMARUGAL|Municipal DAEM|Municipal|Bajo|Rural|1|1|||||||No significativa|No significativa|No significativa|No significativa|Alumnos insuficientes|Alumnos insuficientes|Alumnos insuficientes para comparación|Alumnos insuficientes para comparación|||||||Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|172|4|ESCUELA CHAPIQUILTA|1|REGION DE TARAPACA|4|TAMARUGAL|1402|CAMIÑA|TAMARUGAL|Municipal DAEM|Municipal|Bajo|Rural|1|1|||||||No significativa|No significativa|No significativa|No significativa|Alumnos insuficientes|Alumnos insuficientes|Alumnos insuficientes para comparación|Alumnos insuficientes para comparación|||||||Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|173|2|ESCUELA MOQUELLA|1|REGION DE TARAPACA|4|TAMARUGAL|1402|CAMIÑA|TAMARUGAL|Municipal DAEM|Municipal|Bajo|Rural|3|3|267|251|||||No significativa|No significativa|No significativa|No significativa|||Alumnos insuficientes para comparación|Alumnos insuficientes para comparación|||||||Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|174|0|ESCUELA FRANCIA|1|REGION DE TARAPACA|4|TAMARUGAL|1402|CAMIÑA|TAMARUGAL|Municipal DAEM|Municipal|Bajo|Rural|4|3|271|249|||||No significativa|No significativa|No significativa|No significativa|||Alumnos insuficientes para comparación|Alumnos insuficientes para comparación|||||||Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|177|5|ESCUELA BASICA CARIQUIMA|1|REGION DE TARAPACA|4|TAMARUGAL|1403|COLCHANE|TAMARUGAL|Municipal DAEM|Municipal|Bajo|Rural|1|1|||||||No significativa|No significativa|No significativa|No significativa|Alumnos insuficientes|Alumnos insuficientes|Alumnos insuficientes para comparación|Alumnos insuficientes para comparación|||||||Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|178|3|LICEO TECNICO PROFESIONAL COLCHANE|1|REGION DE TARAPACA|4|TAMARUGAL|1403|COLCHANE|TAMARUGAL|Municipal DAEM|Municipal|Bajo|Rural|10|10|240|226|-19|-28|-7|-11|No significativa|Negativa y significativa|No significativa|No significativa|||||60|30|10|70|30|0|Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|185|6|ESCUELA BASICA PISIGA-CHOQUE|1|REGION DE TARAPACA|4|TAMARUGAL|1403|COLCHANE|TAMARUGAL|Municipal DAEM|Municipal|Bajo|Rural|2|2|246|175|||||No significativa|No significativa|No significativa|No significativa|||Alumnos insuficientes para comparación|Alumnos insuficientes para comparación|||||||Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|186|4|ESCUELA BASICA ENQUELGA|1|REGION DE TARAPACA|4|TAMARUGAL|1403|COLCHANE|TAMARUGAL|Municipal DAEM|Municipal|Bajo|Rural|1|1|||||||No significativa|No significativa|No significativa|No significativa|Alumnos insuficientes|Alumnos insuficientes|Alumnos insuficientes para comparación|Alumnos insuficientes para comparación|||||||Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|187|2|ESCUELA VERTIENTE DEL SABER|1|REGION DE TARAPACA|4|TAMARUGAL|1405|PICA|TAMARUGAL|Municipal DAEM|Municipal|Medio|Urbano|29|30|268|253|46|34|0|-11|Positiva y significativa|Positiva y significativa|No significativa|Negativa y significativa|||||27.6|41.400002|31|36.700001|56.700001|6.6999998|Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|188|0|ESC. MATILLA DE NUEVA EXTREMADURA|1|REGION DE TARAPACA|4|TAMARUGAL|1405|PICA|TAMARUGAL|Municipal DAEM|Municipal|Medio bajo|Rural|12|12|235|205|14|-27|-19|-43|No significativa|Negativa y significativa|Negativa y significativa|Negativa y significativa|||||41.700001|33.299999|25|100|0|0|Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|192|9|ESCUELA BASICA MAMINA|1|REGION DE TARAPACA|4|TAMARUGAL|1401|POZO ALMONTE|TAMARUGAL|Corporación Municipal|Municipal|Medio bajo|Rural|3|3|190|220|||||No significativa|No significativa|No significativa|No significativa|||Alumnos insuficientes para comparación|Alumnos insuficientes para comparación|||||||Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|193|7|ESCUELA BASICA POZO ALMONTE|1|REGION DE TARAPACA|4|TAMARUGAL|1401|POZO ALMONTE|TAMARUGAL|Corporación Municipal|Municipal|Medio bajo|Rural|62|59|233|239|-1|20|-21|-9|No significativa|Positiva y significativa|Negativa y significativa|Negativa y significativa|||||54.799999|30.6|14.5|54.200001|32.200001|13.6|Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|195|3|ESCUELA BASICA LA TIRANA|1|REGION DE TARAPACA|4|TAMARUGAL|1401|POZO ALMONTE|TAMARUGAL|Corporación Municipal|Municipal|Bajo|Rural|15|16|258|256|26|23|11|19|Positiva y significativa|Positiva y significativa|Positiva y significativa|Positiva y significativa|||||26.700001|46.700001|26.700001|37.5|37.5|25|Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|196|1|ESCUELA BASICA HUATACONDO|1|REGION DE TARAPACA|4|TAMARUGAL|1401|POZO ALMONTE|TAMARUGAL|Corporación Municipal|Municipal|Medio|Rural|2|2|234|228|||||No significativa|No significativa|No significativa|No significativa|||Alumnos insuficientes para comparación|Alumnos insuficientes para comparación|||||||Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|198|8|ESCUELA BASICA LA HUAYCA|1|REGION DE TARAPACA|4|TAMARUGAL|1401|POZO ALMONTE|TAMARUGAL|Corporación Municipal|Municipal|Medio bajo|Rural|9|9|290|259|62|49|36|11|Positiva y significativa|Positiva y significativa|Positiva y significativa|Positiva y significativa|||||||||||Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|201|1|ESCUELA CARLOS CONDELL DE LA HAZA|2|REGION DE ANTOFAGASTA|3|TOCOPILLA|2301|TOCOPILLA|ANTOFAGASTA|Municipal DAEM|Municipal|Medio|Urbano|61|60|237|219|9|2|-31|-45|No significativa|No significativa|Negativa y significativa|Negativa y significativa|||||52.5|31.1|16.4|73.300003|23.299999|3.3|Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|203|8|ESCUELA PABLO NERUDA|2|REGION DE ANTOFAGASTA|3|TOCOPILLA|2301|TOCOPILLA|ANTOFAGASTA|Municipal DAEM|Municipal|Medio bajo|Urbano|57|58|241|233|6|11|-13|-15|No significativa|No significativa|Negativa y significativa|Negativa y significativa|||||45.599998|24.6|29.799999|55.200001|41.400002|3.4000001|Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|204|6|ESCUELA L.GRAL.BERNARDO O´HIGGINS R.|2|REGION DE ANTOFAGASTA|3|TOCOPILLA|2301|TOCOPILLA|ANTOFAGASTA|Municipal DAEM|Municipal|Medio bajo|Urbano|32|33|250|251|19|30|-4|3|Positiva y significativa|Positiva y significativa|No significativa|No significativa|||||43.799999|18.799999|37.5|45.5|30.299999|24.200001|Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|205|4|ESCUELA ARTURO PRAT CHACON|2|REGION DE ANTOFAGASTA|3|TOCOPILLA|2301|TOCOPILLA|ANTOFAGASTA|Municipal DAEM|Municipal|Medio bajo|Urbano|38|40|241|226|13|15|-13|-22|No significativa|Positiva y significativa|Negativa y significativa|Negativa y significativa|||||50|31.6|18.4|62.5|35|2.5|Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|206|2|ESCUELA ESTADOS UNIDOS DE NORTEAMERICA|2|REGION DE ANTOFAGASTA|3|TOCOPILLA|2301|TOCOPILLA|ANTOFAGASTA|Municipal DAEM|Municipal|Medio bajo|Urbano|37|36|250|250|17|21|-4|2|Positiva y significativa|Positiva y significativa|No significativa|No significativa|||||45.900002|21.6|32.400002|58.299999|25|16.700001|Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|208|9|COLEGIO SAGRADA FAMILIA|2|REGION DE ANTOFAGASTA|3|TOCOPILLA|2301|TOCOPILLA|ANTOFAGASTA|Particular subvencionado|Particular subvencionado|Medio alto|Urbano|79|80|264|246|-9|-6|-19|-32|No significativa|No significativa|Negativa y significativa|Negativa y significativa|||||30.4|31.6|38|52.5|32.5|15|Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|210|0|ESCUELA ARTURO PEREZ CANTO|2|REGION DE ANTOFAGASTA|3|TOCOPILLA|2302|MARÍA ELENA|ANTOFAGASTA|Municipal DAEM|Municipal|Medio|Urbano|51|49|241|254|-3|13|-27|-10|No significativa|No significativa|Negativa y significativa|Negativa y significativa|||||47.099998|35.299999|17.6|36.700001|49|14.3|Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|214|3|ESCUELA IGNACIO CARRERA PINTO|2|REGION DE ANTOFAGASTA|3|TOCOPILLA|2302|MARÍA ELENA|ANTOFAGASTA|Municipal DAEM|Municipal|Medio bajo|Rural|3|2|309|275|||||No significativa|No significativa|No significativa|No significativa|||Alumnos insuficientes para comparación|Alumnos insuficientes para comparación|||||||Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|223|2|ESCUELA CLAUDIO ARRAU|2|REGION DE ANTOFAGASTA|2|EL LOA|2201|CALAMA|EL LOA|Corporación Municipal|Municipal|Medio bajo|Urbano|41|41|241|245|15|25|-13|-3|Positiva y significativa|Positiva y significativa|Negativa y significativa|No significativa|||||48.799999|26.799999|24.4|46.299999|41.5|12.2|Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|224|0|ESCUELA GRECIA|2|REGION DE ANTOFAGASTA|2|EL LOA|2201|CALAMA|EL LOA|Corporación Municipal|Municipal|Medio|Urbano|93|96|264|262|9||-4|-2|No significativa|No significativa|No significativa|No significativa||||Con marca medición anterior: No reporte|26.9|38.700001|34.400002|28.1|52.099998|19.799999|Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|225|9|ESCUELA REPUBLICA DE BOLIVIA|2|REGION DE ANTOFAGASTA|2|EL LOA|2201|CALAMA|EL LOA|Corporación Municipal|Municipal|Medio|Urbano|151|152|278|277|12|12|10|13|Positiva y significativa|Positiva y significativa|Positiva y significativa|Positiva y significativa|||||23.799999|29.799999|46.400002|21.1|44.099998|34.900002|Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|226|7|ESCUELA BASICA EMILIO SOTOMAYOR|2|REGION DE ANTOFAGASTA|2|EL LOA|2201|CALAMA|EL LOA|Corporación Municipal|Municipal|Medio|Urbano|99|98|274|268|19|10|6|4|Positiva y significativa|No significativa|Positiva y significativa|No significativa|||||24.200001|33.299999|42.400002|27.6|44.900002|27.6|Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|227|5|ESCUELA BASICA PRESIDENTE BALMACEDA|2|REGION DE ANTOFAGASTA|2|EL LOA|2201|CALAMA|EL LOA|Corporación Municipal|Municipal|Medio|Urbano|154|153|244|246|-6|-7|-24|-18|No significativa|No significativa|Negativa y significativa|Negativa y significativa|||||50.599998|24.700001|24.700001|47.099998|42.5|10.5|Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|228|3|ESCUELA BASICA VADO DE TOPATER|2|REGION DE ANTOFAGASTA|2|EL LOA|2201|CALAMA|EL LOA|Corporación Municipal|Municipal|Medio|Urbano|63|63|277|252|12|1|9|-12|Positiva y significativa|No significativa|Positiva y significativa|Negativa y significativa|||||15.9|39.700001|44.400002|42.900002|39.700001|17.5|Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|229|1|ESCUELA REPUBLICA DE CHILE|2|REGION DE ANTOFAGASTA|2|EL LOA|2201|CALAMA|EL LOA|Corporación Municipal|Municipal|Medio|Urbano|72|76|250|243|10|2|-18|-21|No significativa|No significativa|Negativa y significativa|Negativa y significativa|||||41.700001|27.799999|30.6|55.299999|30.299999|14.5|Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|230|5|ESCUELA BASICA ANDRES BELLO|2|REGION DE ANTOFAGASTA|2|EL LOA|2201|CALAMA|EL LOA|Corporación Municipal|Municipal|Medio|Urbano|67|66|258|254|-1|-11|-10|-10|No significativa|No significativa|Negativa y significativa|Negativa y significativa|||||26.9|44.799999|28.4|45.5|33.299999|21.200001|Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|231|3|ESCUELA BASICA JOHN FITZGERALD KENNEDY|2|REGION DE ANTOFAGASTA|2|EL LOA|2201|CALAMA|EL LOA|Corporación Municipal|Municipal|Medio|Urbano|77|76|268|261|13|19|0|-3|Positiva y significativa|Positiva y significativa|No significativa|No significativa|||||26|37.700001|36.400002|38.200001|38.200001|23.700001|Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|232|1|ESCUELA BASICA PEDRO VERGARA KELLER|2|REGION DE ANTOFAGASTA|2|EL LOA|2201|CALAMA|EL LOA|Corporación Municipal|Municipal|Medio bajo|Urbano|61|54|246|254|15|25|-8|6|Positiva y significativa|Positiva y significativa|Negativa y significativa|Positiva y significativa|||||41|39.299999|19.700001|33.299999|59.299999|7.4000001|Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|239|9|ESCUELA BASICA 21 DE MAYO|2|REGION DE ANTOFAGASTA|2|EL LOA|2201|CALAMA|EL LOA|Corporación Municipal|Municipal|Medio|Urbano|72|74|258|256|37|33|-10|-8|Positiva y significativa|Positiva y significativa|Negativa y significativa|Negativa y significativa|||||34.700001|36.099998|29.200001|40.5|37.799999|21.6|Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|240|2|ESCUELA BASICA REPUBLICA DE FRANCIA|2|REGION DE ANTOFAGASTA|2|EL LOA|2201|CALAMA|EL LOA|Corporación Municipal|Municipal|Medio|Urbano|72|72|280|279|31|34|12|15|Positiva y significativa|Positiva y significativa|Positiva y significativa|Positiva y significativa|||||20.799999|29.200001|50|19.4|45.799999|34.700001|Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|246|1|ESCUELA BASICA SENORA DE LA CANDELARIA|2|REGION DE ANTOFAGASTA|2|EL LOA|2201|CALAMA|EL LOA|Corporación Municipal|Municipal|Bajo|Rural|2|2|184|185|||||No significativa|No significativa|No significativa|No significativa|||Alumnos insuficientes para comparación|Alumnos insuficientes para comparación|||||||Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|248|8|ESCUELA BASICA SAN JOSE|2|REGION DE ANTOFAGASTA|2|EL LOA|2201|CALAMA|EL LOA|Corporación Municipal|Municipal|Medio alto|Rural|1|1|||||||No significativa|No significativa|No significativa|No significativa|Alumnos insuficientes|Alumnos insuficientes|Alumnos insuficientes para comparación|Alumnos insuficientes para comparación|||||||Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|252|6|ESCUELA BASICA SAN FRANCISCO|2|REGION DE ANTOFAGASTA|2|EL LOA|2201|CALAMA|EL LOA|Corporación Municipal|Municipal|Medio bajo|Rural|9|10|237|234|3|4|-17|-14|No significativa|No significativa|Negativa y significativa|Negativa y significativa||||||||80|20|0|Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|253|4|COLEGIO ADVENTISTA DE CALAMA|2|REGION DE ANTOFAGASTA|2|EL LOA|2201|CALAMA|EL LOA|Particular subvencionado|Particular subvencionado|Medio alto|Urbano|53|55|298|327|-3|5|15|49|No significativa|No significativa|Positiva y significativa|Positiva y significativa|||||5.6999998|32.099998|62.299999|3.5999999|14.5|81.800003|Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|254|2|FUNDACION EDUC.COLEGIO NUESTRA SRA.DE AYQUINA|2|REGION DE ANTOFAGASTA|2|EL LOA|2201|CALAMA|EL LOA|Particular subvencionado|Particular subvencionado|Medio alto|Urbano|70|71|277|251|2|-9|-6|-27|No significativa|No significativa|Negativa y significativa|Negativa y significativa|||||18.6|37.099998|44.299999|42.299999|45.099998|12.7|Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|255|0|COLEGIO  EJERCITO DE SALVACION|2|REGION DE ANTOFAGASTA|2|EL LOA|2201|CALAMA|EL LOA|Particular subvencionado|Particular subvencionado|Medio|Urbano|80|80|249|240|14|3|-19|-24|Positiva y significativa|No significativa|Negativa y significativa|Negativa y significativa|||||42.5|28.799999|28.799999|55|35|10|Rbd y curso rinde Simce
2016|20171024|final20171024v1|4b|256|9|INSTITUTO OBISPO SILVA LEZAETA|2|REGION DE ANTOFAGASTA|2|EL LOA|2201|CALAMA|EL LOA|Particular subvencionado|Particular subvencionado|Medio alto|Urbano|132|136|276|265|-4|-19|-7|-13|No significativa|Negativa y significativa|Negativa y significativa|Negativa y significativa|||||22.700001|27.299999|50|28.700001|51.5|19.9|Rbd y curso rinde Simce
