agno|fecha_bbdd|codigo_bbdd|grado|rbd|dvrbd|nom_rbd|cod_reg_rbd|nom_reg_rbd|cod_pro_rbd|nom_pro_rbd|cod_com_rbd|nom_com_rbd|nom_deprov_rbd|cod_depe1|cod_depe2|cod_grupo|cod_rural_rbd|nalu_lect6b_rbd|nalu_mate6b_rbd|nalu_soc6b_rbd|prom_lect6b_rbd|prom_mate6b_rbd|prom_soc6b_rbd|dif_lect6b_rbd|dif_mate6b_rbd|dif_soc6b_rbd|difgru_lect6b_rbd|difgru_mate6b_rbd|difgru_soc6b_rbd|sigdif_lect6b_rbd|sigdif_mate6b_rbd|sigdif_soc6b_rbd|siggru_lect6b_rbd|siggru_mate6b_rbd|siggru_soc6b_rbd|marca_lect6b_rbd|marca_mate6b_rbd|marca_soc6b_rbd|marcadif_lect6b_rbd|marcadif_mate6b_rbd|marcadif_soc6b_rbd|palu_eda_ins_lect6b_rbd|palu_eda_ele_lect6b_rbd|palu_eda_ade_lect6b_rbd|palu_eda_ins_mate6b_rbd|palu_eda_ele_mate6b_rbd|palu_eda_ade_mate6b_rbd|noaplica
2016|20171024|final20171024v1|6b|125|2|ESCUELA PROFESOR MANUEL CASTRO RAMOS|1|REGION DE TARAPACA|1|IQUIQUE|1101|IQUIQUE|IQUIQUE|Corporación Municipal|Municipal|Medio|Urbano|79|81|79|222|211|219|-10|-5|-4|-28|-42|-30|No significativa|No significativa|No significativa|Negativa y significativa|Negativa y significativa|Negativa y significativa|||||||60.799999|21.5|17.700001|65.400002|32.099998|2.5|Rbd y curso rinde Simce
2016|20171024|final20171024v1|6b|126|0|COLEGIO REPUBLICA DE ITALIA|1|REGION DE TARAPACA|1|IQUIQUE|1101|IQUIQUE|IQUIQUE|Corporación Municipal|Municipal|Medio bajo|Urbano|59|59|58|221|214|220|6|2|-6|-14|-20|-13|No significativa|No significativa|No significativa|Negativa y significativa|Negativa y significativa|Negativa y significativa|||||||61|28.799999|10.2|59.299999|39|1.7|Rbd y curso rinde Simce
2016|20171024|final20171024v1|6b|127|9|LICEO MARIA AUXILIADORA|1|REGION DE TARAPACA|1|IQUIQUE|1101|IQUIQUE|IQUIQUE|Particular subvencionado|Particular subvencionado|Medio alto|Urbano|80|79|80|284|273|290|9|19|19|19|0|24|No significativa|Positiva y significativa|Positiva y significativa|Positiva y significativa|No significativa|Positiva y significativa|||||||13.8|28.799999|57.5|8.8999996|51.900002|39.200001|Rbd y curso rinde Simce
2016|20171024|final20171024v1|6b|129|5|LICEO SUPERIOR GABRIELA MISTRAL|1|REGION DE TARAPACA|1|IQUIQUE|1101|IQUIQUE|IQUIQUE|Particular subvencionado|Particular subvencionado|Medio|Urbano|7|5|7|251|225|254|21||29|1||5|No significativa|No significativa|Positiva y significativa|No significativa|No significativa|No significativa|||||Alumnos insuficientes para comparación||||||||Rbd y curso rinde Simce
2016|20171024|final20171024v1|6b|130|9|COLEGIO NORTH COLLEGE|1|REGION DE TARAPACA|1|IQUIQUE|1101|IQUIQUE|IQUIQUE|Particular subvencionado|Particular subvencionado|Medio alto|Urbano|21|19|21|241|239|257|-25|2|-6|-24|-34|-9|Negativa y significativa|No significativa|No significativa|Negativa y significativa|Negativa y significativa|No significativa|||||||52.400002|23.799999|23.799999|31.6|47.400002|21.1|Rbd y curso rinde Simce
2016|20171024|final20171024v1|6b|131|7|LICEO PARTICULAR MIXTO ESCASCE|1|REGION DE TARAPACA|1|IQUIQUE|1101|IQUIQUE|IQUIQUE|Particular subvencionado|Particular subvencionado|Medio|Urbano|26|26|25|257|237|268|31|1|48|7|-16|19|Positiva y significativa|No significativa|Positiva y significativa|No significativa|Negativa y significativa|Positiva y significativa|||||||34.599998|26.9|38.5|42.299999|38.5|19.200001|Rbd y curso rinde Simce
2016|20171024|final20171024v1|6b|132|5|LICEO ACADEMIA IQUIQUE|1|REGION DE TARAPACA|1|IQUIQUE|1101|IQUIQUE|IQUIQUE|Particular subvencionado|Particular subvencionado|Medio alto|Urbano|110|108|110|287|302|284|-6|5|-6|22|29|18|No significativa|No significativa|No significativa|Positiva y significativa|Positiva y significativa|Positiva y significativa|||||||16.4|20|63.599998|2.8|35.200001|62|Rbd y curso rinde Simce
2016|20171024|final20171024v1|6b|133|3|COLEGIO ADVENTISTA DE IQUIQUE|1|REGION DE TARAPACA|1|IQUIQUE|1101|IQUIQUE|IQUIQUE|Particular subvencionado|Particular subvencionado|Medio|Urbano|36|37|36|265|280|263|24|31|26|15|27|14|Positiva y significativa|Positiva y significativa|Positiva y significativa|Positiva y significativa|Positiva y significativa|Positiva y significativa|||||||25|33.299999|41.700001|5.4000001|56.799999|37.799999|Rbd y curso rinde Simce
2016|20171024|final20171024v1|6b|134|1|LICEO ATENEA|1|REGION DE TARAPACA|1|IQUIQUE|1101|IQUIQUE|IQUIQUE|Particular subvencionado|Particular subvencionado|Medio|Urbano|18|21|18|228|226|191|4|17|-35|-22|-27|-58|No significativa|No significativa|Negativa y significativa|Negativa y significativa|Negativa y significativa|Negativa y significativa|||||||55.599998|27.799999|16.700001|57.099998|33.299999|9.5|Rbd y curso rinde Simce
2016|20171024|final20171024v1|6b|144|9|COLEGIO IQUIQUE YOUNG SCHOOL|1|REGION DE TARAPACA|1|IQUIQUE|1101|IQUIQUE|IQUIQUE|Particular subvencionado|Particular subvencionado|Medio|Urbano|29|29|29|247|234|239|8|10|6|-3|-19|-10|No significativa|No significativa|No significativa|No significativa|Negativa y significativa|Negativa y significativa|||||||37.900002|27.6|34.5|37.900002|51.700001|10.3|Rbd y curso rinde Simce
2016|20171024|final20171024v1|6b|154|6|ESCUELA BASICA FRONTERIZA|1|REGION DE TARAPACA|4|TAMARUGAL|1404|HUARA|TAMARUGAL|Municipal DAEM|Municipal|Bajo|Rural|4|4|4|193|221|225|||||||No significativa|No significativa|No significativa|No significativa|No significativa|No significativa||||Alumnos insuficientes para comparación|Alumnos insuficientes para comparación|Alumnos insuficientes para comparación|||||||Rbd y curso rinde Simce
2016|20171024|final20171024v1|6b|156|2|ESCUELA PISAGUA|1|REGION DE TARAPACA|4|TAMARUGAL|1404|HUARA|TAMARUGAL|Municipal DAEM|Municipal|Bajo|Rural|6|6|0|262|241||||||||No significativa|No significativa||Positiva y significativa|No significativa||||Alumnos insuficientes|Alumnos insuficientes para comparación|Alumnos insuficientes para comparación|Alumnos insuficientes para comparación|||||||Rbd y curso rinde Simce
2016|20171024|final20171024v1|6b|158|9|ESCUELA CHIAPA|1|REGION DE TARAPACA|4|TAMARUGAL|1404|HUARA|TAMARUGAL|Municipal DAEM|Municipal|Bajo|Rural|1|1|0||||||||||No significativa|No significativa||No significativa|No significativa||Alumnos insuficientes|Alumnos insuficientes|Alumnos insuficientes|Alumnos insuficientes para comparación|Alumnos insuficientes para comparación|Alumnos insuficientes para comparación|||||||Rbd y curso rinde Simce
2016|20171024|final20171024v1|6b|160|0|ESCUELA PACHICA|1|REGION DE TARAPACA|4|TAMARUGAL|1404|HUARA|TAMARUGAL|Municipal DAEM|Municipal|Medio bajo|Rural|2|2|0|242|247||||||||No significativa|No significativa||No significativa|No significativa||||Alumnos insuficientes|Alumnos insuficientes para comparación|Alumnos insuficientes para comparación|Alumnos insuficientes para comparación|||||||Rbd y curso rinde Simce
2016|20171024|final20171024v1|6b|161|9|LICEO DE HUARA|1|REGION DE TARAPACA|4|TAMARUGAL|1404|HUARA|TAMARUGAL|Municipal DAEM|Municipal|Medio bajo|Rural|22|21|22|219|217|223|44|26|32|-16|-17|-10|Positiva y significativa|Positiva y significativa|Positiva y significativa|Negativa y significativa|Negativa y significativa|Negativa y significativa|||||||63.599998|22.700001|13.6|57.099998|42.900002|0|Rbd y curso rinde Simce
2016|20171024|final20171024v1|6b|162|7|ESCUELA SIBAYA|1|REGION DE TARAPACA|4|TAMARUGAL|1404|HUARA|TAMARUGAL|Municipal DAEM|Municipal|Bajo|Rural|4|4|4|231|236|220|||||||No significativa|No significativa|No significativa|No significativa|No significativa|No significativa||||Alumnos insuficientes para comparación|Alumnos insuficientes para comparación|Alumnos insuficientes para comparación|||||||Rbd y curso rinde Simce
2016|20171024|final20171024v1|6b|167|8|ESCUELA CAMINA|1|REGION DE TARAPACA|4|TAMARUGAL|1402|CAMIÑA|TAMARUGAL|Municipal DAEM|Municipal|Bajo|Rural|5|5|5|283|264|262|||||||No significativa|No significativa|No significativa|No significativa|No significativa|No significativa||||Alumnos insuficientes para comparación|Alumnos insuficientes para comparación|Alumnos insuficientes para comparación|||||||Rbd y curso rinde Simce
2016|20171024|final20171024v1|6b|168|6|ESCUELA CUISAMA|1|REGION DE TARAPACA|4|TAMARUGAL|1402|CAMIÑA|TAMARUGAL|Municipal DAEM|Municipal|Bajo|Rural|3|3|3|271|233|272|||||||No significativa|No significativa|No significativa|No significativa|No significativa|No significativa||||Alumnos insuficientes para comparación|Alumnos insuficientes para comparación|Alumnos insuficientes para comparación|||||||Rbd y curso rinde Simce
2016|20171024|final20171024v1|6b|169|4|ESCUELA QUISTAGAMA|1|REGION DE TARAPACA|4|TAMARUGAL|1402|CAMIÑA|TAMARUGAL|Municipal DAEM|Municipal|Bajo|Rural|1|1|1||||||||||No significativa|No significativa|No significativa|No significativa|No significativa|No significativa|Alumnos insuficientes|Alumnos insuficientes|Alumnos insuficientes|Alumnos insuficientes para comparación|Alumnos insuficientes para comparación|Alumnos insuficientes para comparación|||||||Rbd y curso rinde Simce
2016|20171024|final20171024v1|6b|170|8|ESCUELA NAMA|1|REGION DE TARAPACA|4|TAMARUGAL|1402|CAMIÑA|TAMARUGAL|Municipal DAEM|Municipal|Bajo|Rural|1|1|0||||||||||No significativa|No significativa||No significativa|No significativa||Alumnos insuficientes|Alumnos insuficientes|Alumnos insuficientes|Alumnos insuficientes para comparación|Alumnos insuficientes para comparación|Alumnos insuficientes para comparación|||||||Rbd y curso rinde Simce
2016|20171024|final20171024v1|6b|172|4|ESCUELA CHAPIQUILTA|1|REGION DE TARAPACA|4|TAMARUGAL|1402|CAMIÑA|TAMARUGAL|Municipal DAEM|Municipal|Bajo|Rural|3|3|0|288|302||||||||No significativa|No significativa||No significativa|No significativa||||Alumnos insuficientes|Alumnos insuficientes para comparación|Alumnos insuficientes para comparación|Alumnos insuficientes para comparación|||||||Rbd y curso rinde Simce
2016|20171024|final20171024v1|6b|173|2|ESCUELA MOQUELLA|1|REGION DE TARAPACA|4|TAMARUGAL|1402|CAMIÑA|TAMARUGAL|Municipal DAEM|Municipal|Bajo|Rural|3|3|0|220|252||||||||No significativa|No significativa||No significativa|No significativa||||Alumnos insuficientes|Alumnos insuficientes para comparación|Alumnos insuficientes para comparación|Alumnos insuficientes para comparación|||||||Rbd y curso rinde Simce
2016|20171024|final20171024v1|6b|174|0|ESCUELA FRANCIA|1|REGION DE TARAPACA|4|TAMARUGAL|1402|CAMIÑA|TAMARUGAL|Municipal DAEM|Municipal|Bajo|Rural|4|4|0|253|246||||||||No significativa|No significativa||No significativa|No significativa||||Alumnos insuficientes|Alumnos insuficientes para comparación|Alumnos insuficientes para comparación|Alumnos insuficientes para comparación|||||||Rbd y curso rinde Simce
2016|20171024|final20171024v1|6b|177|5|ESCUELA BASICA CARIQUIMA|1|REGION DE TARAPACA|4|TAMARUGAL|1403|COLCHANE|TAMARUGAL|Municipal DAEM|Municipal|Bajo|Rural|1|1|0||||||||||No significativa|No significativa||No significativa|No significativa||Alumnos insuficientes|Alumnos insuficientes|Alumnos insuficientes|Alumnos insuficientes para comparación|Alumnos insuficientes para comparación|Alumnos insuficientes para comparación|||||||Rbd y curso rinde Simce
2016|20171024|final20171024v1|6b|178|3|LICEO TECNICO PROFESIONAL COLCHANE|1|REGION DE TARAPACA|4|TAMARUGAL|1403|COLCHANE|TAMARUGAL|Municipal DAEM|Municipal|Bajo|Rural|8|8|8|257|220|260|54|27|48|25|-7|33|Positiva y significativa|No significativa|Positiva y significativa|Positiva y significativa|No significativa|Positiva y significativa|||||||||||||Rbd y curso rinde Simce
2016|20171024|final20171024v1|6b|185|6|ESCUELA BASICA PISIGA-CHOQUE|1|REGION DE TARAPACA|4|TAMARUGAL|1403|COLCHANE|TAMARUGAL|Municipal DAEM|Municipal|Bajo|Rural|1|1|0||||||||||No significativa|No significativa||No significativa|No significativa||Alumnos insuficientes|Alumnos insuficientes|Alumnos insuficientes|Alumnos insuficientes para comparación|Alumnos insuficientes para comparación|Alumnos insuficientes para comparación|||||||Rbd y curso rinde Simce
2016|20171024|final20171024v1|6b|186|4|ESCUELA BASICA ENQUELGA|1|REGION DE TARAPACA|4|TAMARUGAL|1403|COLCHANE|TAMARUGAL|Municipal DAEM|Municipal|Bajo|Rural|1|1|0||||||||||No significativa|No significativa||No significativa|No significativa||Alumnos insuficientes|Alumnos insuficientes|Alumnos insuficientes|Alumnos insuficientes para comparación|Alumnos insuficientes para comparación|Alumnos insuficientes para comparación|||||||Rbd y curso rinde Simce
2016|20171024|final20171024v1|6b|187|2|ESCUELA VERTIENTE DEL SABER|1|REGION DE TARAPACA|4|TAMARUGAL|1405|PICA|TAMARUGAL|Municipal DAEM|Municipal|Medio bajo|Urbano|25|21|25|219|205|228|-9|-1|-7|-16|-29|-5|No significativa|No significativa|No significativa|Negativa y significativa|Negativa y significativa|No significativa|||||||68|16|16|61.900002|38.099998|0|Rbd y curso rinde Simce
2016|20171024|final20171024v1|6b|188|0|ESC. MATILLA DE NUEVA EXTREMADURA|1|REGION DE TARAPACA|4|TAMARUGAL|1405|PICA|TAMARUGAL|Municipal DAEM|Municipal|Medio bajo|Rural|14|14|12|236|234|238|7|12|13|1|0|5|No significativa|No significativa|No significativa|No significativa|No significativa|No significativa|||||||28.6|64.300003|7.0999999|28.6|64.300003|7.0999999|Rbd y curso rinde Simce
2016|20171024|final20171024v1|6b|192|9|ESCUELA BASICA MAMINA|1|REGION DE TARAPACA|4|TAMARUGAL|1401|POZO ALMONTE|TAMARUGAL|Corporación Municipal|Municipal|Medio bajo|Rural|2|2|0|276|262||||||||No significativa|No significativa||No significativa|No significativa||||Alumnos insuficientes|Alumnos insuficientes para comparación|Alumnos insuficientes para comparación|Alumnos insuficientes para comparación|||||||Rbd y curso rinde Simce
2016|20171024|final20171024v1|6b|193|7|ESCUELA BASICA POZO ALMONTE|1|REGION DE TARAPACA|4|TAMARUGAL|1401|POZO ALMONTE|TAMARUGAL|Corporación Municipal|Municipal|Medio bajo|Rural|55|55|56|215|222|220|-1|2|-8|-20|-12|-13|No significativa|No significativa|No significativa|Negativa y significativa|Negativa y significativa|Negativa y significativa|||||||69.099998|21.799999|9.1000004|56.400002|32.700001|10.9|Rbd y curso rinde Simce
2016|20171024|final20171024v1|6b|195|3|ESCUELA BASICA LA TIRANA|1|REGION DE TARAPACA|4|TAMARUGAL|1401|POZO ALMONTE|TAMARUGAL|Corporación Municipal|Municipal|Medio bajo|Rural|16|15|16|233|210|216|24|-2|6|-2|-24|-17|Positiva y significativa|No significativa|No significativa|No significativa|Negativa y significativa|Negativa y significativa|||||||50|37.5|12.5|60|40|0|Rbd y curso rinde Simce
2016|20171024|final20171024v1|6b|196|1|ESCUELA BASICA HUATACONDO|1|REGION DE TARAPACA|4|TAMARUGAL|1401|POZO ALMONTE|TAMARUGAL|Corporación Municipal|Municipal|Medio|Rural|1|0|0||||||||||No significativa|||No significativa|||Alumnos insuficientes|Alumnos insuficientes|Alumnos insuficientes|Alumnos insuficientes para comparación|Alumnos insuficientes para comparación|Alumnos insuficientes para comparación|||||||Rbd y curso rinde Simce
2016|20171024|final20171024v1|6b|198|8|ESCUELA BASICA LA HUAYCA|1|REGION DE TARAPACA|4|TAMARUGAL|1401|POZO ALMONTE|TAMARUGAL|Corporación Municipal|Municipal|Bajo|Rural|9|10|9|243|212|221|-30|-49||11|-15||Negativa y significativa|Negativa y significativa|No significativa|No significativa|No significativa|No significativa||||||Alumnos insuficientes para comparación||||80|10|10|Rbd y curso rinde Simce
2016|20171024|final20171024v1|6b|201|1|ESCUELA CARLOS CONDELL DE LA HAZA|2|REGION DE ANTOFAGASTA|3|TOCOPILLA|2301|TOCOPILLA|ANTOFAGASTA|Municipal DAEM|Municipal|Medio|Urbano|53|54|53|225|213|212|-10|-3|-7|-25|-40|-37|No significativa|No significativa|No significativa|Negativa y significativa|Negativa y significativa|Negativa y significativa|||||||54.700001|34|11.3|59.299999|40.700001|0|Rbd y curso rinde Simce
2016|20171024|final20171024v1|6b|203|8|ESCUELA PABLO NERUDA|2|REGION DE ANTOFAGASTA|3|TOCOPILLA|2301|TOCOPILLA|ANTOFAGASTA|Municipal DAEM|Municipal|Medio bajo|Urbano|56|55|56|225|219|226|-16|-5|-12|-10|-15|-7|Negativa y significativa|No significativa|No significativa|Negativa y significativa|Negativa y significativa|Negativa y significativa|||||||62.5|23.200001|14.3|56.400002|41.799999|1.8|Rbd y curso rinde Simce
2016|20171024|final20171024v1|6b|204|6|ESCUELA L.GRAL.BERNARDO O´HIGGINS R.|2|REGION DE ANTOFAGASTA|3|TOCOPILLA|2301|TOCOPILLA|ANTOFAGASTA|Municipal DAEM|Municipal|Medio bajo|Urbano|36|37|37|214|218|221|-5|10|5|-21|-16|-12|No significativa|No significativa|No significativa|Negativa y significativa|Negativa y significativa|Negativa y significativa|||||||69.400002|16.700001|13.9|64.900002|21.6|13.5|Rbd y curso rinde Simce
2016|20171024|final20171024v1|6b|205|4|ESCUELA ARTURO PRAT CHACON|2|REGION DE ANTOFAGASTA|3|TOCOPILLA|2301|TOCOPILLA|ANTOFAGASTA|Municipal DAEM|Municipal|Medio bajo|Urbano|45|45|45|216|203|210|18|11|13|-19|-31|-23|Positiva y significativa|No significativa|No significativa|Negativa y significativa|Negativa y significativa|Negativa y significativa|||||||71.099998|22.200001|6.6999998|73.300003|26.700001|0|Rbd y curso rinde Simce
2016|20171024|final20171024v1|6b|206|2|ESCUELA ESTADOS UNIDOS DE NORTEAMERICA|2|REGION DE ANTOFAGASTA|3|TOCOPILLA|2301|TOCOPILLA|ANTOFAGASTA|Municipal DAEM|Municipal|Medio bajo|Urbano|35|35|35|232|221|229|14|3|17|-3|-13|-4|No significativa|No significativa|Positiva y significativa|No significativa|Negativa y significativa|No significativa|||||||45.700001|37.099998|17.1|51.400002|42.900002|5.6999998|Rbd y curso rinde Simce
2016|20171024|final20171024v1|6b|208|9|COLEGIO SAGRADA FAMILIA|2|REGION DE ANTOFAGASTA|3|TOCOPILLA|2301|TOCOPILLA|ANTOFAGASTA|Particular subvencionado|Particular subvencionado|Medio alto|Urbano|78|77|78|255|251|234|-10|-6|-34|-10|-22|-32|No significativa|No significativa|Negativa y significativa|Negativa y significativa|Negativa y significativa|Negativa y significativa|||||||29.5|42.299999|28.200001|29.9|51.900002|18.200001|Rbd y curso rinde Simce
2016|20171024|final20171024v1|6b|210|0|ESCUELA ARTURO PEREZ CANTO|2|REGION DE ANTOFAGASTA|3|TOCOPILLA|2302|MARÍA ELENA|ANTOFAGASTA|Municipal DAEM|Municipal|Medio|Urbano|58|57|58|224|213|214|-22|-27|-22|-26|-40|-35|Negativa y significativa|Negativa y significativa|Negativa y significativa|Negativa y significativa|Negativa y significativa|Negativa y significativa|||||||58.599998|32.799999|8.6000004|63.200001|29.799999|7|Rbd y curso rinde Simce
2016|20171024|final20171024v1|6b|223|2|ESCUELA CLAUDIO ARRAU|2|REGION DE ANTOFAGASTA|2|EL LOA|2201|CALAMA|EL LOA|Corporación Municipal|Municipal|Medio|Urbano|66|72|67|230|224|227|10|7|10|-20|-29|-22|No significativa|No significativa|No significativa|Negativa y significativa|Negativa y significativa|Negativa y significativa|||||||47|40.900002|12.1|55.599998|37.5|6.9000001|Rbd y curso rinde Simce
2016|20171024|final20171024v1|6b|224|0|ESCUELA GRECIA|2|REGION DE ANTOFAGASTA|2|EL LOA|2201|CALAMA|EL LOA|Corporación Municipal|Municipal|Medio bajo|Urbano|97|94|97|259|272|256|20|52|24|24|38|23|Positiva y significativa|Positiva y significativa|Positiva y significativa|Positiva y significativa|Positiva y significativa|Positiva y significativa|||||||24.700001|41.200001|34|18.1|41.5|40.400002|Rbd y curso rinde Simce
2016|20171024|final20171024v1|6b|225|9|ESCUELA REPUBLICA DE BOLIVIA|2|REGION DE ANTOFAGASTA|2|EL LOA|2201|CALAMA|EL LOA|Corporación Municipal|Municipal|Medio|Urbano|147|145|147|239|252|251|7|13|12|-11|-1|2|No significativa|Positiva y significativa|Positiva y significativa|Negativa y significativa|No significativa|No significativa|||||||48.299999|29.9|21.799999|33.799999|42.099998|24.1|Rbd y curso rinde Simce
2016|20171024|final20171024v1|6b|226|7|ESCUELA BASICA EMILIO SOTOMAYOR|2|REGION DE ANTOFAGASTA|2|EL LOA|2201|CALAMA|EL LOA|Corporación Municipal|Municipal|Medio|Urbano|97|98|97|230|233|225|4|5|-1|-20|-20|-24|No significativa|No significativa|No significativa|Negativa y significativa|Negativa y significativa|Negativa y significativa|||||||56.700001|28.9|14.4|48|41.799999|10.2|Rbd y curso rinde Simce
